"hfpxzc href","qBF1Pd","W4Efsd","Cw1rxd","R8c4Qb"
"https://www.google.com/maps/place/Manyar+Dukuh+B/data=!4m7!3m6!1s0x2dd7fbcb2f7644d5:0xb6fb89c0243ead82!8m2!3d-7.28304!4d112.7622!16s%2Fg%2F11vckd620x!19sChIJ1UR2L8v71y0Rgq0-JMCJ-7Y?authuser=0&hl=id&rclk=1","Manyar Dukuh B","Perhentian bus","","Rute"
"https://www.google.com/maps/place/Pengadilan+Tinggi+A/data=!4m7!3m6!1s0x2dd7fbd9b9bb602d:0x749aac50e2a7a1ec!8m2!3d-7.26983!4d112.74922!16s%2Fg%2F11wh95r7mx!19sChIJLWC7udn71y0R7KGn4lCsmnQ?authuser=0&hl=id&rclk=1","Pengadilan Tinggi A","Perhentian bus","","Rute"
"https://www.google.com/maps/place/Manyar+Dukuh+A/data=!4m7!3m6!1s0x2dd7fbcb25430079:0x211ece5edaee325f!8m2!3d-7.28295!4d112.76208!16s%2Fg%2F11v58l0zq4!19sChIJeQBDJcv71y0RXzLu2l7OHiE?authuser=0&hl=id&rclk=1","Manyar Dukuh A","Perhentian bus","","Rute"
"https://www.google.com/maps/place/Sulawesi/data=!4m7!3m6!1s0x2dd7fbc4d2ce21dd:0x91b35cb7ee5e94f!8m2!3d-7.27676!4d112.74738!16s%2Fg%2F11v58kr68z!19sChIJ3SHO0sT71y0RT-nlfss1Gwk?authuser=0&hl=id&rclk=1","Sulawesi","Perhentian bus","","Rute"
"https://www.google.com/maps/place/Mojo+Kidul+B/data=!4m7!3m6!1s0x2dd7fa2a8774f9cf:0xf0e93ee4e0179e8a!8m2!3d-7.26616!4d112.76578!16s%2Fg%2F11x1pyr10s!19sChIJz_l0hyr61y0Rip4X4OQ-6fA?authuser=0&hl=id&rclk=1","Mojo Kidul B","Perhentian bus","","Rute"
"https://www.google.com/maps/place/Kayoon+2A/data=!4m7!3m6!1s0x2dd7fbd86c094e6b:0x171367dcb38f4cf8!8m2!3d-7.2675!4d112.74917!16s%2Fg%2F11kk8gght4!19sChIJa04JbNj71y0R-EyPs9xnExc?authuser=0&hl=id&rclk=1","Kayoon 2A","Perhentian bus","","Rute"
"https://www.google.com/maps/place/Alfamart+Pacar+Kembang/data=!4m7!3m6!1s0x2dd7f981c887095b:0xf4231b4ae7816b4b!8m2!3d-7.2627!4d112.76415!16s%2Fg%2F11hd8hd0nb!19sChIJWwmHyIH51y0RS2uB50obI_Q?authuser=0&hl=id&rclk=1","Alfamart Pacar Kembang","Perhentian bus","","Rute"
"https://www.google.com/maps/place/Monumen+Jendral+Sudirman/data=!4m7!3m6!1s0x2dd7f963f500d3a7:0x865d28dd04771095!8m2!3d-7.26183!4d112.74632!16s%2Fg%2F11yrzs484m!19sChIJp9MA9WP51y0RlRB3BN0oXYY?authuser=0&hl=id&rclk=1","Monumen Jendral Sudirman","Perhentian bus","","Rute"
"https://www.google.com/maps/place/Mojo+Kidul+A/data=!4m7!3m6!1s0x2dd7fa2a7e6e74af:0xe6868c8c977e13bc!8m2!3d-7.26596!4d112.76598!16s%2Fg%2F11x1pzlnr9!19sChIJr3Rufir61y0RvBN-l4yMhuY?authuser=0&hl=id&rclk=1","Mojo Kidul A","Perhentian bus","","Rute"
"https://www.google.com/maps/place/SD+Negeri+Pacakembang+IV/data=!4m7!3m6!1s0x2dd7f981cedc0aed:0x2c86a9c28bac6178!8m2!3d-7.262834!4d112.76393!16s%2Fg%2F11f5f_w8gp!19sChIJ7QrczoH51y0ReGGsi8Kphiw?authuser=0&hl=id&rclk=1","SD Negeri Pacakembang IV","Perhentian bus","","Rute"
