"hfpxzc href","qBF1Pd","MW4etd","UY7F9","AJB7ye","AJB7ye 2","W4Efsd","W4Efsd 2","W4Efsd 3","W4Efsd 4","FQ2IWe src","Jn12ke src","ah5Ghc","A1zNzb href","J8zHNe","bbPy1","doJOZc","W4Efsd 5","W4Efsd 6","ah5Ghc 2","ah5Ghc 3"
"https://www.google.com/maps/place/Dadar+Beredar+-+Surabaya/data=!4m7!3m6!1s0x2e789f1c71c29e65:0xae15a5954563c555!8m2!3d-7.2565683!4d112.7508648!16s%2Fg%2F11vk5btz1r!19sChIJZZ7CcRyfeC4RVcVjRZWlFa4?authuser=0&hl=id&rclk=1","Dadar Beredar - Surabaya","4,7","(10.505)","·","Rp 25–50 rb","Rumah Makan","·","·","Buka","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFR2qWrzwPnAiH3UprYnzODIzq4rXTCDf0m09uYXJqkA8rNgdjp-YyXYOSAtK7RVfUhHDSK6VmTpU5C4gU9C9NHK8Y_qzLxJJpXjnxMq6T7cr8KuoOyWX3NtvTAiBERvKQ3ezkfYT6Xq8ZL=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF2azVidHoxchgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=TjD3adOBApzF4-EPx4-6mQs&ei=TjD3adOBApzF4-EPx4-6mQs&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","Jl. Kusuma Bangsa No.78","· Tutup pukul 00.00","makanan","enak, menu bervariasi, tempatnya juga luas dan bersih"""
"https://www.google.com/maps/place/Super+Indo+-+Menur/data=!4m7!3m6!1s0x2dd7fbab38770183:0x4fba6933789459e1!8m2!3d-7.277043!4d112.762108!16s%2Fg%2F11r_mdtdjz!19sChIJgwF3OKv71y0R4VmUeDNpuk8?authuser=0&hl=id&rclk=1","Super Indo - Menur","4,6","(1.099)","","","Toko Swalayan","·","·","Buka","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFh9r0wi7AP1VhcFG0yo093ppwbjEYk8Owu9ahnhDO88RGoPHYXL77Rb16GeYXjLyq6g4j7Mk-RRYlRg92tX6WNMs9ITGQF82koSlXdCko-g3eB3-ej3iioroXZ7sQpOjGR0X3r=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Beli Gurame gratis bakar..
enak, praktis, murah meriah..""","","","","","Jl. Raya Menur No.34, RT.008/RW.07","· Tutup pukul 22.00","",""
"https://www.google.com/maps/place/SABENI+FRIED+CHICKEN+N+SAMBAL/data=!4m7!3m6!1s0x2dd7f9006acfdf8b:0x78e9bbcc8479733!8m2!3d-7.25648!4d112.717747!16s%2Fg%2F11yp_4lckd!19sChIJi9_PagD51y0RM5dHyLybjgc?authuser=0&hl=id&rclk=1","SABENI FRIED CHICKEN N SAMBAL","4,9","(13)","·","Rp 1–25.000","Makanan Siap Saji","·","Jl. Pacuan Kuda No.43","Buka 24 jam","https://lh3.googleusercontent.com/gps-cs-s/APNQkAESzs1Dy1V0Ra56uzQUBf1jcR8-qf_pIG3qqgemNj7TGGkxyenPetJdDOciCC1xHoyvAZDXuglOXJOo_8shk0EtAnyx_FH3gL6OmdtMixzk50EO5emX1J50VtU8RRBRVTxzMaEzwluY4Xyh=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Recommended,ayam enak gurih bikin ngangenin""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF5cF80bGNrZBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=TjD3adOBApzF4-EPx4-6mQs&ei=TjD3adOBApzF4-EPx4-6mQs&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","","","",""
"https://www.google.com/maps/place/McDonald%27s+-+Manyar+Kertoarjo/data=!4m7!3m6!1s0x2dd7fa4eeb01ebc3:0xbbe4bdcff5e4dc0c!8m2!3d-7.2794222!4d112.7653349!16s%2Fg%2F1ptx9bs5q!19sChIJw-sB60761y0RDNzk9c-95Ls?authuser=0&hl=id&rclk=1","McDonald's - Manyar Kertoarjo","4,5","(11.399)","·","Rp 25–50 rb","Makanan Siap Saji","·","·","Buka 24 jam","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEzZxMWAWDO4l1jb-2xkekSbamejQglgABHv3bEgKLornYdcIgwpJGGrdSHnNto78rXGOFso7wv8arcwagK_8HD67G3chuUSFJSVqAvmNIAMQFNaKKmgbNihPD4Qs8Y0b6kXMye=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makanannya enak, bumbu ayam nya khas banget dengan McDonald.""","https://www.google.com/searchviewer/42?cvd=CLw_EiYKJOICITIfEhgiFtLX29IPEAoML2cvMXB0eDliczVxGAE6AwjwDQ%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=TjD3adOBApzF4-EPx4-6mQs&ei=TjD3adOBApzF4-EPx4-6mQs&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","Jl. Manyar Kertoarjo No.15","","",""
"https://www.google.com/maps/place/Point+Coffee+-+Indomaret+Menur/data=!4m7!3m6!1s0x2dd7fbd2c89e946f:0xdf02eaf549d8c495!8m2!3d-7.2744385!4d112.7622205!16s%2Fg%2F11b6zt2_wd!19sChIJb5SeyNL71y0RlcTYSfXqAt8?authuser=0&hl=id&rclk=1","Point Coffee - Indomaret Menur","4,5","(283)","·","Rp 25–50 rb","Kedai Kopi","·","Jl. Karang Menjangan No.2","Buka 24 jam","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHdbyo5cNJNlk1kHsgtbtU51RhbWjQqnbQ-K_xnoJ5AH6wwPXjwuWQdAwZGw86xgSaosvVQsfki-7P_nMNocGku991_SZ0p2qw6OyFKWI2uMgnvbzlM8UfwFldj2EbfOzUFUiAx=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Kopi andalan waktu perjalanan, enak, harga agak terjangkau""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFiNnp0Ml93ZBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=TjD3adOBApzF4-EPx4-6mQs&ei=TjD3adOBApzF4-EPx4-6mQs&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","","","",""
"https://www.google.com/maps/place/Sate+Ayam+Ponorogo+Pak+Pandi/data=!4m7!3m6!1s0x2dd7fbce1a26ff39:0x776933aaf0b0191e!8m2!3d-7.2765687!4d112.7547232!16s%2Fg%2F11bxf_tv8w!19sChIJOf8mGs771y0RHhmw8KozaXc?authuser=0&hl=id&rclk=1","Sate Ayam Ponorogo Pak Pandi","4,4","(790)","·","Rp 25–50 rb","Sate","·","·","Buka","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGncC1dtNdSXXvbERFl2L0Va4jbA8qV6AYnCjCDcGiLBVTiSi2jmd665_7-DM57PeUFtUnTmvT88lz3E7x27lCsa6Nd91DcJPJrUMLb0srfrfR2j3A86jj7Y059rrHRB_5FHKUe=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Disini bumbu kacangnya cendrung tergolong halus dengan sedikit tekstur.""","","","","","Jl. Gubeng Kertajaya V B No.59, RT.009/RW.03","· Tutup pukul 22.00","",""
"https://www.google.com/maps/place/Richeese+Factory+-+Plaza+Surabaya/data=!4m7!3m6!1s0x2dd7f962ed7eb04f:0x6ed68aa2e248948e!8m2!3d-7.2645087!4d112.7482985!16s%2Fg%2F11hcjr3yby!19sChIJT7B-7WL51y0RjpRI4qKK1m4?authuser=0&hl=id&rclk=1","Richeese Factory - Plaza Surabaya","4,4","(1.265)","·","Rp 25–50 rb","Makanan Siap Saji","·","Jl. Pemuda No.33-37 lt.4","Buka","https://lh3.googleusercontent.com/gps-cs-s/APNQkAF-cCehmu1lSMDSYWSVf0FgDCEMFzeokIerrrYKo7AA-kKXmpafGWYi_e68Fd80Or_vhZy0LxVaGDU9L99mfgxhCs2NXa-0VYcI0wVE5PsnWmFCMzHPKnBD_3gOIfUJOWONpTG8=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFoY2pyM3lieRgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=TjD3adOBApzF4-EPx4-6mQs&ei=TjD3adOBApzF4-EPx4-6mQs&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","","· Tutup pukul 21.30","Makanan","nya enak, harga terjangkau dan pelayanan nya bagus"""
"https://www.google.com/maps/place/Ikan+Bakar+Cianjur+-+Manyar/data=!4m7!3m6!1s0x2dd7fa3258eff333:0x170f356ec786e37b!8m2!3d-7.2783151!4d112.7655563!16s%2Fg%2F1tdv8snn!19sChIJM_PvWDL61y0Re-OGx241Dxc?authuser=0&hl=id&rclk=1","Ikan Bakar Cianjur - Manyar","4,6","(2.446)","·","$$","Ikan Bakar","·","·","Buka","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEqwsRqd3AevhxpTTC2LYv38f0e8niB6W3GRlTMzopD2gFHwB2AaI5vZT1x3kHa8lCh1_Owk4s13QwHKrz0QEkK1-iMIRyBygH-PBAdY3rVpl6bA_FhtoJbwNvJaiqcnwDBvkfmwnSPXNY=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""makanannya enak, sesuai dengan harganya, cuman sambalnya kurang rasanya.""","https://www.google.com/searchviewer/42?cvd=CLw_EiUKI-ICIDIeEhciFdLX29IPDwoLL2cvMXRkdjhzbm4YAToDCPAN&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=TjD3adOBApzF4-EPx4-6mQs&ei=TjD3adOBApzF4-EPx4-6mQs&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","Jl. Manyar Kertoarjo V No.44-48","· Tutup pukul 22.00","",""
"https://www.google.com/maps/place/Warunk+Diet/data=!4m7!3m6!1s0x2dd7f9c0b0e7ed6f:0x9142311a14640a32!8m2!3d-7.2421212!4d112.778624!16s%2Fg%2F11fnnh3y_h!19sChIJb-3nsMD51y0RMgpkFBoxQpE?authuser=0&hl=id&rclk=1","Warunk Diet","4,9","(15)","","","Restoran","·","Jl. Lb. Jaya III-A Utara No.18D","Buka","https://lh3.googleusercontent.com/gps-cs-s/APNQkAG5aIFffHFGbFQv6rKPVM437T2Y17sujn3sO76w6TSWbO2BFKmiDZRxPFODCJPKHDJD4xUaCFof34kruMWpI7_AKgtx3GMufCdWl9xxVetX5jPOGav3aoOyNIZ8HhtpQqwjOJUy=w84-h92-k-no","","Makan di tempat","","","","","","· Tutup pukul 22.30","Bawa pulang","Pesan antar"
"https://www.google.com/maps/place/Pok+Pok+My+Crispy+Snack+-+BG+Junction/data=!4m7!3m6!1s0x2dd7f9437ec34ae3:0x65e9f1bd78a4b78!8m2!3d-7.255258!4d112.7329959!16s%2Fg%2F11dxdgf092!19sChIJ40rDfkP51y0ReEuK1xufXgY?authuser=0&hl=id&rclk=1","Pok Pok My Crispy Snack - BG Junction","3,5","(177)","·","Rp 1–25.000","Ayam Goreng","·","Jl. Kranggan Gg. V No.28","Buka","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFVAHBAa-voSNfSq1yoRJdPIhIKEoumtpchbVt3U4HCCJjgCCE6Irxxx4Botdj4nQACvkb3gwAsfys7cNZrhjM3gRx7K_ML6_ZmCZ0lKiB4aLaDxLKVHt4ufW7XnBueRWLGcEa3=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Pelayanannya okee, ayamnya selalu juara dan fresh.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFkeGRnZjA5MhgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=TjD3adOBApzF4-EPx4-6mQs&ei=TjD3adOBApzF4-EPx4-6mQs&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","","· Tutup pukul 22.00","",""
"https://www.google.com/maps/place/YASAKA+Fried+Chicken+%231881+Kopkar+Japfa+Indoland/data=!4m7!3m6!1s0x2dd7fb321f156699:0x991835ed602a1351!8m2!3d-7.2717983!4d112.7420234!16s%2Fg%2F11sbpqy4l9!19sChIJmWYVHzL71y0RURMqYO01GJk?authuser=0&hl=id&rclk=1","YASAKA Fried Chicken #1881 Kopkar Japfa Indoland","","","","","Ayam","·","Jl. Basuki Rahmat No.129","Buka","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFy-4iBbxrlkMbq-PXU0MDYC-Et_C1139JK3VlS1lWvR1YlTO_kR9UxIguOxiJpf30MeuN2b4ppB93tlnCr02g2MB6VijGhyL_onj_BgCecNQgErpsVEvKwicxQDx7VAZpXURLS=w204-h92-k-no","","Makan di tempat","","","","","","· Tutup pukul 20.00","Bawa pulang",""
"https://www.google.com/maps/place/Warunge+Cak+Yos/data=!4m7!3m6!1s0x2dd7f94365e8a8df:0xe91465a1e65bcaec!8m2!3d-7.2560551!4d112.7321746!16s%2Fg%2F11b6j8x5r1!19sChIJ36joZUP51y0R7Mpb5qFlFOk?authuser=0&hl=id&rclk=1","Warunge Cak Yos","5,0","(1)","","","Rumah Makan","·","foodcourt bg junction L2 No 03 no 8 bubutan, Jl. Kranggan","Buka","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGUl0PQPtpDit0fyvWRwLLHqIBSIkrdIuur5RBFcJvLnTapzrLp41w7h8D-_srTJpPmfpa5neBMf3wYWgkcLfx5hOKQGyTQqGCFcMq6JoaWvVrVM4hNhAQGBXxv8zWMSvnkQLU=w88-h92-k-no","","Makan di tempat","","","","","","· Tutup pukul 21.00","Bawa pulang",""
"https://www.google.com/maps/place/Cafe+Bubur+55/data=!4m7!3m6!1s0x2dd7fa32e22f43b7:0xfc5b63260f3f746b!8m2!3d-7.2782363!4d112.7647966!16s%2Fg%2F11c0xk8bf1!19sChIJt0Mv4jL61y0Ra3Q_DyZjW_w?authuser=0&hl=id&rclk=1","Cafe Bubur 55","4,4","(366)","·","Rp 25–50 rb","Bubur","·","Jl. Manyar Kertoarjo XIII No.29","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFptJ2lCbIfOEMERSXsnw2ZCPAl-ufTqzs1Fa_89gN4JJwHPurAToWtn16bFRPaYBRYKRcX8WKHmZx1OvIcWGJEG-zS7GLZK9v9w43qmfc8DhvmXA9a2kfCkeq6yLMx7XUhOVsV=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tetep enak, cuman penyajian mangkok dan piring aja yang beda.""","","","","","","· Buka Sen pukul 17.30","",""
"https://www.google.com/maps/place/KFC+-+Manyar+Kertoarjo./data=!4m7!3m6!1s0x2dd7fa33fa598ff9:0x2c99d82562b5d8f4!8m2!3d-7.2806245!4d112.7697944!16s%2Fg%2F11b620d09v!19sChIJ-Y9Z-jP61y0R9Ni1YiXYmSw?authuser=0&hl=id&rclk=1","KFC - Manyar Kertoarjo.","4,3","(6.748)","·","Rp 25–50 rb","Makanan Siap Saji","·","Jl. Manyar Kertoarjo No.92-94","Buka","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHw-AAD0maeXrvbR9f87AlytGAIe_0NjHE7ixDyojk1_2-pu5Ytz1q0T1SP0812wdspY3x-xULVNG-cBcdwZ8Ii6tDIL07WYA4WAfhPX768GUpJY66woFDLdEp03b1c_QGXfWDuqA=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Meskipun penjual Ayam tetap perhatikan fasilitas yg lain jg dong !""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFiNjIwZDA5dhgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=TjD3adOBApzF4-EPx4-6mQs&ei=TjD3adOBApzF4-EPx4-6mQs&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","Franchise restoran ayam goreng","· Tutup pukul 00.00","",""
"https://www.google.com/maps/place/McDonald%27s+-+Basuki+Rahmat/data=!4m7!3m6!1s0x2dd7fbdf9a148d5b:0x41324894111434d7!8m2!3d-7.2642307!4d112.7412496!16s%2Fg%2F1tz273__!19sChIJW40Umt_71y0R1zQUEZRIMkE?authuser=0&hl=id&rclk=1","McDonald's - Basuki Rahmat","4,5","(16.644)","·","Rp 25–50 rb","Makanan Siap Saji","·","·","Buka 24 jam","https://lh3.googleusercontent.com/gps-cs-s/APNQkAH66gpuPGMNkkK9utAe_g5AOVhmrWVa3L1Jq8qwD3qynV8D15Jwj2Tm0Rn-OAochd84CDkFm4nRBZhIPiVjuD4-YH81NY1p4lG_GwkvGIKEn87KJwMbW4LlVFLj1nrkaiuB-rGX_A=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tempat Makan Yg Bersih, Nyaman Lebih Enak Jika Makan Dibagian Luar.""","https://www.google.com/searchviewer/42?cvd=CLw_EiUKI-ICIDIeEhciFdLX29IPDwoLL2cvMXR6MjczX18YAToDCPAN&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=TjD3adOBApzF4-EPx4-6mQs&ei=TjD3adOBApzF4-EPx4-6mQs&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","Jl. Basuki Rahmat No.21-23","","",""
"https://www.google.com/maps/place/Indomaret+-+Menur/data=!4m7!3m6!1s0x2dd7fa2d00000017:0xd450b85f439a6a79!8m2!3d-7.2744059!4d112.7621791!16s%2Fg%2F11b66c13tg!19sChIJFwAAAC361y0ReWqaQ1-4UNQ?authuser=0&hl=id&rclk=1","Indomaret - Menur","3,6","(267)","","","Minimarket","·","·","Buka 24 jam","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHZGqe0EWzYpfQldWJo__wmdSCqdtsfTZ9puIeUlRxNA5NHubacz9-NK4xmyzw-MwW8Op67bQsUKh426c084kycZ6OfSvirPcNT7Ndx_2zBIp5K6wHIH9QvSSmTnYH4bMimM6li=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Untuk indomaretnya lengkap ada poin coffe sosis nasi ayam dll""","","","","","Jl. Raya Menur","","",""
"https://www.google.com/maps/place/Dapur+Eson+%7C+Catering+Kantor,+Sekolah,+Acara,+Katering+Murah+Surabaya/data=!4m7!3m6!1s0x2dd8015595c596b1:0x81cd02e378fe9b7f!8m2!3d-7.2740718!4d112.7674971!16s%2Fg%2F11lp0r6rxp!19sChIJsZbFlVUB2C0Rf5v-eOMCzYE?authuser=0&hl=id&rclk=1","Dapur Eson | Catering Kantor, Sekolah, Acara, Katering Murah Surabaya","5,0","(50)","","","Restoran","·","Jojoran 3 Perintis No.16","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGaMWj2DaQCRgKDx4gxF0ZrsYaRxT6nvFzIDEiCFtMSH4rwaopjxmSBXVwwniaYinMBNQbj4a0l5jRQEx1e8LlFTJ5xLgGZMsLRO3MWFJ66f5gmca7f1waQxtc0m4fO13tpBksb=w80-h115-k-no","","","","","","","","","",""
"https://www.google.com/maps/place/Roti+%27+O/data=!4m7!3m6!1s0x2dd7f97d690d8cdd:0xcf1c13f6dcbf6f7f!8m2!3d-7.2652105!4d112.7526832!16s%2Fg%2F11b6dg8h0g!19sChIJ3YwNaX351y0Rf2-_3PYTHM8?authuser=0&hl=id&rclk=1","Roti ' O","3,3","(82)","·","Rp 1–25.000","Toko Roti","·","Jl. Gubeng Masjid No.35","Buka","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGHK4kD5dKNG0qw0KwZBeiUJ2ChqDeHBkNjDFc9KhGovXfD70VReMCKndi4_YEYdcxSm_4hzD25VpnOUsGtzdX-sBJNI5iFWvVnIKN4b36UqhrbA0yjqzkkuTvZ3auXrZcdw0MG=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Rasa roti yang enak, apalagi jika masih hangat.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFiNmRnOGgwZxgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=TjD3adOBApzF4-EPx4-6mQs&ei=TjD3adOBApzF4-EPx4-6mQs&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","","· Tutup pukul 20.00","",""
"https://www.google.com/maps/place/Toby%27s+-+Ngagel/data=!4m7!3m6!1s0x2dd7fba53cb59563:0x2866c5e487187749!8m2!3d-7.297884!4d112.7487502!16s%2Fg%2F12hm29c8w!19sChIJY5W1PKX71y0RSXcYh-TFZig?authuser=0&hl=id&rclk=1","Toby's - Ngagel","4,3","(1.599)","·","Rp 1–25.000","Makanan Siap Saji","·","·","Buka","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGUZY_wyFarc32mCIBrf9GUnkthVkwEA7K5lbqYjZsqylO2EMR6d0sWaNPztx0qOdJv5xtYL9mlOyaSFTDAIlWkuj43XqcMskJ6LTqJirAjEcL3Ze9_0F69Fdo-tn7qnt9jNu6d=w80-h99-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Chickennya enak banget krasa bumbunnya merek lain dah lewat 💓💓💓""","https://www.google.com/searchviewer/42?cvd=CLw_EiYKJOICITIfEhgiFtLX29IPEAoML2cvMTJobTI5Yzh3GAA6AwjwDQ%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=TjD3adOBApzF4-EPx4-6mQs&ei=TjD3adOBApzF4-EPx4-6mQs&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pesan online","","","Jl. Ngagel Rejo Kidul No.98","· Tutup pukul 22.00","",""
"https://www.google.com/maps/place/Nasi+Padang+Uda+Wandi+Pucang+Surabaya/data=!4m7!3m6!1s0x2dd7fb377a70bd31:0x11afa8e1f68aca60!8m2!3d-7.2834399!4d112.7559353!16s%2Fg%2F11wf_3vqln!19sChIJMb1wejf71y0RYMqK9uGorxE?authuser=0&hl=id&rclk=1","Nasi Padang Uda Wandi Pucang Surabaya","4,4","(1.101)","·","Rp 25–50 rb","Padang","·","Jl. Pucang Anom Tim. No.21-A","Buka","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGptzycCD2cHGd-fRRaT1o6Dd2n6Cm_Dspaeq6z_FqAofNKg7bLr9Q74rJTaHCm17MRcVLWwd99__FRSdUvdc2Z3GsOJoj-B7xNjFB3BqXI_MWis-12QKKhRVuP6LyjZ9eA_WdXRw=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF3Zl8zdnFsbhgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=TjD3adOBApzF4-EPx4-6mQs&ei=TjD3adOBApzF4-EPx4-6mQs&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","","· Tutup pukul 21.00","Makanan","rasanya enak, bumbu melimpah, harga affordable."""
"https://www.google.com/maps/place/Dapur+Eson+%7C+Catering+Kantor,+Sekolah,+Acara,+Katering+Murah+Surabaya/data=!4m7!3m6!1s0x2dd8015595c596b1:0x81cd02e378fe9b7f!8m2!3d-7.2740718!4d112.7674971!16s%2Fg%2F11lp0r6rxp!19sChIJsZbFlVUB2C0Rf5v-eOMCzYE?authuser=0&hl=id&rclk=1","Dapur Eson | Catering Kantor, Sekolah, Acara, Katering Murah Surabaya","5,0","(50)","","","Restoran","·","Jojoran 3 Perintis No.16","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGaMWj2DaQCRgKDx4gxF0ZrsYaRxT6nvFzIDEiCFtMSH4rwaopjxmSBXVwwniaYinMBNQbj4a0l5jRQEx1e8LlFTJ5xLgGZMsLRO3MWFJ66f5gmca7f1waQxtc0m4fO13tpBksb=w80-h115-k-no","","","","","","","","","",""
"https://www.google.com/maps/place/Bonnet+Supermarket/data=!4m7!3m6!1s0x2ded08b590934195:0x9fb100095864a6eb!8m2!3d-7.278946!4d112.7653771!16s%2Fg%2F1hm2xyy2t!19sChIJlUGTkLUI7S0R66ZkWAkAsZ8?authuser=0&hl=id&rclk=1","Bonnet Supermarket","4,5","(3.876)","","","Supermarket Diskon","·","·","Buka","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEnlxiOld6o3S9p0mKcyKAZk8M9shE21e4K4PG7A2p-xLuFPiMyVon_Pp67GgOsPaHaruxzQtQesk_IsMfm-JNyknOQmBFgW4QrOKrlcUwmBm3fBK7YVRbbqYsN-Qm6RJ2X05b4=w184-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tempat belanja yg nyaman
Lengkap
Banyak promo
Sayur buah daging fresh""","","","","","Jl. Manyar Kertoarjo V No.62","· Tutup pukul 21.00","",""
