"hfpxzc href","qBF1Pd","MW4etd","UY7F9","AJB7ye","AJB7ye 2","W4Efsd","W4Efsd 2","doJOZc","W4Efsd 3","W4Efsd 4","W4Efsd 5","W4Efsd 6","FQ2IWe src","Jn12ke src","ah5Ghc","A1zNzb href","J8zHNe","bbPy1","ah5Ghc 2","ah5Ghc 3"
"https://www.google.com/maps/place/Restoran+Sederhana+Pasteur/data=!4m7!3m6!1s0x2e68e664774c5fdb:0xc6f0048951327661!8m2!3d-6.8950196!4d107.5889342!16s%2Fg%2F11f120_2jy!19sChIJ219Md2TmaC4RYXYyUYkE8MY?authuser=0&hl=id&rclk=1","Restoran Sederhana Pasteur","4,5","(3.608)","·","Rp 50–75 rb","Padang","·","","Jl. Dr. Djunjunan No.120","","Segera tutup","· 21.00 · Buka Sen pukul 08.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHgw36UA0adDfWEKTrDTBpoemFW0u77-06hrEKtkn4_Q1twHZW4eRdSiXFwbDam9NxNlGed_NYUJCe_1wiC-rNN0SKzHPKnurV71zw2sqsMrSna-DuAgGmWGHRFNDlSz02TGB9b=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makanan enak, rendang nya pedas, martabak nya enak jg, harga sesuai lah""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFmMTIwXzJqeRgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=ykv3abeUMv-G4-EPvIaSsAo&ei=ykv3abeUMv-G4-EPvIaSsAo&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","",""
"https://www.google.com/maps/place/RM.+Padang+Salero+Sultan/data=!4m7!3m6!1s0x2e68e7d40ad1f563:0xe6bfdffa70f07501!8m2!3d-6.8922664!4d107.5968666!16s%2Fg%2F11jz4f9qwm!19sChIJY_XRCtTnaC4RAXXwcPrfv-Y?authuser=0&hl=id&rclk=1","RM. Padang Salero Sultan","4,5","(2)","","","Padang","·","","Belakang Toko Emas Sinar Jaya, Jl.Sukajadi Gg. Murdasan No.75","","Buka 24 jam","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFnUhCs_qtJC8qDgO43I9cQ5SxR9JKmzgIpQlno_8VJqYX2ZXA-6p1nt2aCnE5WW5EGeLmX2QJGx-Hgt9p2Lqyu-oIt1SgjJQvCVma2GYmvIWsIAhDFumJHR5Y9K3hXqxiWHACx=w137-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Mantul banget.☺️😍👍🥳""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFqejRmOXF3bRgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=ykv3abeUMv-G4-EPvIaSsAo&ei=ykv3abeUMv-G4-EPvIaSsAo&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","",""
"https://www.google.com/maps/place/Restoran+Sederhana+Masakan+Padang/data=!4m7!3m6!1s0x2e68e7b665b905f3:0x44c1ae5a0a2a857d!8m2!3d-6.9049739!4d107.6284041!16s%2Fg%2F1pzx04frl!19sChIJ8wW5ZbbnaC4RfYUqClquwUQ?authuser=0&hl=id&rclk=1","Restoran Sederhana Masakan Padang","4,4","(1.564)","·","Rp 25–50 rb","Indonesia","·","","Jl. Supratman No.41","","Segera tutup","· 21.00 · Buka Sen pukul 08.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAG0M4r7mS8zbn3kKjqrC0MfwAyhfqNuCo86_CQT9b343571PwYsvLWI22vlTk6Gx6WhwVSqV05QeJARpETIKTwaTgLZ5LC6N8-FnIc0xdCU1C3v7IUGeky1-zBl9DyiysWJCEJp=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Rendangnya empuk, gulainya kaya rempah, dan pilihan lauknya lengkap.""","https://www.google.com/searchviewer/42?cvd=CLw_EiYKJOICITIfEhgiFtLX29IPEAoML2cvMXB6eDA0ZnJsGAE6AwjwDQ%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=zUv3ad6GEamC4-EPx4yyuAY&ei=zUv3ad6GEamC4-EPx4yyuAY&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","",""
"https://www.google.com/maps/place/Rm+Da+In+Kapau/data=!4m7!3m6!1s0x2e68e6505f45c8b9:0x1db669c9f1ea728a!8m2!3d-6.8948307!4d107.6115452!16s%2Fg%2F11cs05rscv!19sChIJuchFX1DmaC4RinLq8clpth0?authuser=0&hl=id&rclk=1","Rm Da In Kapau","","","","","Padang","·","","4J46+3J7, Jl. Gelap Nyawang","","Tutup","· Buka Sen pukul 09.00","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=K7q6kcPDuo5VeYYytG2dJw&cb_client=search.gws-prod.gps&w=80&h=92&yaw=192.14151&pitch=0&thumbfov=100","","Makan di tempat","","","","Bawa pulang",""
"https://www.google.com/maps/place/Kami+Saiyo+Masakan+Padang/data=!4m7!3m6!1s0x2e68e647ac2e3aaf:0xcbd6319d1b3a0471!8m2!3d-6.9054281!4d107.6072586!16s%2Fg%2F11wc31hs4z!19sChIJrzourEfmaC4RcQQ6G50x1ss?authuser=0&hl=id&rclk=1","Kami Saiyo Masakan Padang","5,0","(8)","·","Rp 1–25.000","Restoran","·","","3JV4+RWC, Jl. Nangkasuni","","","","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=PkZWEWt6w5TBQRHBgfcxDQ&cb_client=search.gws-prod.gps&w=80&h=92&yaw=152.67734&pitch=0&thumbfov=100","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Mananan enak, menu beragam, citarasa sungguh minangkabau.""","","","","",""
"https://www.google.com/maps/place/Restoran+Sederhana+SA+Pasir+Kaliki/data=!4m7!3m6!1s0x2e68e73464e16883:0xd27ef505ae8ba9c2!8m2!3d-6.9093294!4d107.5975502!16s%2Fg%2F11jrt6q27b!19sChIJg2jhZDTnaC4RwqmLrgX1ftI?authuser=0&hl=id&rclk=1","Restoran Sederhana SA Pasir Kaliki","4,4","(316)","·","Rp 25–50 rb","Padang","·","","Jl. Pasir Kaliki No.73","","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHOt6ftOiSz4iKOoZMccOvPzKUIEMozP5B1rLe5kvbO6qxsY-bALZm8hxh4KBMvLOJJmJ9BFxz5cxd0Jifhkx_6Y51uqI5_vx8NISWyHXcfq1SO8RPrtId0WTwUc4REMyQ8t6iK=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFqcnQ2cTI3YhgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=zUv3ad6GEamC4-EPx4yyuAY&ei=zUv3ad6GEamC4-EPx4yyuAY&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","Restoran Padang","dengan cita rasa autentik minangkabau"""
"https://www.google.com/maps/place/RM.+Sindang+Jaya/data=!4m7!3m6!1s0x2e68e68dfd9fe94f:0x747d3e90b8195dd9!8m2!3d-6.8778803!4d107.592027!16s%2Fg%2F11bbw__ts1!19sChIJT-mf_Y3maC4R2V0ZuJA-fXQ?authuser=0&hl=id&rclk=1","RM. Sindang Jaya","4,6","(38)","·","Rp 1–25.000","Padang","·","","·","Jl. Sindang Sirna No.7","Segera tutup","· 21.00 · Buka Sen pukul 09.00","https://lh3.googleusercontent.com/gps-proxy/ALd4DhEGcJ2oMf-AhPDJJZbkktBlD4usNHl6RdDgEGTCkcY1lOBT1wuD_VNsTXxZIyqF1JMmdV_GfdwRxgk2eEUapqhGDFnGsr3grEm1yUeAD9KC1e4_sfeMI_paoAnwpHakh3sXzDFEoCB-ZVX1AmnOobdjoy_vMERslGX2FOdcuKSJJvIMOVpM1Lv-WiI7ph8FvJLYydM=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Lumayan nasi","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFiYndfX3RzMRgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=zUv3ad6GEamC4-EPx4yyuAY&ei=zUv3ad6GEamC4-EPx4yyuAY&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","padang","yang murah meriah"""
"https://www.google.com/maps/place/Black+Romantic/data=!4m7!3m6!1s0x2e68e7fe78e41551:0xe4973528ca9f3a7b!8m2!3d-6.894972!4d107.6109342!16s%2Fg%2F11g_lg8rk!19sChIJURXkeP7naC4Rezqfyig1l-Q?authuser=0&hl=id&rclk=1","Black Romantic","4,5","(1.354)","·","Rp 1–25.000","Indonesia","·","","·","Jl. Gelap Nyawang No.2","Segera tutup","· 21.00 · Buka Sen pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEwUSZECRn27AnuyhieK-XKdWcwB_cYciLns9RyAP4ss0xtbhDm8-uI08MV7ATZBkwrEaXErdlKpq_Bw-kL4_iC6HnAeLvASDT-pTmTtsAjpI-jXvndCcVwME9XfAqO2bfK8e_1fUmrwrxF=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Enak banget, harga mahasiswa, mau coba semua menunya 👍👍👍👍""","https://www.google.com/searchviewer/42?cvd=CLw_EiYKJOICITIfEhgiFtLX29IPEAoML2cvMTFnX2xnOHJrGAE6AwjwDQ%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=zUv3ad6GEamC4-EPx4yyuAY&ei=zUv3ad6GEamC4-EPx4yyuAY&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","",""
"https://www.google.com/maps/place/Noah%27s+Barn/data=!4m7!3m6!1s0x2e68e6562c79e6b3:0xb0cee12d0c494466!8m2!3d-6.8870532!4d107.6127593!16s%2Fg%2F11b7k5b3yg!19sChIJs-Z5LFbmaC4RZkRJDC3hzrA?authuser=0&hl=id&rclk=1","Noah's Barn","4,6","(6.103)","·","$$$","Kafe","·","","Jl. Dayang Sumbi No.2","","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFsQc0787D7KQeqjbPioS5pOUmB80RErcK--0JAfppP8eW8UJKpR6Inf_je5krv-wWpbLziE5N5gW-DC_V0nAhGYDQEdt8O8h8H_H39J88Ipsj1e_J1Ug3X9CWe76j3_0HUKgfw=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""harga yang ada di menu belum termasuk pajak 10% dan service 5%.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFiN2s1YjN5ZxgAOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=zUv3ad6GEamC4-EPx4yyuAY&ei=zUv3ad6GEamC4-EPx4yyuAY&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pesan online","","",""
"https://www.google.com/maps/place/Rumah+Makan+Padang+Sambalado/data=!4m7!3m6!1s0x2e68e6be5729da95:0x5a09a65f6fa0759e!8m2!3d-6.8647572!4d107.5943413!16s%2Fg%2F11b60rrspv!19sChIJldopV77maC4RnnWgb1-mCVo?authuser=0&hl=id&rclk=1","Rumah Makan Padang Sambalado","4,5","(104)","·","Rp 25–50 rb","Restoran","·","","Jl. Dr. Setiabudi No.229","","Buka","· Tutup pukul 21.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAH6ANlgZ1NWRcNHpETcmlJx2kbUMe81FCO_utBzBik7ktTQDU3Wr-J40_cv_zR56QVqcy3V7Bqym3ufxvKdwk0rhDQsDi56NkEHfTh5m8awBpLFJUZ-KbjtgMUUUi9yNzo1P0uC=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Kuah gulai dan bumbu rendangnya enak banget.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFiNjBycnNwdhgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=zUv3ad6GEamC4-EPx4yyuAY&ei=zUv3ad6GEamC4-EPx4yyuAY&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","",""
"https://www.google.com/maps/place/RM+Padang+Pusako/data=!4m7!3m6!1s0x2e68e63e6aed7e7d:0x413f3949a7ebd415!8m2!3d-6.9126302!4d107.6016631!16s%2Fg%2F1pzsf16n4!19sChIJfX7taj7maC4RFdTrp0k5P0E?authuser=0&hl=id&rclk=1","RM Padang Pusako","4,1","(48)","·","Rp 25–50 rb","Padang","·","","Jl. Kebon Kawung No.32","","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEhfuK0kVyIR4Pzgn2KBT4SeuaTDct79b_eXSodZ8nUf-3fCQnjFLLay7PJTraT25mcbG_2adcfflC79hzFLSu1uWAK0yrH1B7B4LtwiRzoJ52rMecWFKe0J-zHDTHPxqyPOYU=w199-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makanannya enak dan pelayanannya oke""","https://www.google.com/searchviewer/42?cvd=CLw_EiYKJOICITIfEhgiFtLX29IPEAoML2cvMXB6c2YxNm40GAE6AwjwDQ%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=zUv3ad6GEamC4-EPx4yyuAY&ei=zUv3ad6GEamC4-EPx4yyuAY&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","",""
"https://www.google.com/maps/place/Rumah+Makan+Padang+Bu+Mus/data=!4m7!3m6!1s0x2e68e8631f6eb735:0x6adb733877f0cab5!8m2!3d-6.9392856!4d107.6247546!16s%2Fg%2F1tf8jdr1!19sChIJNbduH2PoaC4Rtcrwdzhz22o?authuser=0&hl=id&rclk=1","Rumah Makan Padang Bu Mus","4,4","(3.237)","·","Rp 25–50 rb","Padang","·","","·","Jl. Buah Batu No.182","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFNGoJbNrX-YcZ-Tyucrwf6_Icq94ygDTYzWmqPtmEQkHHftNh0uU7H5GgjsRHGRKFN8wFNVaXUtCI6dSkw1cSDaZOmZvMIdJMw_iwYit8afuOVkeGm9PrDuNmqs6DmkvI0JVhb=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","https://www.google.com/searchviewer/42?cvd=CLw_EiUKI-ICIDIeEhciFdLX29IPDwoLL2cvMXRmOGpkcjEYADoDCPAN&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=zUv3ad6GEamC4-EPx4yyuAY&ei=zUv3ad6GEamC4-EPx4yyuAY&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pesan online","","Rumah makan padang","dengan cita rasa dan bumbu rempah yg mantap"""
"https://www.google.com/maps/place/TANARANTAU/data=!4m7!3m6!1s0x2e68e73dfe40357f:0x52a5267e25641323!8m2!3d-6.897646!4d107.613163!16s%2Fg%2F11snpxcz3j!19sChIJfzVA_j3naC4RIxNkJX4mpVI?authuser=0&hl=id&rclk=1","TANARANTAU","","","","","Padang","·","","Jl. Ir. H. Juanda No.70","","Tutup","· Buka Sen pukul 09.00","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=GxbhoqDsqi8mChxtnQPJig&cb_client=search.gws-prod.gps&w=80&h=92&yaw=101.476&pitch=0&thumbfov=100","","Makan di tempat","","","","Bawa pulang","Pesan antar"
"https://www.google.com/maps/place/Nasi+padang+saiyo+sakato/data=!4m7!3m6!1s0x2e68e7702d86cc45:0x2e3850c1297867e1!8m2!3d-6.9042101!4d107.5982236!16s%2Fg%2F11p5lvdhd2!19sChIJRcyGLXDnaC4R4Wd4KcFQOC4?authuser=0&hl=id&rclk=1","Nasi padang saiyo sakato","4,6","(5)","","","Padang","·","","Jl. Dr. Wahidin No.5","","Buka 24 jam","","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=BBNfs0OBzXFHW_v9DWRaSQ&cb_client=search.gws-prod.gps&w=80&h=92&yaw=181.65465&pitch=0&thumbfov=100","","Makan di tempat","","","","Bawa pulang",""
"https://www.google.com/maps/place/Rumah+Makan+Padang+Sari+Banua/data=!4m7!3m6!1s0x2e68e7b02604af69:0x8d4aa63821582974!8m2!3d-6.8968013!4d107.6311754!16s%2Fg%2F11rhf6zl25!19sChIJaa8EJrDnaC4RdClYITimSo0?authuser=0&hl=id&rclk=1","Rumah Makan Padang Sari Banua","4,4","(535)","·","Rp 25–50 rb","Padang","·","","Jl. Jalaprang No.26","","Tutup","· Buka Sen pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHkPKuDktnQa5bPLM0oMvpeEGLZE72sLqM1K8Q6ztLbuL9czHh8_UqplkmdsX7svmD8XcSooKcDRS4FxNk9gdeAwT1BmM6cXDVuE8IIzsx9RoeBNupW3C_1IEYST8775UacPJ6_=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Juara","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFyaGY2emwyNRgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=zUv3ad6GEamC4-EPx4yyuAY&ei=zUv3ad6GEamC4-EPx4yyuAY&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","padang",", ambil sendiri, kuah banjir, rasa mantapp.."""
"https://www.google.com/maps/place/Waroeng+Sederhana/data=!4m7!3m6!1s0x2e68e65de8db947f:0x5848a68de083eb7d!8m2!3d-6.893277!4d107.5988835!16s%2Fg%2F11bc7rb62b!19sChIJf5Tb6F3maC4RfeuD4I2mSFg?authuser=0&hl=id&rclk=1","Waroeng Sederhana","4,0","(2)","","","Padang","·","","Jl. Sederhana No.47","","Buka","· Tutup pukul 21.30","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=YfY-bkxqI9sA4Mio4Gu6oA&cb_client=search.gws-prod.gps&w=80&h=92&yaw=310.25143&pitch=0&thumbfov=100","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Nasi rendang 20?""","","","","",""
"https://www.google.com/maps/place/Rumah+Makan+Sekeloa/data=!4m7!3m6!1s0x2e68e6550f4f9911:0x79410f259d9c5043!8m2!3d-6.888568!4d107.618984!16s%2Fg%2F11b6j71jxd!19sChIJEZlPD1XmaC4RQ1CcnSUPQXk?authuser=0&hl=id&rclk=1","Rumah Makan Sekeloa","5,0","(4)","","","Padang","·","","4J69+HHH, Jl. Tubagus Ismail Dalam","","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-proxy/ALd4DhFtTJmBXMYOyAEGORgjUDLLuWxBc0oPO6_OWaakYLV4yb8cZi0BK_85PpS4CAKcnnU1BhhgwnTb0mrF9I2UGJPzo9hc4TRRb2tcYxJ_QCx8j14us7gI5JqfRQKufcBNpS5MD0kIctZACmm36Mblj2bFmeXxLGKXrv9wqCQv61NBQk-QT5aZmPOJ4uEHLl2sbgo30Fg=w122-h92-k-no","","Makan di tempat","","","","Bawa pulang",""
"https://www.google.com/maps/place/Rumah+Makan+Padang+Sari+Buana+10,000;/data=!4m7!3m6!1s0x2e68e706ca21e1c1:0x42b1a90fb3373636!8m2!3d-6.8963046!4d107.5952149!16s%2Fg%2F11gk4453y4!19sChIJweEhygbnaC4RNjY3sw-psUI?authuser=0&hl=id&rclk=1","Rumah Makan Padang Sari Buana 10,000;","4,1","(28)","","","Padang","·","","Jl. Cibarengkok No.47-46","","Buka 24 jam","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFRdqo9nKO99PAq939h5tqDXqqpmNb2T_TBdT5cSLGDopg3qnfGCaSAlJgQ7OVnHzkrMcn4srGAwvxGZflHkWqMDJiYsoBO60dxJ5RWM-ZuDnzn13Lw8esF_jPgKhcxywgQdM4=w80-h141-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Oke.. Murah enak""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFnazQ0NTN5NBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=zUv3ad6GEamC4-EPx4yyuAY&ei=zUv3ad6GEamC4-EPx4yyuAY&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","",""
"https://www.google.com/maps/place/Rumah+Makan+Gelora+Minang/data=!4m7!3m6!1s0x2e68e6300cef66bd:0xb7f0c44c99af119!8m2!3d-6.9167828!4d107.610153!16s%2Fg%2F1pzs0yjmy!19sChIJvWbvDDDmaC4RGfGayUQMfws?authuser=0&hl=id&rclk=1","Rumah Makan Gelora Minang","4,5","(419)","·","Rp 25–50 rb","Padang","·","","·","Jl. Lembong No.22","Tutup","· Buka Sen pukul 09.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEqsgnFNPY67ucgThxIfCHlqMLOBKZTOkw_3NiCbSqBRj5SrbRUhoFLjVEw-NEYWB8cPH3aCLxWRgAyunu3En4GfZaorOsAQMavtkheT8bvdtRl8cFFk_P8dxQ3kO22OEM9A0XM=w198-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makanan enak harga bersaing , wajib untuk mencoba nasi","https://www.google.com/searchviewer/42?cvd=CLw_EiYKJOICITIfEhgiFtLX29IPEAoML2cvMXB6czB5am15GAE6AwjwDQ%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=zUv3ad6GEamC4-EPx4yyuAY&ei=zUv3ad6GEamC4-EPx4yyuAY&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","padang","di sini"""
"https://www.google.com/maps/place/Rumah+Makan+Ajo/data=!4m7!3m6!1s0x2e68e65360834c29:0xcb1e820b4cfc5bf!8m2!3d-6.8920253!4d107.6200718!16s%2Fg%2F11b6hffzw5!19sChIJKUyDYFPmaC4Rv8XPtCDosQw?authuser=0&hl=id&rclk=1","Rumah Makan Ajo","4,4","(94)","·","Rp 1–25.000","Padang","·","","·","Jl. Sekeloa","Tutup","· Buka Sen pukul 11.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFmqW1ijqTQWD20IporG4kitC5viDvesvN3x-w4dSpAT7OC4U023kmYBtBhnKfih-s5mn_8czPKGhHnAX4DkvugVV-BjW4whuGpepCp_0YPAQBVJ9xfhOGYWLT-08-q0liL27zB=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tempatnya nyaman bersih , makannnya enak""","","","","",""
"https://www.google.com/maps/place/Rumah+Makan+Padang+Raya/data=!4m7!3m6!1s0x2e68e64065ff23fb:0x2fd0944dd218975d!8m2!3d-6.9070398!4d107.6000767!16s%2Fg%2F11b69zwd52!19sChIJ-yP_ZUDmaC4RXZcY0k2U0C8?authuser=0&hl=id&rclk=1","Rumah Makan Padang Raya","4,4","(32)","","","Padang","·","","·","3JV2+52P, Jl. Pajajaran","Segera tutup","· 21.00 · Buka Sen pukul 09.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEYcHo0HFvfmQynoyWgKdUYcXkSVlYPuf09ky0Mx7gPPfatn3u0qFhwVAuzWwyZrlCzovxG_CGWcaSAPRgFgyPouVgLnFNKbm6zJsz2ipK-NInfk7yfFSf6OmgxrrMmVNhzESDD=w80-h97-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Masakanya enak
Ramah walaupun cuma","","","","makan","paket 13ribuan"""
"https://www.google.com/maps/place/Karazza+food+n+drink/data=!4m7!3m6!1s0x2e68e6455da66007:0xcc4c37116810c096!8m2!3d-6.8984804!4d107.6086682!16s%2Fg%2F11c2nrkl85!19sChIJB2CmXUXmaC4RlsAQaBE3TMw?authuser=0&hl=id&rclk=1","Karazza food n drink","4,2","(252)","·","Rp 25–50 rb","Pujasera","·","","Baltos foodcourt, lt 3 blok D5","","Tutup","· Buka Sen pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGmioZW9_uFrrFMI6i63yZr0zA1AKWlVsiE1saKqswZ5-lf_b7DvOSgtYOKtMKmVM_TsJQGHQv5JZ5oblPg36-u-qnf8tUARAMhA0virtrHNsmTq3y6FnndpsYOnUBHEBWfOtfB=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makanan nya enak , Tapi tempatnya Panass ..""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFjMm5ya2w4NRgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=zUv3ad6GEamC4-EPx4yyuAY&ei=zUv3ad6GEamC4-EPx4yyuAY&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","",""
"https://www.google.com/maps/place/Kantin+Uni+Kapau+Jaya/data=!4m7!3m6!1s0x2e68e6fa28af2f8f:0xce83f87e54839db4!8m2!3d-6.881518!4d107.61194!16s%2Fg%2F11crxw6kf5!19sChIJjy-vKPrmaC4RtJ2DVH74g84?authuser=0&hl=id&rclk=1","Kantin Uni Kapau Jaya","5,0","(2)","","","Padang","·","","Jl. Cisitu Lama No.26","","Tutup","· Buka Sen pukul 09.30","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1LYvV9tSp99KG4rMNSAqZw&cb_client=search.gws-prod.gps&w=80&h=92&yaw=34.34848&pitch=0&thumbfov=100","","Makan di tempat","","","","Bawa pulang",""
