"hfpxzc href","qBF1Pd","MW4etd","UY7F9","AJB7ye","AJB7ye 2","W4Efsd","W4Efsd 2","W4Efsd 3","W4Efsd 4","W4Efsd 5","W4Efsd 6","FQ2IWe src","Jn12ke src","ah5Ghc","ah5Ghc 2","ah5Ghc 3","A1zNzb href","J8zHNe","bbPy1"
"https://www.google.com/maps/place/Chicken+Little+Party/data=!4m7!3m6!1s0x2e68e7c99117a7a7:0x17d1647525fe3b12!8m2!3d-6.8681309!4d107.6207898!16s%2Fg%2F11bzrbd3p9!19sChIJp6cXkcnnaC4REjv-JXVk0Rc?authuser=0&hl=id&rclk=1","Chicken Little Party","4,7","(141)","·","Rp 25–50 rb","Ayam","·","Jl. Ir. H. Juanda No.450A","","Buka","· Tutup pukul 23.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGHHrD9NlWAZtH6eaUdvlovjSYKTpFWovT7_LgBI2PS-54aYdXJGPF9QdN1894S1UhdDCAdqE4P-KRluVtCK8Oob8e6Mad7Tigz_vOKMGEbrqWrqy10eYwIHPvzTEohASiTfrGmVQ=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Must try garlic parmesan sih.""","","","","",""
"https://www.google.com/maps/place/Pizza+Lunga+Bandung/data=!4m7!3m6!1s0x2e68e767d10f72f5:0x88695c633fef3dea!8m2!3d-6.9234838!4d107.6141982!16s%2Fg%2F11wv0j17wj!19sChIJ9XIP0WfnaC4R6j3vP2NcaYg?authuser=0&hl=id&rclk=1","Pizza Lunga Bandung","4,7","(25)","·","Rp 25–50 rb","Pizza","·","Jl. Lengkong Kecil No.38","","Buka","· Tutup pukul 23.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGcI0IJIeFD2mYizQHETpi26ncfXYbvGpJ_vPA_mYw9ppJiwMUl3hn98j5JrPsMxUyLeCz6sbNv6uNJqSKXAPsajGwFGNtIbgSAvMHl009ePiQv1hk6c6Th6ZLL5VdNeDy4b8Bw8JudmK_-=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","Pizza","-nya juara banget!""","","",""
"https://www.google.com/maps/place/Kedai+Timbel+Dago/data=!4m7!3m6!1s0x2e68e6512a4d51b5:0xffb10aa8cba7da37!8m2!3d-6.8922122!4d107.6129706!16s%2Fg%2F1th84jx1!19sChIJtVFNKlHmaC4RN9qny6gKsf8?authuser=0&hl=id&rclk=1","Kedai Timbel Dago","4,5","(966)","·","Rp 50–75 rb","Sunda","·","Jl. Ir. H. Juanda No.117","","Tutup","· Buka Sen pukul 09.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFvSNVd3eepi6f2Tpp_lsEuUQ0IVacTqmp-rBL2gJraHptsyaenKK22bFyLhGac_xi7u-AHtjndMoqmL_apHThU2LWZykw_YCVCYuFoEgpbv0nPPro6RHlMX_yBGvN-vQlVCxUC=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Definitely will be back.""","","","https://www.google.com/searchviewer/42?cvd=CLw_EiUKI-ICIDIeEhciFdLX29IPDwoLL2cvMXRoODRqeDEYADoDCPAN&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=NUv3aa23NMOt4-EP37OjuAw&ei=NUv3aa23NMOt4-EP37OjuAw&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Martabak+Pizza+Orins+Riau+%28Bandung%29/data=!4m7!3m6!1s0x2e68e74ac2efa2d1:0x69772ccc0646caad!8m2!3d-6.9061065!4d107.6159867!16s%2Fg%2F11p12mvtk8!19sChIJ0aLvwkrnaC4RrcpGBswsd2k?authuser=0&hl=id&rclk=1","Martabak Pizza Orins Riau (Bandung)","4,9","(89)","·","$$","Martabak","·","Jl. L. L. R.E. Martadinata No.59","","Segera tutup","· 21.00 · Buka Sen pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHSybpY11F0IXD_3JISUbe2hWfu0LeaCJx4mJp2mNmZjv0jjeMS3-f6ORYHf_0GY2xmPKktRoUYFYqf3TNgV-mHME4G4zpPGmkaeqMik07ToIgRocQcgIS372nI3e1uTzHAslib=w92-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","pizza","orins jl riau baruu❤️""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFwMTJtdnRrOBgAOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=NUv3aa23NMOt4-EP37OjuAw&ei=NUv3aa23NMOt4-EP37OjuAw&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Richeese+Pizza+Riau+Bandung/data=!4m7!3m6!1s0x2e68e756a2aaf8ef:0x76d64e1da25053f7!8m2!3d-6.9132097!4d107.6286336!16s%2Fg%2F11xw7mc1c9!19sChIJ7_iqolbnaC4R91NQoh1O1nY?authuser=0&hl=id&rclk=1","Richeese Pizza Riau Bandung","4,9","(468)","","","Pizza","·","Jl. L. L. R.E. Martadinata No.146","","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFtbGr51XtKvVaZxc-_OcnNFvVBKMzeFUu2xZ8JzCafhITGi582nkTfzILsgkdGKHc2OjqheSF091CjwNVwXe-O6NwJo0oY3zrEwFtz5Uqlt_znIyaN5JZK4OLWokfCUuooFVyFOOii_R0=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Pizzanya enak as always rasanya khas richeese.""","","","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF4dzdtYzFjORgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=NUv3aa23NMOt4-EP37OjuAw&ei=NUv3aa23NMOt4-EP37OjuAw&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Pizza+Hut+Restoran/data=!4m7!3m6!1s0x2e68e7a817d6524b:0x6fade6dd8f5ceabe!8m2!3d-6.9067091!4d107.5893847!16s%2Fg%2F11shjk1fql!19sChIJS1LWF6jnaC4Rvupcj93mrW8?authuser=0&hl=id&rclk=1","Pizza Hut Restoran","4,9","(2.367)","·","$$","Pizza","·","Jl. Pajajaran No.114","Franchise piza dengan beragam pilihan","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFI17jhnxhV1W919oBWCsBsCbEKwP0QPBT9MS3ksY8_7BeBBpKhBzEgTMlYVW1MNUz09Q7ggHRZvq226SL4QKPfDxoY_AARSRRfUQCBTEBqvqLftFyPP9aAqmc9Tw-vlaXWJbU=w80-h142-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Pelayanan nya ramah, tempatnya bersih &","pizza","nya selalu enakkkk""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFzaGprMWZxbBgAOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=NUv3aa23NMOt4-EP37OjuAw&ei=NUv3aa23NMOt4-EP37OjuAw&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Donat+Pops/data=!4m7!3m6!1s0x2e68e7cec442ca75:0x25d81c7a42201760!8m2!3d-6.8979035!4d107.6072923!16s%2Fg%2F11fhwy2p98!19sChIJdcpCxM7naC4RYBcgQnoc2CU?authuser=0&hl=id&rclk=1","Donat Pops","4,8","(663)","·","Rp 25–50 rb","Donat","·","·","Jl. Kebon Bibit No.11","Segera tutup","· 21.15 · Buka Sen pukul 08.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFkD736FbgnZTl1x6cTxjNBO_h8cOJwuZ7OeCeavlqP9QjAuBSjxrusWC7YkkrXM7KNjqjh7SZ6eSggmXabHsjyDmN4QWKlwagQqm1yBnYeBJixdTNVf-sKTDU7D0b7EdOfWS0T=w164-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""... Juaraaa pisan...""","","","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFmaHd5MnA5OBgAOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=NUv3aa23NMOt4-EP37OjuAw&ei=NUv3aa23NMOt4-EP37OjuAw&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Pizza+Hut+Ristorante/data=!4m7!3m6!1s0x2e68e7cbef5e95a1:0xdee00b3e15558202!8m2!3d-6.9111738!4d107.6266715!16s%2Fg%2F11b6b38gw5!19sChIJoZVe78vnaC4RAoJVFT4L4N4?authuser=0&hl=id&rclk=1","Pizza Hut Ristorante","4,7","(6.444)","·","$$","Pizza","·","Jl. Gandapura No.126","Franchise piza dengan beragam pilihan","Buka","· Tutup pukul 22.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFOohfyuP8xk3elXWMo8UO5vlPtOPe__78OLNGst5DPbSTtjYddjD0Etuxf6jQ0rVp9wp8HxbzmZx3xvcV5tKTztBX1Z0oqV2mOLyh9-W2X3FRGlvNhCTnlCNZPMDOS-TfBB9hD=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tempatnya nyaman , bersih ,, pelayanan nya baik ramah dan pizzanya enak""","","","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFiNmIzOGd3NRgAOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=N0v3aaW2NrTx4-EP0tLK2QY&ei=N0v3aaW2NrTx4-EP0tLK2QY&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Yukopi/data=!4m7!3m6!1s0x2e68e7e8dd88d23d:0x8825177769e837db!8m2!3d-6.8916209!4d107.6130256!16s%2Fg%2F11h3l37r5t!19sChIJPdKI3ejnaC4R2zfoaXcXJYg?authuser=0&hl=id&rclk=1","Yukopi","4,2","(47)","·","Rp 1–25.000","Kedai Kopi","·","Jl. Ir. H. Juanda No.125","","Buka","· Tutup pukul 23.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAH7gQiQHrfT1SLhbuV-0Y5S-cdv4dAO_kjInUVvE3prhFANx7AbAVJQldLBmcBtELz-n5c1LlGFRajq5CYvpVfE__m9IEVO3TX-z2_cYT5y3S-SgSIFmnVWrhwXedEQwfurcOsdOA=w92-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Hanya ada beberapa meja kecil dan kursi.""","","","","",""
"https://www.google.com/maps/place/PAPA+PIZZA/data=!4m7!3m6!1s0x2e68e7b23e59a27f:0xa539b5df891eec8d!8m2!3d-6.8757432!4d107.5799115!16s%2Fg%2F11n3lk5h29!19sChIJf6JZPrLnaC4Rjeweid-1OaU?authuser=0&hl=id&rclk=1","PAPA PIZZA","5,0","(2)","","","Pizza","·","Jl. Sarijadi Raya blok 1 no 64","","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFTwV7t5coqW0JRCiFJVm-RYEqF4eTnmZsT56ukJSOWeukP3qGRH_iqTy7xZ34zQVUCcuI2BOh13bhjbDYzj43X45jeCBWM8z6ftS1b4GZ9tUdVtV5nFny5HcNr11BK3QG7PHbG0s4QIJMx=w80-h93-k-no","","","","","","",""
"https://www.google.com/maps/place/Domino%27s+Pizza/data=!4m7!3m6!1s0x2e68e66a80a07adf:0xa0d9364e79cec734!8m2!3d-6.9057614!4d107.5974409!16s%2Fg%2F11b6213gh3!19sChIJ33qggGrmaC4RNMfOeU422aA?authuser=0&hl=id&rclk=1","Domino's Pizza","4,4","(1.392)","·","$$","Pizza","·","No 121 123, Ground Floor","Resto pizza delivery yang berdiri lama","Buka","· Tutup pukul 00.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFNQfLDiVuJkp1fYhyELFbZncPK4PX3K7oeansunojJPAlMcyg74jCczNCpuJZlhl7hfeT4G0uoJTbW7n6Gv3UylOKBZ119yJlH2bER5l3pap0swFFSvzGUcPz5pKvGaParuiz1Zg=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Aku suka banget sama dominos, karena","pizza","nya selalu enak!""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFiNjIxM2doMxgAOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=N0v3aaW2NrTx4-EP0tLK2QY&ei=N0v3aaW2NrTx4-EP0tLK2QY&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Kedai+Gekato/data=!4m7!3m6!1s0x2e68e7b84c4f2355:0xb31ddb7fffdf0d7!8m2!3d-6.8650773!4d107.5806813!16s%2Fg%2F11vldcr9g1!19sChIJVSNPTLjnaC4R1_D9_7fdMQs?authuser=0&hl=id&rclk=1","Kedai Gekato","4,8","(170)","·","Rp 25–50 rb","Pizza","·","Jl. Gegerkalong Tonggoh III No.5","","Segera tutup","· 21.00 · Buka Sel pukul 11.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGE5Hxvux8176OGMka7oh_Jj1eb3hpYKnyuzHMQ-1-YKgnnx8iCCxqSOWNoeNUhFszP5QAfeHz1GPki8Dv9eGnBZE8U6NwdTfERGi9sejmR8sHKTXo0FnhyW9sCJ9MhInURdFwuUmMAmoM=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Selain","pizza",", light meal kayak garlic breadnya juga ngga kalah enak.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF2bGRjcjlnMRgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=N0v3aaW2NrTx4-EP0tLK2QY&ei=N0v3aaW2NrTx4-EP0tLK2QY&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Domino%27s+Pizza/data=!4m7!3m6!1s0x2e68e7226388fb75:0x53f19a14287ca322!8m2!3d-6.8721546!4d107.594369!16s%2Fg%2F11xd4hpk28!19sChIJdfuIYyLnaC4RIqN8KBSa8VM?authuser=0&hl=id&rclk=1","Domino's Pizza","4,8","(233)","·","$$","Pizza","·","Jl. Dr. Setiabudi No.170J","Resto pizza delivery yang berdiri lama","Buka","· Tutup pukul 00.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAE0JjJwHpsBhKyEYzF8_uirZsKKgtyejDwk8HVt8DmqM3uzgGqtONaYHoE4V0WWkFl2gq32-UQG9EsF9Wcro_spsuS-B3YTtrSCbNMo4GLLkSZyiP6IYq5jTWfBTjGi5KXQbmIXFIA39pUK=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Pelayanan dan rasanya","pizza","ini pasti enak""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF4ZDRocGsyOBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=N0v3aaW2NrTx4-EP0tLK2QY&ei=N0v3aaW2NrTx4-EP0tLK2QY&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/DANCING+PIZZA/data=!4m7!3m6!1s0x2e68e7f2a0629c4f:0xf2fd6d7d4dde4070!8m2!3d-6.9020621!4d107.6286302!16s%2Fg%2F11h764pxc5!19sChIJT5xioPLnaC4RcEDeTX1t_fI?authuser=0&hl=id&rclk=1","DANCING PIZZA","4,3","(20)","","","Pizza","·","Jl. Muararajeun Tengah No.4","","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAF58m0tJuslu7jFR3uQrCxVbb9HzJgSizGe-JJGbtojPsfZjq_mittxyItrDARiZWvJ4baTE3tO1k5A7sPh4c6R1GBL2F0S5DkgJlnafsYIwjlFQPS4m8m29ZmAQdWFFD4Djyq5=w93-h92-k-no","","Makan di tempat","Ambil di tepi jalan","Antar tanpa bertemu","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFoNzY0cHhjNRgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=N0v3aaW2NrTx4-EP0tLK2QY&ei=N0v3aaW2NrTx4-EP0tLK2QY&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Basmut+pizza+Van+Deventer+%26+Churros/data=!4m7!3m6!1s0x2e68e7f952485b57:0x828ec9782f8636f9!8m2!3d-6.9173896!4d107.6153959!16s%2Fg%2F11ltv6129c!19sChIJV1tIUvnnaC4R-TaGL3jJjoI?authuser=0&hl=id&rclk=1","Basmut pizza Van Deventer & Churros","5,0","(3)","","","Pusat jajanan kaki lima","·","Jl. Van Deventer","","Tutup","· Buka Sen pukul 09.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAE4plKUX2Kr-FW7RC3nNP-z8mNMwpH-UlcytWByJuVxqMJQ57v2pyLzUbFQTznhAlI8V0QQP6v_cOaeVuGo0-axCVCt3Cdod4AZ494rU1pw05YsOtA8f5cnhUZf8U7DpdA6KJN3=w80-h142-k-no","","Makan di tempat","Ambil di tepi jalan","Antar tanpa bertemu","","",""
"https://www.google.com/maps/place/Dago+Terrace+Coffee+%26+Pizza/data=!4m7!3m6!1s0x2e68e735c695a6cb:0x41c707dff4a67c1e!8m2!3d-6.8694573!4d107.6322867!16s%2Fg%2F11t3dxfj0s!19sChIJy6aVxjXnaC4RHnym9N8Hx0E?authuser=0&hl=id&rclk=1","Dago Terrace Coffee & Pizza","4,7","(859)","·","Rp 50–75 rb","Pizza","·","·","Resor Dago Pakar, Jl. Sentra Dago Pakar Raya No.11-12","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFe7dr2y3mu3SCUwnRkl4BSuHtPOpzS3UtYrZOMy7Bzvs0_S83ATF1Zlm8k8iZADSsYB0yHyp3A3x3yeCZWUaFdlE8P49zYFHssL6-TUAd50w8eQdJsN_UxxhNCj1egHpo17dH0SgEcQnSb=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Dago Terrace dikenal luas dengan beragam menu, terutama","pizza",".""","","",""
"https://www.google.com/maps/place/Whoosh+Pizza+Laswi+Bandung/data=!4m7!3m6!1s0x2e68e7005ca168ad:0x461a8a028f82e3d3!8m2!3d-6.9231992!4d107.6288036!16s%2Fg%2F11w_w16dfq!19sChIJrWihXADnaC4R0-OCjwKKGkY?authuser=0&hl=id&rclk=1","Whoosh Pizza Laswi Bandung","4,5","(73)","·","Rp 25–50 rb","Pizza","·","Jl. Laswi No.89","","Buka","· Tutup pukul 21.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFfehjP6CPZio37RTjLY1WBOmLplTcZoUg5YyplLn4RLK00ME8EgE5oxBnZS9Hqc0FFHE3R1PQmUR8wvDtqIADTYvqi1ZCRiLOR-dRsi687jc2ymYygGI6Vr0wTefurUN1N5eTu0g=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Harganya ok, rasanya enak, buat varian","pizza","nya innovative 👍""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF3X3cxNmRmcRgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=N0v3aaW2NrTx4-EP0tLK2QY&ei=N0v3aaW2NrTx4-EP0tLK2QY&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Magic+Pizza/data=!4m7!3m6!1s0x2e68e7ba7acf5d7d:0x91fc362c9b58a81b!8m2!3d-6.9004164!4d107.6341565!16s%2Fg%2F11c0p_cxzt!19sChIJfV3PerrnaC4RG6hYmyw2_JE?authuser=0&hl=id&rclk=1","Magic Pizza","4,7","(3)","","","Pizza","·","Jl. Pahlawan No.17","","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGry2CZAjnwYVfJXVSKs-ss8JliUq3ezGQii9xpRs0y4WN6Ke5vaxziB0vOkqx0yB3hB5xYCwbZbuotmPNrednIqIm6ogKguEgGKns_sVceBP3oz09Rdl1wrurOfvIeTC0d6D0=w163-h92-k-no","","Makan di tempat","Bawa pulang","Pesan antar","","",""
"https://www.google.com/maps/place/Montclar+Living/data=!4m7!3m6!1s0x2e68e726e09e2925:0x2a8f8193d431e227!8m2!3d-6.8924793!4d107.6127061!16s%2Fg%2F11hzv4ryq8!19sChIJJSme4CbnaC4RJ-Ix1JOBjyo?authuser=0&hl=id&rclk=1","Montclar Living","4,7","(56)","","","Perajin furnitur","·","Jl. Ir. H. Juanda No.113","","Tutup","· Buka Sen pukul 09.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAE51dwvgatQ9QSNk1M-aCJRoMWjT6C9ZKJcIMW0I3jGEwwDmssSsSmpUs6EzH8WdYoBNepPyp-s3OQYndCa17xQH_zOBFS4A5clg8llkki-yXBlryywzbtnM0l8BXTxNsoedxsD2Q=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Desain Furniture nya minimalis, artistic dan keren""","","","","",""
"https://www.google.com/maps/place/Foodizz+Academy/data=!4m7!3m6!1s0x2e68e702c5580791:0xa6a2025e74c5d362!8m2!3d-6.8975866!4d107.6132196!16s%2Fg%2F11h540y0b0!19sChIJkQdYxQLnaC4RYtPFdF4CoqY?authuser=0&hl=id&rclk=1","Foodizz Academy","4,7","(37)","","","Sekolah Bisnis","·","Jl. Ir. H. Juanda No.70","","Tutup","· Buka Sen pukul 09.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAE5sMJhF7GItL99dZZiOXVzVLz6BlTcNzsZi7quZJ-jP4bRKeIqO8oTCTXz5la2cJQ_p9KhoMLC5AnjTMiL0CMes8fW5kJiUIZrfaSm_z6ejlN-Nz2NlaEnWuKSnWEACYnSzfg=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Ngopi di Upnormal, tempatnya nyempil, tapi masih asyik.""","","","","",""
"https://www.google.com/maps/place/Pizza+Hut+Restoran/data=!4m7!3m6!1s0x2e68e7e93828ae8b:0xbc84bc6ab395a41f!8m2!3d-6.9125144!4d107.6506985!16s%2Fg%2F11c2khsdgh!19sChIJi64oOOnnaC4RH6SVs2q8hLw?authuser=0&hl=id&rclk=1","Pizza Hut Restoran","4,7","(5.840)","·","$$","Pizza","·","·","Jl. Terusan Jakarta No.71","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAF5ffVL34H8X8op1OP0HBWUljyyQ-H4q8CZ9Xr6A4KjNYfqdPz4nP2qo60fDfzp0WKUtDycxr_50i67j0FdaYLRpEHlPaTXas222IJZADkABpomGVEjRpPWmHzBw1szRR820BFe=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""pelayanan yang baik, menu yang terjangkau dan","pizza","yang enak.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFjMmtoc2RnaBgAOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=N0v3aaW2NrTx4-EP0tLK2QY&ei=N0v3aaW2NrTx4-EP0tLK2QY&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Pizza+Razza/data=!4m7!3m6!1s0x2e68e7ba6b660689:0xa6a4189cf9c5e741!8m2!3d-6.9001755!4d107.6344494!16s%2Fg%2F11cs9lt543!19sChIJiQZma7rnaC4RQefF-ZwYpKY?authuser=0&hl=id&rclk=1","Pizza Razza","5,0","(3)","","","Pizza","·","Pojok Jajanan, Jl. Griya Pahlawan No.10","","Tutup","· Buka Sen pukul 10.00","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_YTyJhaayWa48jlQm-rVzw&cb_client=search.gws-prod.gps&w=80&h=92&yaw=63.72849&pitch=0&thumbfov=100","","Makan di tempat","Bawa pulang","Antar tanpa bertemu","","",""
"https://www.google.com/maps/place/Pizza+Hut+Delivery+-+PHD+Indonesia/data=!4m7!3m6!1s0x2e68e69594827b71:0x357bfef5ba2f6d40!8m2!3d-6.8680567!4d107.5936039!16s%2Fg%2F11gdcwt4t4!19sChIJcXuClJXmaC4RQG0vuvX-ezU?authuser=0&hl=id&rclk=1","Pizza Hut Delivery - PHD Indonesia","4,6","(549)","·","$$","Stan Pizza","·","·","Jl. Dr. Setiabudi No.171","Buka","· Tutup pukul 02.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHqJMofqToLybI6JDb5R_91Knk7SfnLkzp_Wj19nZweNEpO4r8E-WjUvboaHttG_guPVyUVS5gqiRSNPu4ntHE9xus5cR5YTOXYzU6l3MLZd2B1eEYsd1t2IkriHNA7bjKn0rVv=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","Pizza","nya sangat enak, tempatnya bersih dan nyaman untuk menunggu""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFnZGN3dDR0NBgAOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=N0v3aaW2NrTx4-EP0tLK2QY&ei=N0v3aaW2NrTx4-EP0tLK2QY&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pesan online",""
