"hfpxzc href","qBF1Pd","MW4etd","UY7F9","AJB7ye","AJB7ye 2","W4Efsd","W4Efsd 2","W4Efsd 3","W4Efsd 4","W4Efsd 5","FQ2IWe src","Jn12ke src","ah5Ghc","A1zNzb href","J8zHNe","bbPy1","ah5Ghc 2","ah5Ghc 3","doJOZc","W4Efsd 6"
"https://www.google.com/maps/place/Nasi+Bancakan/data=!4m7!3m6!1s0x2e68e648d7bde37f:0x33b8757d02a3024a!8m2!3d-6.9009186!4d107.6162236!16s%2Fg%2F1thpz3y6!19sChIJf-O910jmaC4RSgKjAn11uDM?authuser=0&hl=id&rclk=1","Nasi Bancakan","4,4","(15.112)","·","Rp 25–50 rb","Sunda","·","Jl. Diponegoro No.25","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFdQF1EhshlxPaYxtsdzptxdBr16vtU_DVRJlXp55s3MzPk9h7LpVEbPj8fb-P4CeYdXpLRV7KRwJS4whrnxuumqbXPkX-FtuA1U9tTTRWWRCQI-S0B0F9mjjX08knVbXRjxRt4=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Rasa masakan cukup enak, pelayanan baik dan harga kompetitif.""","https://www.google.com/searchviewer/42?cvd=CLw_EiUKI-ICIDIeEhciFdLX29IPDwoLL2cvMXRocHozeTYYAToDCPAN&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=Mjb3ac3xH-WUseMPxNyDyQI&ei=Mjb3ac3xH-WUseMPxNyDyQI&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","","",""
"https://www.google.com/maps/place/Mie+Gacoan+Dago/data=!4m7!3m6!1s0x2e68e71c3bc742ed:0xfeb5e24962249315!8m2!3d-6.8887943!4d107.6129594!16s%2Fg%2F11s_yvnhpp!19sChIJ7ULHOxznaC4RFZMkYknitf4?authuser=0&hl=id&rclk=1","Mie Gacoan Dago","4,7","(8.563)","·","Rp 1–25.000","Mi","·","Jl. Dago No.151A","Buka 24 jam","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGuYhJM1JZoWps1I-I2WJT_d3UiqJUuAnZxPVl6XhrMt76VEL3dgydZzOvUL84f4B_84AzEFCGBG4GkNdCzrEiZs1ZvzSGcgMyemcwN5BUadpNVNKApOndthtXr9G5sXGoIVV0G=w189-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makanannya enak rasanya pas ga berubah rasanya apalagi udang kejunya.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFzX3l2bmhwcBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=Mjb3ac3xH-WUseMPxNyDyQI&ei=Mjb3ac3xH-WUseMPxNyDyQI&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","","",""
"https://www.google.com/maps/place/CFC+BEC/data=!4m7!3m6!1s0x2e68e6462be67f07:0xa1c9512a4c52e0cc!8m2!3d-6.9079991!4d107.6093224!16s%2Fg%2F11d_7640p8!19sChIJB3_mK0bmaC4RzOBSTCpRyaE?authuser=0&hl=id&rclk=1","CFC BEC","3,2","(68)","·","Rp 25–50 rb","Makanan Siap Saji","·","Jl. Purnawarman","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGlCsNXb2C3MdT2hLVmFLiQ4YHdtszeo5zVPXDV3x9jx1TNdjx2vUKT1nNJit7ydJbORb9mod26qHJXvO7PMOYUlcMCyWGago1rHQ1a9DaViUOHjUDXNOm7CNqHRhUHGLGYwMZ-=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makanannya enak, pelayanannya ramah banget, suasana nyaman""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFkXzc2NDBwOBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=Mjb3ac3xH-WUseMPxNyDyQI&ei=Mjb3ac3xH-WUseMPxNyDyQI&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","","",""
"https://www.google.com/maps/place/Ayam+Warung+Cihuy+%28order+via+Go+Food+or+Grab+Food+:+Ayam+Geprek+Warung+Cihuy%29/data=!4m7!3m6!1s0x2e68e762dccae083:0xe0a546291c42d8d9!8m2!3d-6.9160315!4d107.6010309!16s%2Fg%2F11h0g_jpny!19sChIJg-DK3GLnaC4R2dhCHClGpeA?authuser=0&hl=id&rclk=1","Ayam Warung Cihuy (order via Go Food or Grab Food : Ayam Geprek Warung Cihuy)","4,7","(12)","","","Pengiriman Makanan","·","Jl. Kebon Jati No.30","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAG-G0rB_igP33dgtdoFidnoYRnNBLZwcEnKHHPKqt6KOR5qBZavovIeiCOG1Vmhqsv8gWWEx5ykO23wLqRZfrhNJ4gxxNgv887cN3UfmupUWnHF3ETplpHnJr6tJ4-59mXoRGW4=w113-h92-k-no","","Bawa pulang","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFoMGdfanBueRgAOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=Mjb3ac3xH-WUseMPxNyDyQI&ei=Mjb3ac3xH-WUseMPxNyDyQI&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pesan online","","Pesan antar","","",""
"https://www.google.com/maps/place/Gudeg%26ayam+Penyet/data=!4m7!3m6!1s0x2e68e6453e363e21:0x85d84872c936e48e!8m2!3d-6.8993078!4d107.608882!16s%2Fg%2F11fzb123_q!19sChIJIT42PkXmaC4RjuQ2yXJI2IU?authuser=0&hl=id&rclk=1","Gudeg&ayam Penyet","4,8","(8)","","","Ayam","·","Jl. Kb. Kembang No.1","Tutup","· Buka Sen pukul 09.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFR3r_pLwg-FMCRUK_Clu5qk3t8QxEzFmxWilakR4e7OGzlsAoh_d-uyFyqakMoo3r3N-jVfCPuWELoNIZuYezoDyHOZXluLl9P8HEEsX1qqyGx3WhUXxeks_bgSHDgmw4rmpKs=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Gudeg enak ayam nya juga enak, cuma porsi nasi nya dikit banget""","","","","","","",""
"https://www.google.com/maps/place/KFC+%E2%80%A2+Setiabudi+Sukawangi/data=!4m7!3m6!1s0x2e68e7af5a1f2aa7:0x5b5a028ef1d52678!8m2!3d-6.8784674!4d107.5976642!16s%2Fg%2F11jvnyg77_!19sChIJpyofWq_naC4ReCbV8Y4CWls?authuser=0&hl=id&rclk=1","KFC • Setiabudi Sukawangi","4,6","(1.771)","·","Rp 25–50 rb","Makanan Siap Saji","·","·","Buka 24 jam","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAELRsi2M0PQL_OMbdJGouQRfReDn63gE-rFpgZnvw-J6heGyIvTUR-kTEren4737BfvXHdmnHR6Ugu2Nt2dmT6puU7RokixrDXM-CEudn3CD2-WO-nL38B5pCZLqyO2HXDVfos=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tempat enak,","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFqdm55Zzc3XxgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=Mjb3ac3xH-WUseMPxNyDyQI&ei=Mjb3ac3xH-WUseMPxNyDyQI&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","makanan","enak,yang penting pelayanannya mantap!""","","Jl. Sukawangi No.1"
"https://www.google.com/maps/place/KFC+Lagrande+Merdeka/data=!4m7!3m6!1s0x2e68e6377aa4d743:0x988a3f95aa7ba05c!8m2!3d-6.9092818!4d107.6103136!16s%2Fg%2F1tjyr0n2!19sChIJQ9ekejfmaC4RXKB7qpU_ipg?authuser=0&hl=id&rclk=1","KFC Lagrande Merdeka","4,5","(1.167)","·","Rp 25–50 rb","Makanan Siap Saji","·","Jl. Merdeka No.25 - 29","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHH_JZUYA5EAEgrfu1PM0cVELab4NozOKUlRnLF_QcKYoFREr9KcMFODS7dB7JteFpP-_xWTgp2t5YvGS7mb8da4-Rk20eT65H-erUi0ttQ4sUD-X1kcCSwQRyF53fOHa0eoU8b=w120-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","https://www.google.com/searchviewer/42?cvd=CLw_EiUKI-ICIDIeEhciFdLX29IPDwoLL2cvMXRqeXIwbjIYAToDCPAN&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=Mjb3ac3xH-WUseMPxNyDyQI&ei=Mjb3ac3xH-WUseMPxNyDyQI&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","Makanan","nya enak cuma tempat nya panas""","","Franchise restoran ayam goreng"
"https://www.google.com/maps/place/Baltos/data=!4m7!3m6!1s0x2e68e6457f3c4015:0x71d3cf14d89f7e76!8m2!3d-6.8987329!4d107.6085366!16s%2Fg%2F11gcfs_pbm!19sChIJFUA8f0XmaC4Rdn6f2BTP03E?authuser=0&hl=id&rclk=1","Baltos","4,3","(29.828)","","","Pusat Perbelanjaan","·","·","Buka","· Tutup pukul 20.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAES87kpI1zoxSFftzQQtUQEyH7JxcKEA1jViZiaciCIfhMapIK-J-MGwQGsn0IW-EJbGElQ1lEJSQ9oCDbLjMAY12-0ETY1rH5PfHaDKaGtlb4_WK95U6Qd4Sp_TqPbnUKrwP8U=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","","","","makanan","enak patut dicoba
daging brisketnya uenakkkk""","","Jl. Tamansari"
"https://www.google.com/maps/place/Richeese+Factory+BEC+Bandung/data=!4m7!3m6!1s0x2e68e63809042ff5:0x73ad9439927b1056!8m2!3d-6.9089338!4d107.609162!16s%2Fg%2F11by_gn93f!19sChIJ9S8ECTjmaC4RVhB7kjmUrXM?authuser=0&hl=id&rclk=1","Richeese Factory BEC Bandung","4,4","(1.551)","·","Rp 25–50 rb","Makanan Siap Saji","·","Jl. Purnawarman No.11-13","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHi_P-gLIAiSfYYdISqrQ50gczLqHdwNqXUCs6TH626HgwdGPu-ymRnUm-xOhZ1lUMDQ-xItj57kK4M34fiEuCQJpuCQezANN9_QtzUyMLsklRAokA37khdB9bX1delLuY1SB74=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tempat nya enak rapih bersih yang pasti aym richeese makan favorite❤️""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFieV9nbjkzZhgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=Mjb3ac3xH-WUseMPxNyDyQI&ei=Mjb3ac3xH-WUseMPxNyDyQI&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","","",""
"https://www.google.com/maps/place/McDonalds+Diponegoro/data=!4m7!3m6!1s0x2e68e72bd7ffb983:0xb48999f8fa594b!8m2!3d-6.9013515!4d107.6211574!16s%2Fg%2F11t53d0pf2!19sChIJg7n_1yvnaC4RS1n6-JmJtAA?authuser=0&hl=id&rclk=1","McDonalds Diponegoro","3,5","(388)","·","Rp 25–50 rb","Makanan Siap Saji","·","·","Buka 24 jam","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFguH5Hvocm-bq28HjtpTsUssyUeRAKUmmGtFAvfeKqPmFccBrLWEQgbU9gG2AE1E187meE2-hXC260O-ijh9OdMOQwZKywHxPHJaEeP7_zjZTmzDsSH-7OXHc0eTKvQFCSMpth=w151-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Sukaaa sama semua makanannya, semua enak soalnya gratis (dibayarin Kaka)""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF0NTNkMHBmMhgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=Mjb3ac3xH-WUseMPxNyDyQI&ei=Mjb3ac3xH-WUseMPxNyDyQI&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","","","Jl. Diponegoro No.24"
"https://www.google.com/maps/place/Makanan+siap+saji+for+delivery/data=!4m7!3m6!1s0x2e68e16b4be22367:0x111c27d8bf058f14!8m2!3d-6.8426254!4d107.6288235!16s%2Fg%2F11fn2_1nr8!19sChIJZyPiS2vhaC4RFI8Fv9gnHBE?authuser=0&hl=id&rclk=1","Makanan siap saji for delivery","","","","","Paket Makanan Pokok","·","5J4H+WGW, Kp Jl. Pagersari, RT.01/RW.08","Buka","· Tutup pukul 20.00","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=VrPELH9GRIXJJqyyYxs7fg&cb_client=search.gws-prod.gps&w=80&h=92&yaw=310.14478&pitch=0&thumbfov=100","","","","","","","","",""
"https://www.google.com/maps/place/Danau+Sentani+Resto/data=!4m7!3m6!1s0x2e68e6f4109df7f5:0xff87be784616a3bf!8m2!3d-6.881558!4d107.604033!16s%2Fg%2F11c2p4f_04!19sChIJ9fedEPTmaC4Rv6MWRni-h_8?authuser=0&hl=id&rclk=1","Danau Sentani Resto","4,3","(301)","·","Rp 50–75 rb","Indonesia","·","Jl. Ciumbuleuit No.61","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGljmTn_a_DETA77u8lB0XtkbXqs9UfY0izdDflu2y_DInQzWxwRmi_YgTQHkhqDsATHTDJsKQQDPnUzgvvKpcy_HaWn5f4GRTyBMbehRtYABtZqQVwDULducl45BVG7Ge2Ez2aTQ=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""sop iga manado juga enak.. lemongrass tea juga enak.. enak semua!""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFjMnA0Zl8wNBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=Mjb3ac3xH-WUseMPxNyDyQI&ei=Mjb3ac3xH-WUseMPxNyDyQI&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","","",""
"https://www.google.com/maps/place/Richeese+Factory+Pajajaran/data=!4m7!3m6!1s0x2e68e64018d20a73:0x679768e8c1609236!8m2!3d-6.9068148!4d107.5979923!16s%2Fg%2F11b69src_9!19sChIJcwrSGEDmaC4RNpJgwehol2c?authuser=0&hl=id&rclk=1","Richeese Factory Pajajaran","4,4","(4.984)","·","Rp 25–50 rb","Makanan Siap Saji","·","Jl. Pajajaran No.65","Buka 24 jam","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAF72LUNlWYnkcZ9m51KkenKvGpbQn9elDwDOtL6njjTvDfta1IdPZpwmO7EXvVsO8iOT5AmhXSbroFOq3ev4p8egYtAHHeFxzXXkGjhJPhb0XmqI2LAakwkvfWuX496a4LdWlGTVQ=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""enak banget pokonya,pelayanannya baik puas banget kalau makan di sana🥰""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFiNjlzcmNfORgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=Mjb3ac3xH-WUseMPxNyDyQI&ei=Mjb3ac3xH-WUseMPxNyDyQI&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","","",""
"https://www.google.com/maps/place/d%27Besto+-+Gegerkalong+Girang/data=!4m7!3m6!1s0x2e68e7a33f114c91:0x5bb3060ada6ec15f!8m2!3d-6.8642123!4d107.5914784!16s%2Fg%2F11f63815b0!19sChIJkUwRP6PnaC4RX8Fu2goGs1s?authuser=0&hl=id&rclk=1","d'Besto - Gegerkalong Girang","4,1","(312)","·","Rp 25–50 rb","Makanan Siap Saji","·","·","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFHBQWYhQCv3KHs8QS2-kRiJDHKgC0PByxifV5P-IUdELH-DY84LdpPhCK5bH27KVbs4HV-jj25NUMr1RAY63Ftk9lT445frLIXZkoV2kx8R39wpp_MjlfYZdabi0IH58oYL9O1=w92-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFmNjM4MTViMBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=Mjb3ac3xH-WUseMPxNyDyQI&ei=Mjb3ac3xH-WUseMPxNyDyQI&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","Makanan","enak2, ayam gorengnya khas sekali dgn harga yang terjangkau.""","","No.25GegerkalongKec, Jl. Gegerkalong Girang No.25 No.25GegerkalongKec"
"https://www.google.com/maps/place/McDonald%27s+Istana+BEC+Bandung/data=!4m7!3m6!1s0x2e68e789b74fcd99:0xda21025d0c8b98b2!8m2!3d-6.9091094!4d107.6088675!16s%2Fg%2F11r25d3mk9!19sChIJmc1Pt4nnaC4RspiLDF0CIdo?authuser=0&hl=id&rclk=1","McDonald's Istana BEC Bandung","4,4","(398)","·","Rp 25–50 rb","Makanan Siap Saji","·","Jl. Purnawarman No.13-15","Buka","· Tutup pukul 23.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHy7WRSTYw8SVV_GMT_Lfw0p2MS29GI9NM3-zfPFfR8L4OctyBE1xd52fA7vvVHlWmPc0ukGQxeXVWbKQNdZuBR37HPdg6U9N_WMs_BsUtUx5IWqMjwMEguIj-42aX_ZZjpxA9z=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFyMjVkM21rORgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=Mjb3ac3xH-WUseMPxNyDyQI&ei=Mjb3ac3xH-WUseMPxNyDyQI&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","Makanan","nya fresh, enak menu nya komplit""","","Gerai burger & kentang cepat saji ikonis"
"https://www.google.com/maps/place/Rumah+Makan+Ma%27Uneh+Pajajaran+Depan/data=!4m7!3m6!1s0x2e68e793e893da23:0x6e6f0f97519982f3!8m2!3d-6.907035!4d107.60275!16s%2Fg%2F11l2tj12g_!19sChIJI9qT6JPnaC4R84KZUZcPb24?authuser=0&hl=id&rclk=1","Rumah Makan Ma'Uneh Pajajaran Depan","4,0","(36)","·","Rp 50–75 rb","Restoran","·","Jl. Pajajaran No.48A","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHqBAL2DxnFCrbSLEyqo1nWPm-_bSmTc4AxhXM-Pr8BZy-X53FnwitZOpv6e6S_5K5Zm-YrbDo1FlfNmAVrBSQLrrJ-IFLDHbU5SDz-WzX-6Hfv6IA652Pml4XQM_HsPWZcVs9w=w80-h96-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Semua menunya eenak enak harganya juga bersahabat fix bakalan balik lagi""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFsMnRqMTJnXxgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=Mjb3ac3xH-WUseMPxNyDyQI&ei=Mjb3ac3xH-WUseMPxNyDyQI&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","","",""
"https://www.google.com/maps/place/Waroeng+Spesial+Sambal+%22SS%22+Bawean/data=!4m7!3m6!1s0x2e68e72c9ae9e2c1:0x9009eb2728e32a2c!8m2!3d-6.9097462!4d107.6179813!16s%2Fg%2F11cjh_82g3!19sChIJweLpmiznaC4RLCrjKCfrCZA?authuser=0&hl=id&rclk=1","Waroeng Spesial Sambal ""SS"" Bawean","4,2","(4.002)","·","Rp 25–50 rb","Indonesia","·","·","Buka","· Tutup pukul 21.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGgZaXrwejTLXhXakSTHbybwU9eFuzj8H7XPP_3MVh0jdegqAg1Ao0Fod4TrGTEvhSlNDXmivAQt4SEtMctvNWT81o2OADa4PdUNATURip8wfEiN-rjDupnyzbfUjv5KSX4_ZXd=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""makanannya enak bgt dan murah murah tapi servicenya kurang.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFjamhfODJnMxgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=Mjb3ac3xH-WUseMPxNyDyQI&ei=Mjb3ac3xH-WUseMPxNyDyQI&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","","","Jl. Bawean No.1"
"https://www.google.com/maps/place/KFC+-+Paris+Van+Java/data=!4m7!3m6!1s0x2e68e6605fc7998f:0x9f4d7c5aadefa63f!8m2!3d-6.8900918!4d107.596464!16s%2Fg%2F1hm5npk3l!19sChIJj5nHX2DmaC4RP6bvrVp8TZ8?authuser=0&hl=id&rclk=1","KFC - Paris Van Java","4,1","(182)","·","Rp 25–50 rb","Makanan Siap Saji","·","·","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEjKRCEzmcycBFoda_4FFt1qrgSs7dGDa4g3LBjU9rUsDMQW3ldq5l2tqncATCZ8dX6cznsL3AwpPQ3wkUPXQPeHmF_S3o12sdGq1UKf-bnm5vfOGnlQUdSC5sedisF0AAAjJil=w194-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Pelayanannya juga","https://www.google.com/searchviewer/42?cvd=CLw_EiYKJOICITIfEhgiFtLX29IPEAoML2cvMWhtNW5wazNsGAE6AwjwDQ%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=NDb3adXJLYuPnesPltvB2QU&ei=NDb3adXJLYuPnesPltvB2QU&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","cepat",", tempatnya bersih.""","","Jl. Sukajadi No.137 - 139"
"https://www.google.com/maps/place/WINGLOK+Hongkong+Dimsum+Sukajadi/data=!4m7!3m6!1s0x2e68e7050d50f629:0x4e06d5b11c14d1c!8m2!3d-6.8808111!4d107.5960806!16s%2Fg%2F11vf0fvzb_!19sChIJKfZQDQXnaC4RHE3BEVtt4AQ?authuser=0&hl=id&rclk=1","WINGLOK Hongkong Dimsum Sukajadi","4,8","(2.987)","·","Rp 50–75 rb","Dim Sum","·","Jl. Sukajadi No.193","Buka 24 jam","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFuojaPgv-HVNK-WU7b2WJB2vETiKBzjuX6KX_ANbkkmC4Oav8W8LPBh3JfX9slUfzavnuR4KkLnNVpEi71xznDUimxztj8J8VkGmC9PQnAQxD08-6nXU6u-c8qr1f9J0jt_TA=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF2ZjBmdnpiXxgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=NDb3adXJLYuPnesPltvB2QU&ei=NDb3adXJLYuPnesPltvB2QU&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","Makanan","enak, bersih, rapih, pelayanan staff nya ramah.""","",""
"https://www.google.com/maps/place/KFC+%E2%80%A2+Padjajaran+Pasir+Kaliki+Bandung/data=!4m7!3m6!1s0x2e68e66a9e5206f3:0xb8b3f7c2a797fc48!8m2!3d-6.9067138!4d107.5978008!16s%2Fg%2F1tt7j8cf!19sChIJ8wZSnmrmaC4RSPyXp8L3s7g?authuser=0&hl=id&rclk=1","KFC • Padjajaran Pasir Kaliki Bandung","4,5","(6.748)","·","Rp 25–50 rb","Makanan Siap Saji","·","Jl. Pajajaran No.65","Buka 24 jam","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHCV724OFDcaMvm0nJlBvGH0uhT35FyNsb4Vea8NXVnZB1UvTJY9uI720SDYU8XnOXUEVX8ly3s8iO-EYud_0QZuLTH_vF6vIQwxxWIqPrk6YMr3VygoWlFgbnGrA4qrgukILvd=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Cabang KFC yang bagus, pelayanan baik, rasa enak, tempat juga bersih.""","https://www.google.com/searchviewer/42?cvd=CLw_EiUKI-ICIDIeEhciFdLX29IPDwoLL2cvMXR0N2o4Y2YYAToDCPAN&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=NDb3adXJLYuPnesPltvB2QU&ei=NDb3adXJLYuPnesPltvB2QU&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","","","Franchise restoran ayam goreng"
