"hfpxzc href","qBF1Pd","MW4etd","UY7F9","W4Efsd","W4Efsd 2","doJOZc","W4Efsd 3","W4Efsd 4","W4Efsd 5","FQ2IWe src","Jn12ke src","ah5Ghc","ah5Ghc 2","ah5Ghc 3","W4Efsd 6"
"","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","",""
"https://www.google.com/maps/place/FTL+Gym+Dago+Bandung/data=!4m7!3m6!1s0x2e68e710561cf6c7:0x4d5ccb2b18feb4f8!8m2!3d-6.8888649!4d107.6130779!16s%2Fg%2F11w26d0_9w!19sChIJx_YcVhDnaC4R-LT-GCvLXE0?authuser=0&hl=id&rclk=1","FTL Gym Dago Bandung","4,5","(449)","Pusat kebugaran","·","","·","Jl. Ir. H. Juanda No.151","Buka 24 jam","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHkdBJ1IkCaxA3FeMYgSER1_T5RUTp3zDNGdNxVaMwxkLF-Wd0B3dJdCs8zz5LEqup6Lvbfn8nPJRhWbl0xI99ZcaVRBGQ3v2E7CVsShUQ82MqHkiFL6FOz2WcCbXpuMgZsu_04wA=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","tempat gym","yang super kumplit, seru juga, nice place, betah kalo disini""",""
"https://www.google.com/maps/place/Rebel+Gym/data=!4m7!3m6!1s0x2e68e651bdc77f65:0xdb414a480f93851c!8m2!3d-6.896556!4d107.6142787!16s%2Fg%2F11gzd8tm8!19sChIJZX_HvVHmaC4RHIWTD0hKQds?authuser=0&hl=id&rclk=1","Rebel Gym","4,4","(272)","Tempat Fitness","·","","·","Jl. Kyai Gede Utama No.14","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHYlanSh691HSupID0fvyqPSsXMs7vKYCMvE-gcgf0gADrpBdw_d3wiyPSfov2ydOvlq522wqmxepSDWpsNWQtmOxwhBffqVA3t9FOa39HuQD-wE_RiFDe-9yT41ELzLWXCLLk3=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","Tempat Gym","Bagus""","· Buka Sen pukul 07.00"
"https://www.google.com/maps/place/SOSI+Sport+Club+1+Baltos/data=!4m7!3m6!1s0x2e68e64569c1a57d:0x626a6c1492b84233!8m2!3d-6.8987236!4d107.6086867!16s%2Fg%2F11bbx0cvj8!19sChIJfaXBaUXmaC4RM0K4khRsamI?authuser=0&hl=id&rclk=1","SOSI Sport Club 1 Baltos","4,7","(272)","Tempat Fitness","·","","Balubur Town Square, Jl. Tamansari No.3 Lt 3","","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAERER2YHRFSxFcT7nZ2wwsftpx1aW29SaQuFDV3VjyqeQGzi3CXyPR1QfkcwcgGiQ4ld-5TC50oaJE5eiiedckqkDWlWjoFLtOZIlneRxpGWFQ9oYKRNUtJrS4VESwHx7l3nvJ9=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","gym","nya nyaman, murah, alat alat lengkap bersih""","· Buka Sen pukul 07.00"
"https://www.google.com/maps/place/ESA+Athletica/data=!4m7!3m6!1s0x2e68e717ad1f34cf:0x593ab8ebeee9b911!8m2!3d-6.8920051!4d107.6130009!16s%2Fg%2F11yvg7_3v7!19sChIJzzQfrRfnaC4REbnp7uu4Olk?authuser=0&hl=id&rclk=1","ESA Athletica","5,0","(25)","Pusat kebugaran","·","","Jl. Ir. H. Juanda No.119A","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGNZlZZReRQ1TS_zjM7D_hPt_Pw3LPmCK2oY6s6M75yKHN3rHRS5yg9pJeoMwTOb1LFkINZDd35bdxWlcHqxmHUVoG6_qWevwZ3CpfQqOPRTxsrtlXUKUARbTOtCLlwX2BC-K_otrznrZhy=w80-h142-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Coachnya friendly dan enak ng coachingnya""","","",""
"https://www.google.com/maps/place/79+Gym+Fitness+Center/data=!4m7!3m6!1s0x2e68e65b0c968c49:0x80074abfea171105!8m2!3d-6.8953791!4d107.6053138!16s%2Fg%2F11j7xb5wsy!19sChIJSYyWDFvmaC4RBREX6r9KB4A?authuser=0&hl=id&rclk=1","79 Gym Fitness Center","4,5","(48)","Tempat Fitness","·","","·","Jl. Pelesiran No.79","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAE_4kW5onuJiP1Wnghcyb20J5kWZjlLnD39J-yf34zQmpbOUDX1RBCw40RsTZ6bv2AHeEcUomdsRMY3_-eg0ZfHy5_3hldrMCc3_FEYDk56pp8CQp8P6EWKuyKjKXXCXXl7Bp87=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","Gym","ramah di kantong tapi  fasilitas oke banget, owner nya juga ramah pol""","· Buka Sen pukul 09.00"
"https://www.google.com/maps/place/Osbond+Gym+Ciwalk+Corbuzier+Series/data=!4m7!3m6!1s0x2e68e70059195b6d:0x4303bed7ef78bcd!8m2!3d-6.8925786!4d107.6060273!16s%2Fg%2F11z361b1m9!19sChIJbVsZWQDnaC4RzYv3fu07MAQ?authuser=0&hl=id&rclk=1","Osbond Gym Ciwalk Corbuzier Series","4,6","(9)","Pusat kebugaran","·","","Cihampelas Walk, Jl. Cihampelas No.160 Lt. 1","","Segera tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHvCZN4t9zFHnGoLpV_q_ef_31X71kSuc6WS9Q5lzbyy9jvTCnPHEVAyi79T1m1qDuLxh0vP1EucfWoOa07acKRtBTsWjxgfs24cREk4pjKtsKarKD8bCXee_y261hqROaZGCZeIbXGb6uB=w141-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""- Ada sauna (tapi kadang mati padahal baru buka), Steam, Ice bath.""","","","· 21.00 · Buka Sen pukul 06.00"
"https://www.google.com/maps/place/Gold%27s+Gym+-+Cihampelas+Walk/data=!4m7!3m6!1s0x2e68e65bbfbf3327:0xb0b20f4dec020d00!8m2!3d-6.8930491!4d107.6055772!16s%2Fg%2F1pp2twc3c!19sChIJJzO_v1vmaC4RAA0C7E0PsrA?authuser=0&hl=id&rclk=1","Gold's Gym - Cihampelas Walk","4,5","(364)","Tempat Fitness","·","","·","Jl. Cihampelas Walk Jl. Cihampelas No.160 Lantai 1","Buka","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEscTLu8kqbblTtXoVp-q-j9pkUMbnglMn5fd2K_vf3kyuSwJu5GPKAj93Yvtx7oCx-4s5I31mpGOrQ_Gtp5ygqLUxbJHIvfRM-6iPgMa2R038cvHHWsjL8WRxBZa3zO3GExqsPpQ=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Recommended lah buat yang suka weight training dan ikut kelas.""","","","· Tutup pukul 22.00"
"https://www.google.com/maps/place/Saraga+ITB+Fitness/data=!4m7!3m6!1s0x2e68e6f8111aa789:0x4b0f1e9fdc305491!8m2!3d-6.8858957!4d107.6107082!16s%2Fg%2F11dxf0n9jc!19sChIJiacaEfjmaC4RkVQw3J8eD0s?authuser=0&hl=id&rclk=1","Saraga ITB Fitness","3,9","(116)","Tempat Fitness","·","","·","Jl. Tamansari No.90","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFPsnUD20gNwTo_T67OdpvDRz-mO9mrty4jdD9EoPlX3FJGOnmINEheP37dfLCVaoE0M9q7NMeCzqInFIlkq4bDoKo_xmn4QjscD8lx2UGBaWWLrI1kXZD_SdTCi03i9d3H9AEygw=w199-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""alat2","Fitness","nya komplit n tdk terlalu ramai jadi enak santai""","· Buka Sen pukul 07.00"
"https://www.google.com/maps/place/Revolt+Space/data=!4m7!3m6!1s0x2e68e748bcb76f1f:0x3417f7563d2bd5ba!8m2!3d-6.8861786!4d107.6038933!16s%2Fg%2F11t5_10tv7!19sChIJH2-3vEjnaC4RutUrPVb3FzQ?authuser=0&hl=id&rclk=1","Revolt Space","4,9","(208)","Pusat kebugaran","·","","Jl. Cihampelas No.217","","Segera tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEpjqDW1fFUTmsNRI01eBnvft4fNAik6VLOISuLs5uPH43ltBfKN428m-k072zX_bB8oEJWijOW7uO7s5Sf1p8JWUYZI3o0ER33yobdh9PDm3BOmFKI300rKpPyb-FCBBAPqFk=w80-h142-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","Tempat gym","yang asik, bersih, dan juga fasilitas lengkap""","· 21.00 · Buka Sen pukul 07.00"
"https://www.google.com/maps/place/PulseHouse+Gym%26Fitness/data=!4m7!3m6!1s0x2e68e75169bec27f:0x347588121eaf7bb9!8m2!3d-6.8978978!4d107.6119416!16s%2Fg%2F11wfvb01gb!19sChIJf8K-aVHnaC4RuXuvHhKIdTQ?authuser=0&hl=id&rclk=1","PulseHouse Gym&Fitness","4,9","(7)","Pusat kebugaran","·","","Jl. Badak Singa No.6","","Segera tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEiVEbnufxnAFRoD1bkPsCTZYk7sWapVJG4XdWn_M96fxvIK6IWzWnlZaA4Yudp4O_Kys0PfpQ38AfUmGUz7eOEfTlmLrHS3kCN5XW9sV_PrnOcMWxQFAMle1FhGl0rgDdltEE=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""nemuin","tempat gym","random deket itb!""","· 21.00 · Buka Sen pukul 07.00"
"https://www.google.com/maps/place/Anytime+Fitness+Heritage+Lifestyle+Hub/data=!4m7!3m6!1s0x2e68e750e6d7f2d1:0x78be0f0df920fabf!8m2!3d-6.9056938!4d107.6173889!16s%2Fg%2F11shnqzhw0!19sChIJ0fLX5lDnaC4Rv_og-Q0Pvng?authuser=0&hl=id&rclk=1","Anytime Fitness Heritage Lifestyle Hub","4,5","(219)","Pusat kebugaran","·","","Heritage Lifestyle Hub, Jl. L. L. R.E. Martadinata No.65 Lantai 3","","Buka 24 jam","https://lh3.googleusercontent.com/gps-cs-s/APNQkAF3hJPX3zKSqpuSRanyv-N3HAzHuvGuSCAn9JEWiYA_LWHGlKGT_GyRbZh5V-LJKjibYJ10heu7j40hZIxMMPbxDqSVjpWM7IhaWXqMH9s6zPhG4_xrEwrknbudiB-nqdae2EVR=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","Tempat gym","nya nyaman, rapih alat-alatnya lengkap dan bersih.""",""
"https://www.google.com/maps/place/Khae+Fitness/data=!4m7!3m6!1s0x2e68e724e1ea35d9:0x10edf2a8fedeac74!8m2!3d-6.8871133!4d107.6047403!16s%2Fg%2F11xyllg667!19sChIJ2TXq4STnaC4RdKze_qjy7RA?authuser=0&hl=id&rclk=1","Khae Fitness","","","Tempat Fitness","·","","Gg. Swadaya IV No.7 280 blk, RT.02/RW.02","","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGmZnCtkGhP96ANWM9QkIA52CtJEX9jq5vEQPeqSm8mHW0wTMvO72XGBFzs1UDcGceJi5X04YYfI-nQ2x7oshMGjFnyWiOt4Ts3-oqCZBJx_pRc373qtg-I4echFkWFxBswN5nL9d2aE5Dr=w121-h92-k-no","","","","","· Buka Sen pukul 09.00"
"https://www.google.com/maps/place/The+Gym+Pod+@+Superindo+Dago/data=!4m7!3m6!1s0x2e68e700050b2781:0xf6e31ce243a648f7!8m2!3d-6.9019749!4d107.6125357!16s%2Fg%2F11n9svnrhb!19sChIJgScLBQDnaC4R90imQ-Ic4_Y?authuser=0&hl=id&rclk=1","The Gym Pod @ Superindo Dago","4,7","(3)","Tempat Fitness","·","","Jl. Ir. H. Juanda No.40-42","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAF3lAjAiOSLHC_2DOboSx0Hrlkm3jWw8TckLlQA7hAddm8uj_s4FP6OijPFdIGSrR-F-sK41Gwyxc0-AzO5eM9iJBG6CMzvdZa-TQ1hBcAOsE-vjA-bTII28hxTaYQP2iCt_Py_p0y9zOU=w80-h142-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","Gym","nya private, alatnya cukup, treadmill juga ada""",""
"https://www.google.com/maps/place/S+Fitness+Center+Muslimah/data=!4m7!3m6!1s0x2e68e644017bf737:0xdffc2997054e9ea4!8m2!3d-6.902567!4d107.6040562!16s%2Fg%2F11bwyxdpys!19sChIJN_d7AUTmaC4RpJ5OBZcp_N8?authuser=0&hl=id&rclk=1","S Fitness Center Muslimah","4,6","(189)","Tempat Fitness","·","","·","Jl. Cihampelas No.51A","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEJBL_cZbuz8WOPoMZ4_ByYz3PDmAvUsThLq34JbVx6LRMO4iVJakHqP0Vtu1Alz16CJPvKH02mPkHHpyuIn2jBb07zUBEakYNgSklLUKWDxNl0QJtjcx9o6td9zc9iA20DE1fB=w137-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""...","tempat olahraga",",","· Buka Sen pukul 08.00"
"https://www.google.com/maps/place/MOOJA+FITNESS+CENTER/data=!4m7!3m6!1s0x2e68e6f141f86f0b:0xfe2d54121cca6238!8m2!3d-6.8808201!4d107.6048895!16s%2Fg%2F11hcw7k2lm!19sChIJC2_4QfHmaC4ROGLKHBJULf4?authuser=0&hl=id&rclk=1","MOOJA FITNESS CENTER","4,2","(18)","Tempat Fitness","·","","42A, GaleriCiumbuleuitApartement1 Jl.Ciumbuleuit No, Jl. Ciumbuleuit No","","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAE9G57-kikbJZzcicLQdKuHrJWD3-r0en8wwNGPKuClcPu6Bx02nEaZJXHfFWBPstI0iZYeI3_UCJ7qEQNcI23IN2e6P9gFzJtn3bOYSgMvw7h2fzc8vRB7OWg36SSn=w139-h92-k-no","","","","","· Buka Sen pukul 09.00"
"https://www.google.com/maps/place/Taman+Fitnes/data=!4m7!3m6!1s0x2e68e653ff8ac7bf:0x509aa2171be38274!8m2!3d-6.8919864!4d107.6157678!16s%2Fg%2F11b77k5hcy!19sChIJv8eK_1PmaC4RdILjGxeimlA?authuser=0&hl=id&rclk=1","Taman Fitnes","4,4","(2.129)","Taman Kota","·","","4J58+682, Jl. Teuku Umar","","Buka 24 jam","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFWMkIdu0KbdP4FV_jjHUnlawcNXmvfzt8xKexatxuWicQuC4Ube4OOxMViFGx0z8UtxyOumvMbF6EuJE5Ide-QFfy0Qwz6REiwrPRvw9cZM3XI0EH38a3lTqMNOLjY6z5TstxTWA=w80-h142-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Sejuk,ada lapangan bola,alat","fitness","gratis, toilet""",""
"https://www.google.com/maps/place/Culture/data=!4m7!3m6!1s0x2e68e7ce2af468af:0xf0bd216d3c4763ce!8m2!3d-6.8913526!4d107.604417!16s%2Fg%2F11gv0q3vr_!19sChIJr2j0Ks7naC4RzmNHPG0hvfA?authuser=0&hl=id&rclk=1","Culture","5,0","(1)","Tempat Fitness","·","","Jl. Cihampelas No.200","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGIuvE4VUX7wPZ-i3EQz_m1e2fjK839XTFUW_MSAQ_TIDxGDLRnz5aX4IJS_Ik4B702g2KJTCk6Hm5dh0dsp3Zxunw4srZbVMT5k0SJYDa6J9NkzpQsGThFYFyl1Co7Ru6UlvR5=w122-h92-k-no","","","","",""
"https://www.google.com/maps/place/NOW+Gym+and+Studios+Bandung/data=!4m7!3m6!1s0x2e68e7c3be1f7389:0x1f119bd203f6da10!8m2!3d-6.9043202!4d107.6017075!16s%2Fg%2F11why6x2c4!19sChIJiXMfvsPnaC4RENr2A9KbER8?authuser=0&hl=id&rclk=1","NOW Gym and Studios Bandung","4,7","(12)","Tempat Fitness","·","","Jl. DR. Gunawan No.6","","Buka","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGeSCcEzx9Tryo4YKefgihv05IcQor23txDW6bC_JSR98S4ybYPQe3ZeU0CmZVCsZisTfLzZOv4E1Em5ON5tPZtYR4Oq3uzFw6MJs90CxK6ygyJdcZskf7cB0Us0_Y9BrfFpm8=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Sangat affordable!""","","","· Tutup pukul 22.00"
"https://www.google.com/maps/place/Lumova+Pilates+and+Sauna/data=!4m7!3m6!1s0x2e68e7bb4e893c75:0x21cefb7cc1d21eb4!8m2!3d-6.9014619!4d107.6112541!16s%2Fg%2F11z0g29c6h!19sChIJdTyJTrvnaC4RtB7SwXz7ziE?authuser=0&hl=id&rclk=1","Lumova Pilates and Sauna","5,0","(27)","Studio Pilates","·","","Ruang8, Jl. Ranggamalela No.8","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGgKSK83kaKyIhtE2M48Tg67x7-FT5OR3oVfmq2JZIVqrj10nENtRlQsmXfTua26joxTYkliTwBtuCH-urwhbNcCKmDe8DYDXO5rGraD4FgEP2aIZAN_Oae7IU66bqv-sOUrxRRuj_uAa7t=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Abis pilates bisa nyobain ruang saunanya.""","","",""
"https://www.google.com/maps/place/SAMBOTOTO/data=!4m7!3m6!1s0x2e68e71708db665f:0xc305d522bdd01a65!8m2!3d-6.8993184!4d107.6126875!16s%2Fg%2F11ymk9_4xk!19sChIJX2bbCBfnaC4RZRrQvSLVBcM?authuser=0&hl=id&rclk=1","SAMBOTOTO","","","Tempat Fitness","·","","Jl. Ir. H. Juanda No.77","","Buka 24 jam","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEQ4mlqGA03BodYgxFsEbKJ0OUebMfS_gDhg8wk1k5Xg5FliLLL4gEV4zthP0OrlYzRJHLcIQgSDVs4f0bJtwSRgW-PIasAHt4OdMmwfMEoIeQNYDcE4xgXJhdynAEINr5G62r5OlfMpJI=w122-h92-k-no","","","","",""
"https://www.google.com/maps/place/Fitness+Ideal/data=!4m7!3m6!1s0x2e68e6513ae21695:0xd10111517258e56f!8m2!3d-6.8951794!4d107.6177191!16s%2Fg%2F11g_t2fdz!19sChIJlRbiOlHmaC4Rb-VYclERAdE?authuser=0&hl=id&rclk=1","Fitness Ideal","4,4","(21)","Tempat Fitness","·","","Jl. Dipati Ukur No.46","","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGlTMUUkf6Tfor2zcfHFx19rvjaBj52-YhDjUqKg9uajk9MnKiCpVNJXdvTaBQhicEwXR35HJDXcZJtOQ3WxE6gGu_2y_12QlxcPa7UnuZil1xK8TFRSq8mpW336maULvn3jLdQ=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Ohiya, tanggal merah juga","gym","nya tutup""","· Buka Sen pukul 08.00"
"https://www.google.com/maps/place/Rendi+Fitness/data=!4m7!3m6!1s0x2e68e65e3f8c21d9:0x507216a9d6d9a142!8m2!3d-6.8911905!4d107.5993084!16s%2Fg%2F11b5z4s3gt!19sChIJ2SGMP17maC4RQqHZ1qkWclA?authuser=0&hl=id&rclk=1","Rendi Fitness","4,6","(48)","Tempat Fitness","·","","·","Jl. Sederhana","Buka","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGPrkloK3KK_C9MHTfLL5nwrjkyFewD1lZxuQKYSNV-G_m99B8QiuZTQqG2Gh2JtsQZ7LGg0uJWOMEGQNsbC-bZjhMhnt7JVZcRDEkeVtaMu9mgrKcbMwoZP_T3MaSqO5VVjjc4=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Apa ada kontak yg bisa dihubungi?""","","","· Tutup pukul 23.00"
"https://www.google.com/maps/place/FIT+HUB+Setiabudi+Bandung/data=!4m7!3m6!1s0x2e68e7073244be6d:0xe517552c05b3fe90!8m2!3d-6.8822346!4d107.5997919!16s%2Fg%2F11x30_9_w2!19sChIJbb5EMgfnaC4RkP6zBSxVF-U?authuser=0&hl=id&rclk=1","FIT HUB Setiabudi Bandung","4,8","(132)","Tempat Fitness","·","","Jl. Dr. Setiabudi No.41G 2nd floor","","Segera tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEYQATdzuj_sByXE934_Cij5o5Z3eF4RXIU2nHvBPnuqQTH3nWzsHQCZgmJ9DcpPjLXh8UU-LXCaZZivG3baixc_h78iYQABsPZbIk2WlFY8-5eR_WPwL9Y-O-2NnLntqvjvaZv_aIRhn4=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Untuk area","gym","luas, bersih dan acnya juga dingin.""","· 21.00 · Buka Sen pukul 05.00"
"https://www.google.com/maps/place/Rai+Fitness+Bandung/data=!4m7!3m6!1s0x2e68e65c9faf1e71:0x6f66bb10d022759d!8m2!3d-6.8807154!4d107.5979727!16s%2Fg%2F1vs316sq!19sChIJcR6vn1zmaC4RnXUi0BC7Zm8?authuser=0&hl=id&rclk=1","Rai Fitness Bandung","4,6","(484)","Tempat Fitness","·","","·","12, Jl. Karangsari No.12","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAECrMOcm9XzDOknwqbf0NfmKb0EJBYDJBL66L3c6KlhonV5qWsa6QvNby_2AyxSwMhhLOD6d6b49YLeqFZiapUuEzuBljdls9fvDULa72q8HWufMKLSxis8xVou4S-G9TfWqPPYZQ=w130-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tempatnya bersih dan rapi dengan","fitness","equipment sangat lengkap.""","· Buka Sen pukul 05.30"
"https://www.google.com/maps/place/Eagle+Training+Camp/data=!4m7!3m6!1s0x2e68e7568f20cc31:0xa82afc719047d4a1!8m2!3d-6.8987273!4d107.6085363!16s%2Fg%2F11sn_2xw9z!19sChIJMcwgj1bnaC4RodRHkHH8Kqg?authuser=0&hl=id&rclk=1","Eagle Training Camp","4,1","(13)","Gym Tinju Muay Thai","·","","Balubur Town Square, Baltos Lantai 3","","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFmci9_F1SR6IK_E8VBVO9GG127-tXZOrKoclclUhqVC6k9t1I_H-wOq1YV9Obl5m0TzxJYG9QW9pjog58J3ZrxB4fCh9Pw7FO0DMUZ4A1uGUiKFKoLfzX6JkIK19_eurRcYBrD=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Saya suka latihan di sana karena cocok untuk anak"" Kaya saya""","","","· Buka Sen pukul 07.00"
"https://www.google.com/maps/place/AJS+Gym/data=!4m7!3m6!1s0x2e68e6fea6ac965d:0xc4be73b85960aeeb!8m2!3d-6.8819454!4d107.6168193!16s%2Fg%2F11b6d6lzdg!19sChIJXZaspv7maC4R665gWbhzvsQ?authuser=0&hl=id&rclk=1","AJS Gym","4,5","(68)","Tempat Fitness","·","","Jl. Bangbayang Sel. No.35 157D","","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFSnHi9pTl_OeyxhdlEaI5jw8fIUoUKW0E78TPSXGoHXDq42mFMKC7TU-jiDHlt749SM4bwgmIBy88fM4t4-LsolGSdCXmtdYqoCLIXjh3WjWbrRRDKcT1Spbvm02z4vUH13RpOig=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","Gym","nya bagus, bersih,","· Buka Sen pukul 07.00"
"https://www.google.com/maps/place/Oxy+Fit+24h+-+Bandung/data=!4m7!3m6!1s0x2e68e77bf5a1ae21:0xdd901c7cbde04ab2!8m2!3d-6.8948461!4d107.5982241!16s%2Fg%2F11lcr0p1q4!19sChIJIa6h9XvnaC4RskrgvXwckN0?authuser=0&hl=id&rclk=1","Oxy Fit 24h - Bandung","4,7","(113)","Tempat Fitness","·","","Jl. Sederhana No.9","","Buka 24 jam","https://lh3.googleusercontent.com/gps-cs-s/APNQkAF9U6lP1Dh8SOftwsb22-Ny7SeaCUhTYLRwflnqC-hqCJYKJyj4FKGZrrYV2Z2kdDDh02F_vD_MFpFvK9CH0-yUXqf2Vsbxe3-X1GrZrbd-Iq-H9vnORNM7ymPR-_OjBrWPENhAxQ=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","Tempat gym","yg asik dekat dengan rumah""",""
"https://www.google.com/maps/place/Fitness+City/data=!4m7!3m6!1s0x2e68e66819ccdb09:0x7eebe7f0f7426e61!8m2!3d-6.8989097!4d107.5972079!16s%2Fg%2F1thlwwdz!19sChIJCdvMGWjmaC4RYW5C9_Dn634?authuser=0&hl=id&rclk=1","Fitness City","4,9","(652)","Kompleks Olahraga","·","","Jl. Pasir Kaliki No.215","","Segera tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHLYvs1j6YOfHn51c49Gkf49SOsdeWYnrLUM1gYJ9h1wdDKjrnEIhoDSYPIVo88Dl_LplkOo3cZPZmaqlK5p7BpoekEuWTl6MbwAiarwCx6uRw94XXe3340pfPfEf85lbxfN_yv=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","tempat gym","harga terjangkau, nyaman, alat juga lengkap""","· 21.00 · Buka Sen pukul 06.00"
"https://www.google.com/maps/place/Quantum+Fitness/data=!4m7!3m6!1s0x2e68e7003b29018d:0x554df1fd2dbcfddb!8m2!3d-6.8963728!4d107.597003!16s%2Fg%2F11yh4sn8d_!19sChIJjQEpOwDnaC4R2_28Lf3xTVU?authuser=0&hl=id&rclk=1","Quantum Fitness","5,0","(52)","Tempat Fitness","·","","Jl. Sukajadi No.5","","Segera tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEzxnRaT-TnFj3wJ2nQ-yVf-2vAdHb4c6bvVOPF7JmkHI0tJTENrvC99h3nNR8vDUUAE6Jfcw22VWmC1AVhrvPgnkG-CD2BvAFEAvN50DjXLi_Yp75DNKwJV3xKeLOgFkRi2kiHkn9vFj_P=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","Tempat gym","-nya bersih, alat lengkap, dan staff sangat ramah.""","· 21.00 · Buka Sen pukul 06.00"
"https://www.google.com/maps/place/Urban+Gym/data=!4m7!3m6!1s0x2e68e6fb5f6ced73:0xc3a1a345153c6477!8m2!3d-6.8775973!4d107.6155292!16s%2Fg%2F11ckqrmb4l!19sChIJc-1sX_vmaC4Rd2Q8FUWjocM?authuser=0&hl=id&rclk=1","Urban Gym","4,4","(123)","Pusat Kebugaran","·","","·","Jl. Dago Asri No.8 Blok A","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGp2YGLB0o__z73il_If4rT0Qad9xeMi-xxy5SB_P7ku9XnSOe2BL7p9kWrkWSAMOstEfPU4QWEooBF_vM5nbqevO2zYlZP8aIqZABcTCsfqVnNA_K_CgkUwj3KUz7hqCKVxJLU2Q=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""OKE BNGT NGE","GYM","DI URBAN","· Buka Sen pukul 07.00"
"https://www.google.com/maps/place/Curves+Ciumbuleuit/data=!4m7!3m6!1s0x2e68e6f162cc8ab5:0x71c837d1c8d03113!8m2!3d-6.8801911!4d107.6038975!16s%2Fg%2F11f57fk8y1!19sChIJtYrMYvHmaC4REzHQyNE3yHE?authuser=0&hl=id&rclk=1","Curves Ciumbuleuit","5,0","(505)","Tempat Fitness","·","","·","Jl. Ciumbuleuit No.64","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAF9P7GqoCSZk1-O-RL9_zt76fbPkNh4Y8J8YoyaVhE8GEpYTWws5IjRIoz07EfFh30XQ4q35mUfnM10YJ62bYMAuKgIn6gANHjomzQVQXBKwt5ycVjd1Osx9BDOg51HsioodqLzVQ=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Bingung mau nyari","tempat gym","yang enak, nyaman, dan murah?""","· Buka Sen pukul 10.30"
