"hfpxzc href","qBF1Pd","MW4etd","UY7F9","AJB7ye","AJB7ye 2","W4Efsd","W4Efsd 2","doJOZc","W4Efsd 3","W4Efsd 4","W4Efsd 5","W4Efsd 6","FQ2IWe src","Jn12ke src","ah5Ghc","A1zNzb href","J8zHNe","bbPy1"
"https://www.google.com/maps/place/Rumah+Makan+Padang+Murah/data=!4m7!3m6!1s0x2e7a582a32a7ebf1:0x51e361cf92105cde!8m2!3d-7.7931483!4d110.3733351!16s%2Fg%2F11bbyn4tty!19sChIJ8eunMipYei4R3lwQks9h41E?authuser=0&hl=id&rclk=1","Rumah Makan Padang Murah","4,4","(1.327)","·","Rp 1–25.000","Padang","·","","694F+P8W, Jl. Hayam Wuruk","","Buka","· Tutup pukul 20.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEJW1B6BSD0Y7oKAgwIbY0HgfUOcwplaqUjFyuRToXiMJA4a4q1JdhT0BCG5GQXTSFhRJbJGcULsyQRyOTrsRK-AChlOyMlGX_4gFsKOhx9T7Z0xfsjQ88eHXumpty0L33fcjmV=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tempatnya luas, makanannya enak dan harganya murah.""","","",""
"https://www.google.com/maps/place/Richeese+Factory/data=!4m7!3m6!1s0x2e7a58248c9ad9bf:0x867d0c47e89624e8!8m2!3d-7.7833046!4d110.3731153!16s%2Fg%2F11f24wzxfw!19sChIJv9majCRYei4R6CSW6EcMfYY?authuser=0&hl=id&rclk=1","Richeese Factory","4,4","(8.306)","·","Rp 25–50 rb","Makanan Siap Saji","·","","Jl. Jend. Sudirman No.46","","Buka","· Tutup pukul 23.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAF5BNeoYz2Wk60yxU-wxNWWiKGOw9kCz-XV69i_4WV4gUtVhFRsrKUIV5tr15oQEBOhejIssu78u6mw3JPG9z4MpQ5TgiFU2gODXm8HaONMcU4NPW8qnEHtMwFnH4xAfA8Zc9gBrA=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Menu hot spicynya enak, richeese kejunya emang juara.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFmMjR3enhmdxgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=dCr3abWEB6my4-EPrtWGwQs&ei=dCr3abWEB6my4-EPrtWGwQs&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Soto+ayam+lenthok+Pak+Yono+2/data=!4m7!3m6!1s0x2e7a582bc48477e5:0x30a34dd0f78fd397!8m2!3d-7.7921924!4d110.3734168!16s%2Fg%2F11ckw28mhf!19sChIJ5XeExCtYei4Rl9OP99BNozA?authuser=0&hl=id&rclk=1","Soto ayam lenthok Pak Yono 2","4,5","(127)","·","Rp 1–25.000","Soto Ayam","·","","·","Jl. Hayam Wuruk","Buka","· Tutup pukul 23.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEEuSaAgMNnt_WbJ7HRW1q10pSB-uMv0wNP8558qXzTlmIYy6-ChRCMB6zyHwz0bAPcyxrANXLDs8Iw6KsB_home5PNMRCwijH6bgzWsVhNGytOcwnHgli6_UesqhASTVTVRvyXzw=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Soto ayamnya lumayan enak meski pake daging ayam potong.""","","",""
"https://www.google.com/maps/place/Pecel+Lele+Sambel+Lombok+Ijo+Pak+Jum/data=!4m7!3m6!1s0x2e7a5949fb0311e3:0x5aaeb175b7572a28!8m2!3d-7.7791162!4d110.3776312!16s%2Fg%2F11flgfthjk!19sChIJ4xED-0lZei4RKCpXt3Wxrlo?authuser=0&hl=id&rclk=1","Pecel Lele Sambel Lombok Ijo Pak Jum","4,9","(59)","·","Rp 1–25.000","Pecel Lele","·","","·","Jl. Sagan Utara No.3","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHnw8yj5BLkdjAIVNCStZUHEE4brsiXf75o2_vW4UckqDkpFFT4II-9wfN81Vj592bo19URYXy28HNsmMIymGEOPGxiWXxFeY_gcSD0qcG0UcVAbmygkqegEL9hHzalhVzrEGaL=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makanannya enak porsi gede harganya murah lagi, sambelnya juara.""","","",""
"https://www.google.com/maps/place/Warung+Makan+Bu+Endang/data=!4m7!3m6!1s0x2e7a59ef61ec68f9:0x92200e5a7a23460e!8m2!3d-7.7834838!4d110.4101313!16s%2Fg%2F11b64hdcfn!19sChIJ-WjsYe9Zei4RDkYjeloOIJI?authuser=0&hl=id&rclk=1","Warung Makan Bu Endang","4,3","(80)","","","Jawa","·","","·","6C86+J32, Jl. Laksda Adisucipto","Tutup","· Buka Sen pukul 07.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHo5n-Ibt1HeKpD6GrTeBSYwPBRoudMpDbeu8JSoiXsB6yxpe8u2zK1WRLty47X2No1HnUeOpQY1X-wIUVF-uD6hf2GCFOIg4Q9Hgx2A5IZM3VBG3SpZ0YlmwGBej8XzSJynnu0=w80-h142-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""warung makan rekomend dekat dengan fly over janti""","","",""
"https://www.google.com/maps/place/Genki+sushi+plaza+ambarukmo/data=!4m7!3m6!1s0x2e7a59d6e0b967b9:0xe130dc05d4cc1ca2!8m2!3d-7.7823147!4d110.4013199!16s%2Fg%2F11hfxljqtl!19sChIJuWe54NZZei4RohzM1AXcMOE?authuser=0&hl=id&rclk=1","Genki sushi plaza ambarukmo","4,7","(1.469)","·","$$","Jepang","·","","Jl. Laksda Adisucipto","","Buka","· Tutup pukul 21.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHx0H4P--J2AwbWNlmFgaTEkUgrOL_PcS9UuzY5LdP1A-52bkZ3t00aV7U2wH7ozHJuL7S8CC05Wxhs3-CCUXrjP0RMDKpavl0s0rdiGDiO9SZ6Sbb4t3d-V5_-nsGX47TINmWG=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Recommend banget Salmon Mentai Genki nya enak bgt lumer di mulut!!""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFoZnhsanF0bBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=dCr3abWEB6my4-EPrtWGwQs&ei=dCr3abWEB6my4-EPrtWGwQs&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Sate+Seturan/data=!4m7!3m6!1s0x2e7a59916ddb6267:0xe3d5a999013aa3d7!8m2!3d-7.7678428!4d110.4100858!16s%2Fg%2F1pzw39xnp!19sChIJZ2LbbZFZei4R16M6AZmp1eM?authuser=0&hl=id&rclk=1","Sate Seturan","4,3","(556)","·","Rp 25–50 rb","Sate","·","","·","Jl. Seturan Raya No.99","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAE6awLrXeSb5YxetJmrJef3Noj5lHLX1obOimNUQwVKmhUW9V11BInMwKoHYXIYgtZzEUW1QtdrzkicmsbrObrfYvgXpu6POTIKg9m5jY3CjWLr1ZcKnlkaisLJVvS2gD2AOtk=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Sate ayamnya 7,5/10, sate kambing 7/10, nasi 7/10, es teh 7,5/10.""","","",""
"https://www.google.com/maps/place/Soto+Ayam+Miroso/data=!4m7!3m6!1s0x2e7a59c4c1ce3f8b:0xf889c9a04a13c306!8m2!3d-7.7829551!4d110.398441!16s%2Fg%2F1pzvnz7kg!19sChIJiz_OwcRZei4RBsMTSqDJifg?authuser=0&hl=id&rclk=1","Soto Ayam Miroso","4,2","(1.040)","·","Rp 25–50 rb","Restoran","·","","Jl. Laksda Adisucipto No.168A","","Segera tutup","· 18.00 · Buka Sen pukul 07.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEtm42K4v6J4-KUmgRZGmrBazt6q2UYA9qPfyUBvxz329Nmt9V90g9eOc0Z2cKtV6gJz04ErOSCR_pIh3mK0Ze_GYBsLA3AA1FLFtqeawQFXNSPY2Im-qsJDA79vIssIdGnRD4OGxrTFWA=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makanan
Soto daging dan soto ayam sepertinya skrg ada SOP iga juga.""","https://www.google.com/searchviewer/42?cvd=CLw_EiYKJOICITIfEhgiFtLX29IPEAoML2cvMXB6dm56N2tnGAE6AwjwDQ%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=dCr3abWEB6my4-EPrtWGwQs&ei=dCr3abWEB6my4-EPrtWGwQs&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Soto+Rem-Bang+dan+Bakmi/data=!4m7!3m6!1s0x2e7a59b7bde7a4f5:0x99486c3f5c87f194!8m2!3d-7.7728566!4d110.3885318!16s%2Fg%2F11c2nhx1_q!19sChIJ9aTnvbdZei4RlPGHXD9sSJk?authuser=0&hl=id&rclk=1","Soto Rem-Bang dan Bakmi","4,7","(1.578)","·","Rp 1–25.000","Soto Ayam","·","","·","Gg. Kuwera No.I/12","Tutup","· Buka Sen pukul 08.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAF8cOmLeZA6GhXGu9NmN7is5Rx9ChNK71fY0JRIeCVl_XReaz_JwtXsj3CWC7NwjCt85wvJvzBnxRt9DOE4-D5DhNlk3Wyl9CuE2pUyH4qdH2UOKYPdiBwucdF-CujPrfhkEROP=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Soto ayamnya enak krn rempahnya khas, suwir ayamnya lumayan gede2.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFjMm5oeDFfcRgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=dir3aciyF_m94-EP2vCfoAw&ei=dir3aciyF_m94-EP2vCfoAw&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Angkringan+Pak+Kumis/data=!4m7!3m6!1s0x2e7a58ff8ec3d087:0xcc1910dcb0869e6f!8m2!3d-7.7539892!4d110.3766661!16s%2Fg%2F11g731t779!19sChIJh9DDjv9Yei4Rb56GsNwQGcw?authuser=0&hl=id&rclk=1","Angkringan Pak Kumis","4,9","(118)","·","Rp 1–25.000","Restoran","·","","·","Jl. Pogung Lor No.255","Buka","· Tutup pukul 00.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGgCExZrR17PcYTQqnK2TUtgp0Iry2iho9X29d5_IuAjY72TZauK7qHJfU2mtqXe4qRbRkXv10n7loW04HofUHdAbnvJwDLSfDIcyQD8phmWeZ2DnD9WD6wTCOojRCBum1YtguBHw=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Murah, nasi banyak, rasa mantab toppp""","","",""
"https://www.google.com/maps/place/Land%27s+Fried+Chicken+%26+Geprek/data=!4m7!3m6!1s0x2e7a5855358279f9:0x125084ee501ed827!8m2!3d-7.7555759!4d110.3784901!16s%2Fg%2F11fx9q7m2y!19sChIJ-XmCNVVYei4RJ9geUO6EUBI?authuser=0&hl=id&rclk=1","Land's Fried Chicken & Geprek","4,7","(93)","·","Rp 1–25.000","Ayam Goreng","·","","·","Jl. Pandega Marta No.40","Tutup","· Buka Sen pukul 08.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGsav8S9fb7XLOnY_FG2_QSXBFZucVUFLW1zNclesPBLdCoeRKUoXdqsNoIcllyeMDZtp8BpZAS01jNJIpIOuWWLD2m-w9IMwT1woD3AiXpBVOK6lsNgFD4qGxX56D3-jENu0eJHY3he1Qn=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makanan ayam geprek mantapp buat mahasiswa harga murah porsi besar""","","",""
"https://www.google.com/maps/place/Lotek+%26+Gado-Gado+Bu+Bagyo+Colombo/data=!4m7!3m6!1s0x2e7a59c865884d5f:0xb81ad3f773bbdb5!8m2!3d-7.7758328!4d110.3915534!16s%2Fg%2F1pt_1c7fc!19sChIJX02IZchZei4Rtb07dz-tgQs?authuser=0&hl=id&rclk=1","Lotek & Gado-Gado Bu Bagyo Colombo","4,4","(1.558)","·","Rp 1–25.000","Indonesia","·","","·","Jl. Moses Gatotkaca No.3","Buka","· Tutup pukul 19.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFdn5s1i2cHPF4Iwa6ggygB5J1X37Ctbu7yAzWz7QswF0w1jdkBgTbtftK0S0oeoDv260l-5hl7FB0nqCW95okwkbs9BHk_nqOglLK066iSUjE7rY409ul2JRch52ef0Fcf5HOQ=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""makanannya enak, untuk gado-gadonya bumbunya manis gitu yaa""","https://www.google.com/searchviewer/42?cvd=CLw_EiYKJOICITIfEhgiFtLX29IPEAoML2cvMXB0XzFjN2ZjGAE6AwjwDQ%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=dir3aciyF_m94-EP2vCfoAw&ei=dir3aciyF_m94-EP2vCfoAw&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Ayam+Goreng+Kalasan+Pak+Karno+Asli/data=!4m7!3m6!1s0x2e7a59ed8093e8c7:0xeea04692bda45b38!8m2!3d-7.7597346!4d110.4074043!16s%2Fg%2F11h0s8mc1l!19sChIJx-iTgO1Zei4ROFukvZJGoO4?authuser=0&hl=id&rclk=1","Ayam Goreng Kalasan Pak Karno Asli","4,9","(16)","","","Ayam Goreng","·","","·","6CR4+4X2","Tutup","· Buka Sel pukul 06.00","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Ayamnya gurih + sambal yg sesuai.""","","",""
"https://www.google.com/maps/place/Soto+Sedap+Boyolali/data=!4m7!3m6!1s0x2e7a59f1dfef9bd3:0xaf166c9eec8021e0!8m2!3d-7.7820165!4d110.4141366!16s%2Fg%2F1pzpm73fn!19sChIJ05vv3_FZei4R4CGA7J5sFq8?authuser=0&hl=id&rclk=1","Soto Sedap Boyolali","4,4","(1.227)","·","Rp 1–25.000","Soto","·","","·","Jl. Babarsari No.13a","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGGMhd6g_FaECeUS0sTQu4YY2khKgmgMfH-xLLF91QmXYXnkdGFPWdM3LsE8ZDvPXrI-ZuLZ1EaE0oNLZaUG0Zt2AjG8zunk9qvH34qRqSzgrlcpVtq8bagilj-VR7WSA=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Menyediakan menu soto ayam dan daging beserta aneka gorengan.""","https://www.google.com/searchviewer/42?cvd=CLw_EiYKJOICITIfEhgiFtLX29IPEAoML2cvMXB6cG03M2ZuGAE6AwjwDQ%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=dir3aciyF_m94-EP2vCfoAw&ei=dir3aciyF_m94-EP2vCfoAw&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Soto+Ayam+Pak+Man+Sagan/data=!4m7!3m6!1s0x2e7a59cb58edace1:0x3b3cb82ecc33747f!8m2!3d-7.7805918!4d110.3794087!16s%2Fg%2F11dftjwl5j!19sChIJ4aztWMtZei4Rf3QzzC64PDs?authuser=0&hl=id&rclk=1","Soto Ayam Pak Man Sagan","4,6","(896)","·","Rp 1–25.000","Soto Ayam","·","","·","Jalan Professor Herman Yohanes No.1085-1088","Tutup","· Buka Sen pukul 06.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHoDk3BgOd7Zorqer2UuMZAb3ICoHuc6Gl8LaK9nVlq0ljS8CKIImnsv3LrPYtUuGh4pAYDsbXvND-pPMb84fjbp9SjDN9d5JRIQCb0npt419GieI_p_TswkJHHE73Ob0nfl0A=w80-h142-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Soto nya enak banget, tempe nya enak banget, satenya juga enak banget...""","","",""
"https://www.google.com/maps/place/Warung+Makan+Bakso+%26+Es+Buah+Pak+Jumadi/data=!4m7!3m6!1s0x2e7a5849402ce705:0x973026bf89a731fc!8m2!3d-7.7712841!4d110.3712762!16s%2Fg%2F11hczwt2fz!19sChIJBecsQElYei4R_DGnib8mMJc?authuser=0&hl=id&rclk=1","Warung Makan Bakso & Es Buah Pak Jumadi","4,8","(229)","·","Rp 1–25.000","Restoran","·","","·","Jl. Sendowo D No.77","Tutup","· Buka Sen pukul 11.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGLK464xQBr3rZw0SdNqc34TunNB2GAyX2Z97pDJgn-cBMWuZ7oHntddobd5la5z7xgPsQwyuvbcbwTvvU47F9BTrEesWjaynQGx5ZRyc4xtz2kRUq067IEqZTHXysYfI-b3v1p=w80-h142-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Baksonya enak dapet pangsit goreng jg, asin gurih pas rasanya.""","","",""
"https://www.google.com/maps/place/Mie+Pelangi+88/data=!4m7!3m6!1s0x2e7a582c1a346ba3:0xe736cec7d5a3c739!8m2!3d-7.7896586!4d110.3732413!16s%2Fg%2F1hm3yfplp!19sChIJo2s0GixYei4ROcej1cfONuc?authuser=0&hl=id&rclk=1","Mie Pelangi 88","4,4","(346)","·","Rp 1–25.000","Mi","·","","Jl. Lempuyangan No.1","","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEpIcSC_T112xVsTz-KLwnsblzGSIR-jyKJfU-PGXB-rpQ3wLKrf9GU643eQzKQWLK5UcbzzQnYXW2itVfEwGBotEjXqdeNsCgfHfEVf48a2h3CZsqQFe86ppl-GiK1oDpL6sgYhzim19c=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Berasa homemadenya
Tipe mienya beda ya dg mie ayam gerobak biru biasanya.""","https://www.google.com/searchviewer/42?cvd=CLw_EiYKJOICITIfEhgiFtLX29IPEAoML2cvMWhtM3lmcGxwGAE6AwjwDQ%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=dir3aciyF_m94-EP2vCfoAw&ei=dir3aciyF_m94-EP2vCfoAw&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Resto+Berandang+Waroeng/data=!4m7!3m6!1s0x2e7a5fca8a1a800b:0x8b05d7eccc5dc98!8m2!3d-7.7012736!4d110.371019!16s%2Fg%2F11j_2ws93s!19sChIJC4Aaispfei4RmNzFzH5dsAg?authuser=0&hl=id&rclk=1","Resto Berandang Waroeng","4,9","(572)","·","Rp 25–50 rb","Restoran","·","","Jl. Pantang Menyerah No.2","","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHgVugQkuNNhJEp_OIpId0EQHYWk1wuqzfgpTPoqeiFFZvC9zg32Ua0Z6w8DdZ58GuGmWj6vu4SLcXarZ8g-eZiR9Kxapi2uynbMT8JPpJs3ENOp2JjWmvS4-2u-7lcvmoXEQNm3A=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""salah satu resto yg menyajikan menu plg niat, fresh dan berkualitas.""","","",""
"https://www.google.com/maps/place/Solaria+-+Pakuwon+Mall+Yogyakarta/data=!4m7!3m6!1s0x2e7a59a3b043b39b:0x9a566db70a802777!8m2!3d-7.7605167!4d110.3985134!16s%2Fg%2F11ckd05l9l!19sChIJm7NDsKNZei4RdyeACrdtVpo?authuser=0&hl=id&rclk=1","Solaria - Pakuwon Mall Yogyakarta","4,2","(2.241)","·","Rp 25–50 rb","Restoran","·","","·","Pakuwon Mall Yogyakarta, Jl. Ring Road Utara Lantai LG","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFFwN0AS0AjNcYgB6RNXyCHHXsdNNMMndJngudDDa4ZX6eQ9xrq2J4v1pBf3LI93EAwwS2ro_1Kaaq03Y-5xTWnYCniOIKZhxqPObCwe0veJhbyixzykt5ESiJjOm-3iTPeF4n0jw=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Saya menunggu 60 menit untuk 2 menu makanan dan 2 menu minuman.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFja2QwNWw5bBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=dir3aciyF_m94-EP2vCfoAw&ei=dir3aciyF_m94-EP2vCfoAw&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/NARASA+Restoran/data=!4m7!3m6!1s0x2e7a576042cab87d:0x4e0ab58221d9ab46!8m2!3d-7.7961001!4d110.4007517!16s%2Fg%2F11h0j7j1y!19sChIJfbjKQmBXei4RRqvZIYK1Ck4?authuser=0&hl=id&rclk=1","NARASA Restoran","4,4","(309)","·","Rp 25–50 rb","Restoran","·","","Jl. Arimbi No.399B","","Tutup","· Buka Sen pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGwqgfhw0VAO1NxKmaweTG_YyegaNjdxw_jjzFmNIlyb0uS9qO2MH98j6QU18kRp42g7kv09idMChVpAS7zp0VQtE9sAru_ukzUvoT5nLv5ZqvSD-N9KNOwGHfiqWl-3ia1JF5F=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Menu nya lmyn enak, bersih, & relatif murah""","https://www.google.com/searchviewer/42?cvd=CLw_EiYKJOICITIfEhgiFtLX29IPEAoML2cvMTFoMGo3ajF5GAE6AwjwDQ%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=dir3aciyF_m94-EP2vCfoAw&ei=dir3aciyF_m94-EP2vCfoAw&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Steamboat+House+Plaza+Ambarrukmo/data=!4m7!3m6!1s0x2e7a59c2bb3c69b7:0x551868df854cb425!8m2!3d-7.7813313!4d110.4013677!16s%2Fg%2F1pzqqtswk!19sChIJt2k8u8JZei4RJbRMhd9oGFU?authuser=0&hl=id&rclk=1","Steamboat House Plaza Ambarrukmo","4,0","(55)","·","Rp 50–75 rb","Dim Sum","·","","·","Tamansari Foodcourt, Ambarrukmo Plaza, Lantai 3, Jalan Laksda Adisucipto Km.6","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHipusOqjvvR6JgtcXbNENZtpaTJtrGDGIic_OblvO9jZC8D8h02Z25OinOqNr5i_7RAOCN8qcSWrX9G3hFUJD_m4Q3cI3Krsg1kROVnhlLetWa_YEQdkP1rNoo11buhK83caIUlQ=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Enak banget kuahnya""","","",""
"https://www.google.com/maps/place/Heaven+Warung+Makan/data=!4m7!3m6!1s0x2e7a597443c59a15:0x8db96976ae91a399!8m2!3d-7.7492402!4d110.4064099!16s%2Fg%2F11b6cslqfb!19sChIJFZrFQ3RZei4RmaORrnZpuY0?authuser=0&hl=id&rclk=1","Heaven Warung Makan","4,7","(22)","","","Indonesia","·","","Jl. Gurameh Raya","","Buka","· Tutup pukul 20.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGh05Q7NezjoUffs3iIn41RL-4DtmbIRwevrIDFMyro40udsVN2exj16WEs5JDPEjYLe6Ncza6BWiAQHB2B-ARjSvrZYgr1o7r4NGIZmRXbFLivfEHzqHhM6T40lkyjhe6tKkowvg=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Enak banget cuy ayam geprek sama sayurnya.""","","",""
"https://www.google.com/maps/place/Soto+Suroboyo+Ayam+Kampung/data=!4m7!3m6!1s0x2e7a5900af035793:0x8b763e7f51877d07!8m2!3d-7.7535829!4d110.3839822!16s%2Fg%2F11b61q32pf!19sChIJk1cDrwBZei4RB32HUX8-dos?authuser=0&hl=id&rclk=1","Soto Suroboyo Ayam Kampung","4,3","(341)","·","Rp 1–25.000","Jawa Timur","·","","·","Jalan Kaliurang No.42, Kentungan Caturtunggal Depok","Buka","· Tutup pukul 20.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAF4XjUvPxadVFxM7eSCLLqNHssTazG0PTT3X9Xh54TC9HpZeunsdIZIvtpTRZgK6xF9sR7ew9BbloZj5uwzCUB8tDkGKFKYvO9F4rTWZaau3uYA5drxASma9_l1yaek8yy4cMnn=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Ada soto ayam, pecel yang wajib dicoba enak dan murah""","","",""
"https://www.google.com/maps/place/Mister+Burger+Corporation/data=!4m7!3m6!1s0x2e7a584ebbf939df:0xa04cede32c980782!8m2!3d-7.7831447!4d110.3735845!16s%2Fg%2F11b6gncgth!19sChIJ3zn5u05Yei4RggeYLOPtTKA?authuser=0&hl=id&rclk=1","Mister Burger Corporation","4,4","(2.433)","·","Rp 25–50 rb","Hamburger","·","","·","Jl. Jend. Sudirman","Buka","· Tutup pukul 23.35","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGjQD_XPuH7-_JYTykPNBhuxUuiAUZIk6wECTJxZ5PTyP6eylIAvQ_oPbAkyPgsXlkUztquWcJ3LA8QWXDy1CTjKzHl137sI5pj4gbVzEAX1W-9COaBbqQQbGBxgwbT_DSVDWNMXQ=w137-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Burger legend di jamannya, masih enak bngt dagingnya, mayonya jg mantab.""","","",""
"https://www.google.com/maps/place/Warung+Penyetan+D8/data=!4m7!3m6!1s0x2e7a59eeab891247:0xc27c96b7fd80de73!8m2!3d-7.7787734!4d110.4086585!16s%2Fg%2F11b637_6w8!19sChIJRxKJq-5Zei4Rc96A_beWfMI?authuser=0&hl=id&rclk=1","Warung Penyetan D8","4,6","(355)","·","Rp 1–25.000","Jawa","·","","·","Jl. Raya Kledokan No.D9","Tutup","· Buka Sen pukul 09.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAECdGq_eGXCVLeXZAWH3meCsjlER_1k4Mi48iLtBwRTX2b1yvxAItC_UTvc8mrKkOjeEjHzotT8y7vdlu7SWykrGl_m-annEfG0cP1tAjRl766N-Da5Zj9hD6ArPUjS30SqypgI=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Menu murah rasa enak!""","","",""
