"hfpxzc href","qBF1Pd","MW4etd","UY7F9","AJB7ye","AJB7ye 2","W4Efsd","W4Efsd 2","doJOZc","W4Efsd 3","W4Efsd 4","W4Efsd 5","W4Efsd 6","FQ2IWe src","Jn12ke src","ah5Ghc","ah5Ghc 2","ah5Ghc 3","A1zNzb href","J8zHNe","bbPy1"
"https://www.google.com/maps/place/Pizza+Home+Id+-+Maguwoharjo/data=!4m7!3m6!1s0x2e7a5b595fd53c8f:0x16c3b6bb117a99ee!8m2!3d-7.7755667!4d110.4356345!16s%2Fg%2F11r1g09c6c!19sChIJjzzVX1lbei4R7pl6Ebu2wxY?authuser=0&hl=id&rclk=1","Pizza Home Id - Maguwoharjo","4,9","(230)","·","Rp 25–50 rb","Pesan-Antar Pizza","·","","","","Buka","· Tutup pukul 00.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFKFzq1VynXDt7W2wDCgwzqX1_JJWJeVI0YgYm82WaTUbf4bZ5rJA2PuMyCsUGA2WLjmC3wPnbqW7fPuAfpL-GGVlmRQhRCJmeIiWo9NesL0rKhmtcGxGocmsmaQi5VX0tHKI6aaAez3jt8=w126-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Pizzanya mantap banget toppingnya ga pelit sama sekali""","","","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFyMWcwOWM2YxgAOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=Dyr3afGUJamW4-EPqOXnqQQ&ei=Dyr3afGUJamW4-EPqOXnqQQ&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/D%27Tilem+paviliun+by+pizza+pawon/data=!4m7!3m6!1s0x2e7a59fa40cd6ec3:0x8b32e983f3c1576a!8m2!3d-7.7925349!4d110.4013716!16s%2Fg%2F11z3_6gf2v!19sChIJw27NQPpZei4RalfB84PpMos?authuser=0&hl=id&rclk=1","D'Tilem paviliun by pizza pawon","4,0","(1)","","","Guest house","·","","Pizza pawon, Jl. Sorowajan Baru No.I no.42.rt.9","","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAERAkeWAo9lvctnQF1P_uf9Fju70WGOeLk5HB8fyZXVAa3O7AA2roef2JJoe0BtVdPe247PK09TUAWdqVWLtqPe-eg9_mwZU-yiYyToGjeySkZKVN0_nqPE2y-zBJVYmqUHpnN77JD_AmQR=w203-h92-k-no","","","","","","",""
"https://www.google.com/maps/place/Emma+%26+Ethan%27s+Pizza/data=!4m7!3m6!1s0x2e7a57d7adc85885:0x58b3cae8fa233f98!8m2!3d-7.8006067!4d110.3747732!16s%2Fg%2F11j7dfk15s!19sChIJhVjIrddXei4RmD8j-ujKs1g?authuser=0&hl=id&rclk=1","Emma & Ethan's Pizza","4,6","(142)","","","Pizza","·","","Jl. Masjid No.7","","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFW0nJUDzILmEbLmk7IQQPJdUq-Ek0sga4LzgbCDrL1Bn5tOq0R0mua-HXKROqmt20wWdKqrH3prxGM8LazEES2NfIXvBUdkzDllaoSFbR8XfE7qBSm0jCtC5-6-FhWRBa7Pai_wA=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Jenis","pizza","tipis dgn toping yg simpel aja, antara daging atau vegan.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFqN2RmazE1cxgAOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=Dyr3afGUJamW4-EPqOXnqQQ&ei=Dyr3afGUJamW4-EPqOXnqQQ&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Italian+Pitza+%26+Pasta+Emperan/data=!4m7!3m6!1s0x2e7a5825872b9c03:0xd8044961c18dc73b!8m2!3d-7.7886345!4d110.3664607!16s%2Fg%2F11h_sm5syd!19sChIJA5wrhyVYei4RO8eNwWFJBNg?authuser=0&hl=id&rclk=1","Italian Pitza & Pasta Emperan","5,0","(8)","·","Rp 50–75 rb","Italia","","","","","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFaCcyIlQkKGgdJgYeOaL3OCoXKzaEriQLqDG-OlwM7-691ISmwxM0pLFVhmYlzPj9O2fGfM9NwUoh3C4UgI5QnSNSbjYPBXsOLvyXL9jB_SNGwITxNbtpP2-CpmHQNMjRZtUxAqA=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""pizzanya enak sayang pengamennya banyaknya minta ampun""","","","","",""
"https://www.google.com/maps/place/Panties+Pizza+Jakal/data=!4m7!3m6!1s0x2e7a5905b00ca0bf:0xa765f7f05f5deb94!8m2!3d-7.7463815!4d110.3885148!16s%2Fg%2F11c5rpmb2_!19sChIJv6AMsAVZei4RlOtdX_D3Zac?authuser=0&hl=id&rclk=1","Panties Pizza Jakal","4,5","(3.442)","·","Rp 25–50 rb","Pizza","·","","·","Jl. Kaliurang No.Km.7","Buka","· Tutup pukul 21.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAF5gKaCIrD0ZlaLgdldrlQo7EzbfMuRKYPLElawG4lnZlvveox-wdIgbedDo3L3Zlx_JhBy0BmhpFRGtCcjTLleB95re44fM0DzpBz0nSPl2pdtMwMmEdm1li2IYnULZBZxuwSehg=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Bentuk pizzanya unik, isiannya tertutup, dan rasanya enak.""","","","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFjNXJwbWIyXxgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=Dyr3afGUJamW4-EPqOXnqQQ&ei=Dyr3afGUJamW4-EPqOXnqQQ&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Toscano+Pizza+Pasta+%26+Coffee,+Yogyakarta/data=!4m7!3m6!1s0x2e7a59006c1c4897:0x675a984a6dad1bb0!8m2!3d-7.780642!4d110.3517798!16s%2Fg%2F11yxf_syl5!19sChIJl0gcbABZei4RsButbUqYWmc?authuser=0&hl=id&rclk=1","Toscano Pizza Pasta & Coffee, Yogyakarta","4,9","(33)","·","Rp 25–50 rb","Kedai Kopi","·","","Jl. Bener No.7","","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFPnOLJpmh595rDijj38Jo9UTa00hn8TioFuLEtTY0L1TcQ60O2TYNhSXoaYwUPxZUKlStOvCdNhhQN4sB-WIBwemtZst8do2x8v3Xua2a5iQOMhNUAKnzw1pyCMbS-lFi-fyE7lufFj6Rj=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","Pizza","nya enak 🥰 Pastanya, DIKIT AMAT hehehe tapi enak.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF5eGZfc3lsNRgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=Dyr3afGUJamW4-EPqOXnqQQ&ei=Dyr3afGUJamW4-EPqOXnqQQ&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Domino%27s+Pizza+Seturan/data=!4m7!3m6!1s0x2e7a598526242075:0xdff072d6b6f704f9!8m2!3d-7.765721!4d110.4107416!16s%2Fg%2F11jgwx2nsw!19sChIJdSAkJoVZei4R-QT3ttZy8N8?authuser=0&hl=id&rclk=1","Domino's Pizza Seturan","4,0","(1.538)","·","$$","Pizza","·","","·","Jl. Seturan Raya","Buka","· Tutup pukul 23.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHEoU92W8DRLiQA5bH3PXg4Tuytzd7fIyPPbE1tCpJxdTuYlu5ZPcOCoZapCNqegp5Zim5p7UgHiG_5jDupdinAh-VMbtnnttkuqfc54IcJaenb5wEpb055odaSfBZAwLfQ5gKFUQ=w80-h142-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Thin crust ultimate cheese,... Kejunya puas banget""","","","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFqZ3d4Mm5zdxgAOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=Dyr3afGUJamW4-EPqOXnqQQ&ei=Dyr3afGUJamW4-EPqOXnqQQ&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Pizza+Jogja/data=!4m7!3m6!1s0x2e7a577e331b8345:0xa60f3fab25438ec7!8m2!3d-7.805125!4d110.4153805!16s%2Fg%2F11gvxmd091!19sChIJRYMbM35Xei4Rx45DJas_D6Y?authuser=0&hl=id&rclk=1","Pizza Jogja","4,9","(89)","","","Pizza","·","","Jl. Cendrawasih Gg. Merpati No.105","","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGZGGRzmIlVSogFvh4fcT3vBoVXJQgY2RvBWQl1oy-oz23uEg4qQCv_SQ4sRSeTLGPFz6hZ4gK-ZQOGWZM8Ck_FsNt6Fn9t7aeXUbRVgy33ywywBU9kIF-I7OuslCMBkqXjnEHr=w249-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","Pizza","enak harga merakyat .""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFndnhtZDA5MRgAOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=Dyr3afGUJamW4-EPqOXnqQQ&ei=Dyr3afGUJamW4-EPqOXnqQQ&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Ghia+Pizzeria/data=!4m7!3m6!1s0x2e7a5939f27fa793:0x52bf7e05efcbf634!8m2!3d-7.7396203!4d110.4203978!16s%2Fg%2F11yd8y92nq!19sChIJk6d_8jlZei4RNPbL7wV-v1I?authuser=0&hl=id&rclk=1","Ghia Pizzeria","4,9","(257)","·","Rp 50–75 rb","Pizza","·","","Jl. Raya Wedomartani","","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAECOzQjOGJx407sskAqceOCURWKWOKf9PgeaF4sx0x9rL70DTA6UgflFSZO7TQ6KANYl4LSw7B2aMTG_D7orpA0f6SLULltGEJvlzh4znx-KvDMTfpZj91BRekZ98pz6wwtFVE=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","Pizza","ala Napoletana yang rasanya enak dan harga masih terjangkau.""","","",""
"https://www.google.com/maps/place/Toko+pizza/data=!4m7!3m6!1s0x2e7a59b01987d755:0xe019aa448a85fc6!8m2!3d-7.7650847!4d110.4106858!16s%2Fg%2F11h4lk_wmz!19sChIJVdeHGbBZei4Rxl-oSKSaAQ4?authuser=0&hl=id&rclk=1","Toko pizza","","","","","Pizza","·","","Jl. Seturan Raya No.7 A","","Buka","· Tutup pukul 21.00","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=NYteLBHHdtbx00v61pVoTg&cb_client=search.gws-prod.gps&w=80&h=92&yaw=301.25226&pitch=0&thumbfov=100","","Makan di tempat","Bawa pulang","","","",""
"https://www.google.com/maps/place/Pizza+BEES+JCM+yogyakarta/data=!4m7!3m6!1s0x2e7a596651fb0a6d:0xe34d8370bdfcb7e3!8m2!3d-7.7535909!4d110.3610945!16s%2Fg%2F11grtmfgwx!19sChIJbQr7UWZZei4R47f8vXCDTeM?authuser=0&hl=id&rclk=1","Pizza BEES JCM yogyakarta","4,8","(5)","","","Pizza","·","","69W6+HC9","","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAF5eMfpzTf3VfMx9vAiyJVvnt0v7LVHqDLyWKPdr_LUnYB0gmUlH4RpEie-VLGPPRpVEGkHjtOU3ADNHCT903rZIhGRK-2DfRt6W1pK7kTzKN_eWYBRwMx77zejvVXm7y_mxVih1g=w113-h92-k-no","","Makan di tempat","Bawa pulang","Antar tanpa bertemu","","",""
"https://www.google.com/maps/place/Geray+6+Pizza/data=!4m7!3m6!1s0x2e7a59a56d3b5f77:0x4b976e1a7ccd8300!8m2!3d-7.7490074!4d110.4083705!16s%2Fg%2F11z9vc0_r0!19sChIJd187baVZei4RAIPNfBpul0s?authuser=0&hl=id&rclk=1","Geray 6 Pizza","","","","","Restoran","·","","Jl. Gempol Raya No.6, RT.02/RW.11","","","","https://maps.gstatic.com/tactile/pane/result-no-thumbnail-2x.png","","","","","","",""
"https://www.google.com/maps/place/Pizza+Saku+Wahid+Hasyim/data=!4m7!3m6!1s0x2e7a596b5324d64d:0xd3c5b90a25eda93!8m2!3d-7.7655886!4d110.4020975!16s%2Fg%2F11frdx5m4v!19sChIJTdYkU2tZei4Rk9peopBbPA0?authuser=0&hl=id&rclk=1","Pizza Saku Wahid Hasyim","","","","","Pizza","·","","6CM2+QR9, Jl. Bangka","","","","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=HEPecKsuF2Hek2BTzrmtNw&cb_client=search.gws-prod.gps&w=80&h=92&yaw=332.29288&pitch=0&thumbfov=100","","Makan di tempat","Bawa pulang","Pesan antar","","",""
"https://www.google.com/maps/place/Life+Turkish+Pizza/data=!4m7!3m6!1s0x2e7a59005abc77d9:0xefc4c6872ad17140!8m2!3d-7.7561216!4d110.3963522!16s%2Fg%2F11wvrl9d2c!19sChIJ2Xe8WgBZei4RQHHRKofGxO8?authuser=0&hl=id&rclk=1","Life Turkish Pizza","","","","","Toko Roti","·","","69VW+HG5, Jl. Anggajaya","","","","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=HjSCRw8IJHMba7SJvVu-9Q&cb_client=search.gws-prod.gps&w=80&h=92&yaw=94.040405&pitch=0&thumbfov=100","","Bawa pulang","","","","",""
"https://www.google.com/maps/place/Pure+Turkish+Pizza/data=!4m7!3m6!1s0x2e7a59000dc8c219:0x5540865e48f094fe!8m2!3d-7.7560607!4d110.3980354!16s%2Fg%2F11wvrlnbr5!19sChIJGcLIDQBZei4R_pTwSF6GQFU?authuser=0&hl=id&rclk=1","Pure Turkish Pizza","","","","","Toko Roti","·","","69VX+H68, Jl. Anggajaya 2 No.239a","","","","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=a2Z1TleC8buEZge40NVrKA&cb_client=search.gws-prod.gps&w=80&h=92&yaw=292.8417&pitch=0&thumbfov=100","","Bawa pulang","","","","",""
"https://www.google.com/maps/place/Mamapio+Pizza+Mie+Gojegan/data=!4m10!3m9!1s0x2e7a59cccf8c172f:0xc19bdea2fdd37d1!5m2!4m1!1i2!8m2!3d-7.7904746!4d110.3520655!16s%2Fg%2F11dfgh2lnm!19sChIJLxeMz8xZei4R0TfdL-q9GQw?authuser=0&hl=id&rclk=1","Mamapio Pizza Mie Gojegan","4,6","(109)","","","Restoran Pizza","·","","","","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAG1tkIitSvToeu3ejefXKG2cs2bv8LrgU0NgKjIIL8mSuvIAD_b9_HeyNd6VwwXW2MX07ZHJydQrG2VbTb7g4QJCuEpP8VlXCtE5DlJkWa-WFx5t9FYab_2w_8HuYuPmVje-tnf=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Enak pizzanya.""","","","","",""
"https://www.google.com/maps/place/Panties+Pizza+Jogja+Janti+%28JEC%29/data=!4m7!3m6!1s0x2e7a579e722eb579:0x8c1c56ed48f83543!8m2!3d-7.7984485!4d110.405963!16s%2Fg%2F11h9xmdpn1!19sChIJebUucp5Xei4RQzX4SO1WHIw?authuser=0&hl=id&rclk=1","Panties Pizza Jogja Janti (JEC)","4,5","(2.978)","·","Rp 25–50 rb","Pizza","·","","Jl. Raya Janti","","Buka","· Tutup pukul 21.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFtjRAjEG0TKolRfXkb2U3dgo5y_AZ5BnnS7AIthikV8b1MBOKmG5FJHwT4QTp7VFxcNrGkplY4y5sXctTGbpc2qDb0MIG3nSYpoLPE1pDEXWA3B3vPJIFd-QKBg8Bfi8Cw2S7ioQ=w80-h142-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Pizzanya enak, pesan President, isian beef salami dan kejunya lumayan.""","","","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFoOXhtZHBuMRgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=Dyr3afGUJamW4-EPqOXnqQQ&ei=Dyr3afGUJamW4-EPqOXnqQQ&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/vast,+and+pizza+time/data=!4m7!3m6!1s0x2e7a59673a5ec465:0xb91227d82dfc0371!8m2!3d-7.7717806!4d110.4063546!16s%2Fg%2F11t9y0b24c!19sChIJZcReOmdZei4RcQP8LdgnErk?authuser=0&hl=id&rclk=1","vast, and pizza time","","","","","Restoran","·","","Jl. Selokan Mataram No.66","","","","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=QK1YJhUMiALP092-voj7DQ&cb_client=search.gws-prod.gps&w=80&h=92&yaw=199.13551&pitch=0&thumbfov=100","","Makan di tempat","Bawa pulang","","","",""
"https://www.google.com/maps/place/Italian+Delight/data=!4m7!3m6!1s0x2e7a59a3b1738e4f:0xd8fef91e1ecf2be3!8m2!3d-7.7601407!4d110.3989469!16s%2Fg%2F11fx9jth8b!19sChIJT45zsaNZei4R4yvPHh75_tg?authuser=0&hl=id&rclk=1","Italian Delight","3,6","(12)","","","Pizza","·","","Jl. Kaliwaru No.17","","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAG3ENNzbVn33xpcedRL7FkQNc_azKFdUoo4P57UFphFL6ujFjge3VvYfN_8xzCQbj50VDRUJdYvXKC-_yqSrxI1CCcQGPCgsSUDcgbZ5XldsAAgivM9xjaSlBJ_g3LdMJV7xzsM8g=w80-h106-k-no","","Makan di tempat","Bawa pulang","Pesan antar","","",""
"https://www.google.com/maps/place/vast,+and+pizza+time/data=!4m7!3m6!1s0x2e7a59673a5ec465:0xb91227d82dfc0371!8m2!3d-7.7717806!4d110.4063546!16s%2Fg%2F11t9y0b24c!19sChIJZcReOmdZei4RcQP8LdgnErk?authuser=0&hl=id&rclk=1","vast, and pizza time","","","","","Restoran","·","","Jl. Selokan Mataram No.66","","","","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=QK1YJhUMiALP092-voj7DQ&cb_client=search.gws-prod.gps&w=80&h=92&yaw=199.13551&pitch=0&thumbfov=100","","Makan di tempat","Bawa pulang","","","",""
"https://www.google.com/maps/place/Meramu+Pizza+di+UGM/data=!4m7!3m6!1s0x2e7a599c368d6365:0x1d883b5e05e372e0!8m2!3d-7.7700025!4d110.3835852!16s%2Fg%2F11x8xm81jt!19sChIJZWONNpxZei4R4HLjBV47iB0?authuser=0&hl=id&rclk=1","Meramu Pizza di UGM","","","","","Stan Pizza","·","","Jl. Lembah UGM No.1","","Tutup","· Buka Min pukul 06.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGY0VfXFmxqEsIR1-KrLgAZynoG1rkCY1f5RPoX_80ucRupHdZ_FqRfRsCXaYv0KQn3ipGDsWAibghRCFwZnmLeGBFdEm_ECUMqK2ETn4Satv6htbUV0027fRTBzdoeIfZW10aCwTAMvJ4=w115-h92-k-no","","Drive-through","","","","",""
"https://www.google.com/maps/place/Pizza+Hut+Restoran/data=!4m7!3m6!1s0x2e7a577894ee9a49:0x306e81b830f99008!8m2!3d-7.8021251!4d110.3797304!16s%2Fg%2F11b8sz9gp7!19sChIJSZrulHhXei4RCJD5MLiBbjA?authuser=0&hl=id&rclk=1","Pizza Hut Restoran","4,7","(9.647)","·","$$","Pizza","·","","·","Jl. Sultan Agung No.58","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAE_yRwhTqy8n6FrhULtQlyoHKf5Kw8lUJNcCrifvyuw0yk4V0s0xBzud1HBt1fcFhLDTSmDofkO9ysKUCk6dNO7c4DNxnR7joQpbbFlGp5w7H_tko43ALYL0TQ-aGvuOl6bDyI=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Selain","pizza",", pasta, salad, soup, aneka pasta, Risotto, chicken dll.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFiOHN6OWdwNxgAOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=ESr3abaAIJiP4-EPh6_xiQ4&ei=ESr3abaAIJiP4-EPh6_xiQ4&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Pitts_al+%28Pizza+Homemade%29/data=!4m7!3m6!1s0x2e7a515aa9b0e119:0xd02af9b08c2c2efe!8m2!3d-7.8053228!4d110.4272969!16s%2Fg%2F11j4s6_6dg!19sChIJGeGwqVpRei4R_i4sjLD5KtA?authuser=0&hl=id&rclk=1","Pitts_al (Pizza Homemade)","4,9","(10)","","","Pizza","·","","5CVG+VWF","","Buka","· Tutup pukul 20.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGlgNofAipb1VvowTAhSeGsLp9CoJNEwB0yy6tmIGEH5Ckxusyt6TgcqXe1kTQuj4p5gkH340tTWYQxfD6CKprrTlx5QpjwKNPQOtb_KZwRKDiLxKf-ackGCxONLl1U9GfAZldX=w80-h100-k-no","","Makan di tempat","Bawa pulang","Pesan antar","","",""
"https://www.google.com/maps/place/Mie+Jeubew+%26+Pangsit+Pedas+Ngeunah/data=!4m7!3m6!1s0x2e7a594fc3edfa79:0x74fba38efa879abc!8m2!3d-7.771811!4d110.3864532!16s%2Fg%2F11ydqrqt2w!19sChIJefrtw09Zei4RvJqH-o6j-3Q?authuser=0&hl=id&rclk=1","Mie Jeubew & Pangsit Pedas Ngeunah","4,4","(5)","","","Mi","·","","Jl. Karangmalang No.13-15","","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAH35jJ9fcTYZ-vEpNYdQhjX-agVr8L0L5GcW_etO6acI3CjQCUohe78AhTmA2GHrP1379FYoEDbpKVcatfcBcYZq_lqKsU2UNPohNwtN8x-Ao646LkbwVSKRk4fv_bk3-bZbyNafLeCACg=w80-h142-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Uenak….mantap!""","","","","",""
"https://www.google.com/maps/place/Pizza+Hut+Restoran+-+Jogja+City+Mall/data=!4m7!3m6!1s0x2e7a58f67a2b9825:0x101afd786c69215e!8m2!3d-7.7534194!4d110.3611861!16s%2Fg%2F11fx7vtg_k!19sChIJJZgrevZYei4RXiFpbHj9GhA?authuser=0&hl=id&rclk=1","Pizza Hut Restoran - Jogja City Mall","4,8","(5.050)","·","$$","Pizza","·","","·","Jogja City Mall Jalan Magelang No.Km 6 No 18","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFu6tBeHd2fY0iq44rh4Qc1qp7WWMVXay-Ty_AWol7fJh1aOnAN55yJEiUv7vEyN3DXvEPZeOHqlAN0sYohs8jU-_Nq5GPtUWanENrimDXjqwlcmqWqQwLli9E1nMJ0T37dvujUpj9epIyY=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Cozy places, overall","pizza","nya enaks, pelayanan service super friendly""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFmeDd2dGdfaxgAOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=ESr3abaAIJiP4-EPh6_xiQ4&ei=ESr3abaAIJiP4-EPh6_xiQ4&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/PizzaRaa/data=!4m7!3m6!1s0x2e7a598c22b5fd75:0x11190bdde458128f!8m2!3d-7.7517968!4d110.3580977!16s%2Fg%2F11wtpfy3gw!19sChIJdf21IoxZei4RjxJY5N0LGRE?authuser=0&hl=id&rclk=1","PizzaRaa","5,0","(28)","·","Rp 25–50 rb","Pesan-Antar Pizza","·","","Patran, RT.005/RW.014","","Tutup","· Buka Sen pukul 12.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAH1T0u5OtpN4J1Nb9KZSiLt57SRi-dKPa-VUtqG-NPEq3TXmln-gnr7VvYyx27mbW0NdzHJPtRUVEj2L-emJwvmobgu8db2CnkfA21TEIBx0s-n2RBGrS-MBeD_AnUZqBiGd45N9BpmLpPn=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Recomended sekali pizzanya enak...mantap""","","","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF3dHBmeTNndxgAOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=ESr3abaAIJiP4-EPh6_xiQ4&ei=ESr3abaAIJiP4-EPh6_xiQ4&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Pizza+Homemade+Diajeng+dan+Salad+Buah+Chinta/data=!4m7!3m6!1s0x2e7a5961cf5a4273:0xb8048ca6cb55648e!8m2!3d-7.7459117!4d110.3580293!16s%2Fg%2F11vbwdbsb7!19sChIJc0Jaz2FZei4RjmRVy6aMBLg?authuser=0&hl=id&rclk=1","Pizza Homemade Diajeng dan Salad Buah Chinta","5,0","(9)","","","Produsen makanan","·","","BELAKANG WARUNG MAKAN BU SARWOKO)Nganti, RT.01/RW.07","","Segera tutup","· 18.00 · Buka Sen pukul 15.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEFo_1Ss4D7Z_IEVDrhretO1eLRYNPcfKlYYXZNblaivjezr9fDtq3AS13Bl9uXNSPxGtEfxLG2txWY9AoMKzappeNtJsElGhnJ7mVi321BnZVugAiS739X6terSugTdxUrc_gK=w85-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","Pizza","nya yang menul, nggak pelit topping samsek.""","","",""
