"hfpxzc href","qBF1Pd","MW4etd","UY7F9","W4Efsd","W4Efsd 2","W4Efsd 3","W4Efsd 4","W4Efsd 5","FQ2IWe src","Jn12ke src","ah5Ghc","ah5Ghc 2","ah5Ghc 3","doJOZc","W4Efsd 6"
"https://www.google.com/maps/place/Kandang+Macan+Tutul+Sokowaten/data=!4m7!3m6!1s0x2e7a5775fef4d4d9:0x43acf08be8c96204!8m2!3d-7.7948587!4d110.3972873!16s%2Fg%2F11gpnflz98!19sChIJ2dT0_nVXei4RBGLJ6IvwrEM?authuser=0&hl=id&rclk=1","Kandang Macan Tutul Sokowaten","5,0","(5)","Tempat Fitness","·","Jl. Arjuna No.15","Buka 24 jam","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFfG4JOa3VJsl4EIgrhAdv9LSTHYZRHO3LWycvcoVMuLb799xlNM7LRCaJ74FboHvGkzKcUKqrlS_qylBPnHcM8k1h6L9fApFxUbXT3dVHNF_Sp6j0-eyZxPwnxqMEEiyv07LQ4jg=w80-h142-k-no","","","","","",""
"https://www.google.com/maps/place/FIT+HUB+Jogja+City+Mall+%28JCM%29/data=!4m7!3m6!1s0x2e7a59049eefe3e7:0x1741e8530a80e49f!8m2!3d-7.7532431!4d110.360909!16s%2Fg%2F11khdzz_vj!19sChIJ5-PvngRZei4Rn-SAClPoQRc?authuser=0&hl=id&rclk=1","FIT HUB Jogja City Mall (JCM)","4,6","(239)","Pusat kebugaran","·","Jl. Magelang Lantai 1 No.6 No.18","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGdDLBh858Bd6WwYRz57QUn-VHA9E20MOPYZcP6N-zIFCxyaIPceJFhnCAaRMjC9fwkJwlj4yOQ4UI7YD0_M2rx0z68_7NnMoJwmLZDo_gRajCBiojN2EaY5yLFV47tAMwBg4hO0KEStY8h=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Area","gym","bersih, alat-alat lumayan lengkap, toilet bersih, staff ramah.""","",""
"https://www.google.com/maps/place/%EA%A7%8B%EA%A6%92%EA%A6%BA%EA%A6%A2%EA%A6%B8%EA%A6%81%EA%A6%A7%EA%A6%A2%EA%A7%80%EA%A6%A9%EA%A6%B6%EA%A6%A4%EA%A7%80%EA%A6%A0%EA%A6%BA%EA%A6%B4%EA%A6%A4%EA%A7%80%EA%A6%92%EA%A6%BA%EA%A6%B4%EA%A6%AE%EA%A6%BA%EA%A6%B4%EA%A6%8F%EA%A7%80+%28Gedung+Badminton+Gowok%29/data=!4m7!3m6!1s0x2e7a59dd16133379:0x2e97295d50c8c698!8m2!3d-7.7854!4d110.4004517!16s%2Fg%2F11f40n_sbc!19sChIJeTMTFt1Zei4RmMbIUF0ply4?authuser=0&hl=id&rclk=1","꧋ꦒꦺꦢꦸꦁꦧꦢ꧀ꦩꦶꦤ꧀ꦠꦺꦴꦤ꧀ꦒꦺꦴꦮꦺꦴꦏ꧀ (Gedung Badminton Gowok)","4,7","(72)","Tempat Fitness","·","6C72+R5W","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAECtxhirEKC7B8NFbIbVi7gt3AGf3eYkTofNHNXGGYTLV5_XNRZ3ICEMNSFAgv_YhpYL8X5h2VRfk7XvAA4NcY7AqCHR0Kl7949ZxMHmewBru9g8eYkVzNnO8-SLVOrzOBaQpWmOg=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Murah dan nyaman""","","","",""
"https://www.google.com/maps/place/Galit/data=!4m7!3m6!1s0x2e7a597830ffbcb3:0xc325d6f1ceb592f1!8m2!3d-7.7768114!4d110.370767!16s%2Fg%2F11fnvf_sl0!19sChIJs7z_MHhZei4R8ZK1zvHWJcM?authuser=0&hl=id&rclk=1","Galit","5,0","(12)","Studio Yoga","·","Griya, Jl. Jetis Asri No.C-28","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGYv5z3CV_0RQ6Wkk_JIyr6y2Q9mGMSxmS4od8zFdp7ud6eluZHKOJWbC2z94ByxAGSpCV2KX0md8TRqF5asrOEPzEp7KEgQOyg8U0les2LJK2gr0Gik-WPB0fVXl8Pj00BLazujg=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Harganya juga sepadan dengan pelayanannya.""","","","",""
"https://www.google.com/maps/place/Athletic+Fitness+Gym+Jogja/data=!4m7!3m6!1s0x2e7a5954027d9641:0xc8cbc05004987ab5!8m2!3d-7.7440701!4d110.3768129!16s%2Fg%2F11g189lyfh!19sChIJQZZ9AlRZei4RtXqYBFDAy8g?authuser=0&hl=id&rclk=1","Athletic Fitness Gym Jogja","4,6","(96)","Klub Olahraga","·","·","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGvPncP990KQ7AY6K8dmGvFNtJliMDKEiRki57Cb8IMVThDArbINLZjPpl0NGaTuncJuwcVC9UT2DzjLmvPmZfMO20vB1ed1RfE-30vqegC00s6rWemX4G0ODehua-MumfBMbxB=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Affordable dan nyaman""","","","","Jl. Lempongsari No.317-351"
"https://www.google.com/maps/place/Gama+Fitness+Jogja/data=!4m7!3m6!1s0x2e7a59a33b4db6c3:0x460d57f4fe35dabe!8m2!3d-7.7589774!4d110.3620658!16s%2Fg%2F11vc5njghv!19sChIJw7ZNO6NZei4Rvto1_vRXDUY?authuser=0&hl=id&rclk=1","Gama Fitness Jogja","5,0","(5)","Tempat Fitness","·","komplek polisi militer, Jl. Magelang km 5,2","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHU4ceNdnHKV_hy9fFrYCnTwFvWrGQabx7JkLlJqk7qBEmXG9u6nBiKdbaRDPuc6h7okUgUkXl4tuQRn0QanuMsuY_rkRihZ8WVcSHE7Xl6yt9URwBGKAW5NZ6MjWfK8otG7TpnQg=w151-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Cocok untuk pemula-pemula, orang-orangnya juga pada ramah""","","","",""
"https://www.google.com/maps/place/Selecta+Fitness/data=!4m7!3m6!1s0x2e7a591a1e0cb18f:0x32850ea62d5b5cb2!8m2!3d-7.7383461!4d110.3893637!16s%2Fg%2F119x03fyj!19sChIJj7EMHhpZei4RslxbLaYOhTI?authuser=0&hl=id&rclk=1","Selecta Fitness","4,3","(69)","Tempat Fitness","·","·","Tutup","· Buka Sen pukul 07.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGqi-e5nnu0-eRJ_17nxjwTrwmnpSMtgcbXdac-mU-h9il0kID40AdoQykIrRJxurIGL61dSfFYEnV6soxh2K6Y0ENUpPM4o6swRltYvqulO1Vlw3sDYA0OoLGLKSV24L13fn1i=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","gym","100rb lain jarang ada yg punya.""","","Jl. Banteng Raya No.17"
"https://www.google.com/maps/place/Kimaya+Sudirman+Yogyakarta+by+Harris/data=!4m10!3m9!1s0x2e7a583232cda391:0xcdef57d999b5c8dd!5m2!4m1!1i2!8m2!3d-7.7824493!4d110.3775743!16s%2Fg%2F1hf9w4h4r!19sChIJkaPNMjJYei4R3ci1mdlX780?authuser=0&hl=id&rclk=1","Kimaya Sudirman Yogyakarta by Harris","4,6","(7.744)","Hotel bintang 4","Hotel mewah dengan resto & kolam renang","","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGqi-e5nnu0-eRJ_17nxjwTrwmnpSMtgcbXdac-mU-h9il0kID40AdoQykIrRJxurIGL61dSfFYEnV6soxh2K6Y0ENUpPM4o6swRltYvqulO1Vlw3sDYA0OoLGLKSV24L13fn1i=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Ada kolam renang untuk anak dan","tempat gym","Recomended dah...""","",""
"https://www.google.com/maps/place/Gedung+Serbaguna+Nologaten/data=!4m7!3m6!1s0x2e7a59ea7f335ea1:0x7634447a78811b70!8m2!3d-7.7768092!4d110.4025775!16s%2Fg%2F11g8cxpcj0!19sChIJoV4zf-pZei4RcBuBeHpENHY?authuser=0&hl=id&rclk=1","Gedung Serbaguna Nologaten","4,2","(39)","Tempat Fitness","·","Jl. Kedawung No.170","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHBMqP-93EA1dlEe_8otu2x40Kt7-T6AClVKjOIos8-difzs_w18PS9sm-OkRhgDQV74tE91LkN0a_i6zOcVYXpsf_-jgCwIIgVyA2lo0LAywkbWr169rl9iIIMKFaOAAywk44=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Bisa banget yg mau badminton jadi member disini atau booking harian aja""","","","",""
"https://www.google.com/maps/place/FIT+HUB+Jogja+City+Mall+%28JCM%29/data=!4m7!3m6!1s0x2e7a59049eefe3e7:0x1741e8530a80e49f!8m2!3d-7.753243!4d110.360909!16s%2Fg%2F11khdzz_vj!19sChIJ5-PvngRZei4Rn-SAClPoQRc?authuser=0&hl=id&rclk=1","FIT HUB Jogja City Mall (JCM)","4,6","(239)","Pusat kebugaran","·","No.6 No.18 Jalan Magelang","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/p/AF1QipMo3FUGMO-Z7p2egv2voYjKPrFCWbRBQS_igSR2=w160-h184-p-k-no","","","","","",""
"https://www.google.com/maps/place/Gor+bulutangkis+perumahan+nandan/data=!4m7!3m6!1s0x2e7a58561e73f9db:0x652680e395883181!8m2!3d-7.7547181!4d110.3714445!16s%2Fg%2F11c7sr7syl!19sChIJ2_lzHlZYei4RgTGIleOAJmU?authuser=0&hl=id&rclk=1","Gor bulutangkis perumahan nandan","4,4","(20)","Tempat Fitness","·","69WC+4H8","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHc5ph17mh9DBrMw3Detlk5nU6FelFSYV50KMZhk_PBxNOJIM9gWqxipeFjdHINUCpB_SNe1InbKBl802KOzj1Cnysais6zgANoa9adMrbX6du0exSdIpGt2ODb1kejB6CIP4I=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Kalau ada kontak yg bisa dihubungi kirimin ya.""","","","",""
"https://www.google.com/maps/place/Opposite+Fitness+and+Coffee/data=!4m7!3m6!1s0x2e7a59b5a8d16773:0xfab3aae01aebb8db!8m2!3d-7.7724484!4d110.3819871!16s%2Fg%2F11c6qcdsf4!19sChIJc2fRqLVZei4R27jrGuCqs_o?authuser=0&hl=id&rclk=1","Opposite Fitness and Coffee","4,6","(243)","Kedai Kopi","·","Jln. Prof. Dr. Notonagoro Selatan, Jl. Lembah UGM","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGsedbC1RWBGOlnFZklVYE6A6hc99OE8JJ0J8zThEw0_CE7n5MXFnRzpC1ONbBQsXw2hzx3uwHkA-rF6ENklXbcYlEAv8ZHa5VIN63oIaQiwxy3CTQ9-b7BR1J9a-s1McCaFa6oZw=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tempatnya enak buat nugas/kerja.""","","","",""
"https://www.google.com/maps/place/Gedung+Serbaguna+Santren+Baru/data=!4m7!3m6!1s0x2e7a591fd5b29363:0x52c77e7d49c881a9!8m2!3d-7.76659!4d110.3884384!16s%2Fg%2F11h_m42zf1!19sChIJY5Oy1R9Zei4RqYHISX1-x1I?authuser=0&hl=id&rclk=1","Gedung Serbaguna Santren Baru","4,9","(9)","Tempat Fitness","·","69MQ+998","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAG8RTyfOj-TZY-eEujSu9yzL4ptxC8oT7Af_V9SuE8UgKsO_rAk3SFVWZvm3lPiP3CGnjzeiHwTjHFrl4-aCy5VZ_jU700lX5QHoWMaznf0iGFo04Q5nQxg6YduWZlkECLBBkoEKA=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Sangat bagus, luas, bisa harian bisa bulanan,""","","","",""
"https://www.google.com/maps/place/DM+Fitness+%26+Sanggar+Senam/data=!4m7!3m6!1s0x2e7a576458f37d7d:0x345333753459fd17!8m2!3d-7.8037746!4d110.3950553!16s%2Fg%2F11j1lywhq2!19sChIJfX3zWGRXei4RF_1ZNHUzUzQ?authuser=0&hl=id&rclk=1","DM Fitness & Sanggar Senam","4,6","(565)","Tempat Fitness","·","·","Tutup","· Buka Sen pukul 06.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGtOedZNkySzCEUA_7aCnpw69kEFaDMQscIEGUgJhBf-TalQB6XoHOsFiGIaxFZXJsxQ8RkvayQxDdLTBech0Rf4fb-DgviKfbfGZj1fVeBbmDXnomavt6btCsuinP0-i7XexPfaA=w124-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""tempatnya nyaman, cocok banget buat yg ng","gym","disini 👍🏻 pelayanan baik""","","Jl. Veteran No.23"
"https://www.google.com/maps/place/Bramanda+Fitness+Syariah/data=!4m7!3m6!1s0x2e7a59907868ac11:0x7d42c67358f39960!8m2!3d-7.7531308!4d110.3441795!16s%2Fg%2F11c2nll28n!19sChIJEaxoeJBZei4RYJnzWHPGQn0?authuser=0&hl=id&rclk=1","Bramanda Fitness Syariah","4,8","(93)","Tempat Fitness","·","·","Buka","· Tutup pukul 20.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGRBL_cYqOoLxY1-IRXNvN9h6reK9EjmC-KlYoP7cZOOKzZnDBpk4S9F0san7ulDqgEdiT-RpwwHvrYfByBUY4nV3dIg5nkUKfzF_DsVBKOqearoa1TUznuxE3e1JsoxES2TZGp=w91-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tempatnya bersih dan alat-alat","gym","nya baru.""","","Jl. Kabupaten, Jambon RT.03/RW.23"
"https://www.google.com/maps/place/Wall+Climbing+Mapalaska/data=!4m7!3m6!1s0x2e7a59fe5f98cceb:0x788ab57105b8a735!8m2!3d-7.7853454!4d110.3963307!16s%2Fg%2F11fn2hyqgp!19sChIJ68yYX_5Zei4RNae4BXG1ing?authuser=0&hl=id&rclk=1","Wall Climbing Mapalaska","5,0","(2)","Tempat Fitness","·","Unnamed Road","Buka 24 jam","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFks6fzF7FvvzAiWHNU4LjiJ33Dujc50tBMTGBg2L5-ptio6ocWoFSKqnKfcJCpIVqdL_q6WFQMiWjJsrYNT5QXoHdqaMRg6H67oVsZcYq28y8ewNFUb2pMUMURPhGLF8tEWzNm=w80-h142-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Salam lestari""","","","",""
"https://www.google.com/maps/place/kartikadewifitness/data=!4m7!3m6!1s0x2e7a575925624ee1:0x5bc2fd45898ce3d2!8m2!3d-7.798412!4d110.362063!16s%2Fg%2F11f9xh3vxf!19sChIJ4U5iJVlXei4R0uOMiUX9wls?authuser=0&hl=id&rclk=1","kartikadewifitness","4,7","(105)","Pusat kebugaran","·","Jl. Bhayangkara No.35","Tutup","· Buka Sen pukul 06.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAG4lxf_v-O9pvIrIZsWwmxXUIthZM8h42MPPSsdpq9PQ0cO-0fvykd70KrnC8ogWsS5CCtP23VqTheD9515rCrXfSBIINlsf7EGwYtXtHCM5EcqZAijHF_QVQWiUO2vk5sOtNo=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","Tempat gym","pertama dan cocok banget di sini.""","",""
"https://www.google.com/maps/place/Sanggar+Senam+Carlla/data=!4m7!3m6!1s0x2e7a59a8887e3f8b:0x17ff5040581357b0!8m2!3d-7.7571815!4d110.3896484!16s%2Fg%2F11bz_2w96q!19sChIJiz9-iKhZei4RsFcTWEBQ_xc?authuser=0&hl=id&rclk=1","Sanggar Senam Carlla","4,5","(2)","Pusat Kebugaran","·","Jalan Bunga Blok 1, No.1, Sawit Sari, Condong Catur","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGAUqmriEO76esOHHOD79RDbNOI_QV6Axaq7cEPxEQVkXkRXIrF0DuGeija0Xd5t47T2pwCSmM69f2ecvUGF7v7lw1PRggd1c7PKvwjMUz0BTvNzWGu_f0InT8HkaqEEwmLqj7k=w163-h92-k-no","","","","","",""
"https://www.google.com/maps/place/UPSTAIRS+GYM/data=!4m7!3m6!1s0x2e7a59ac2ce6a18d:0x73e8c095d8312fa3!8m2!3d-7.7268839!4d110.3995627!16s%2Fg%2F11w_rtwq4p!19sChIJjaHmLKxZei4Roy8x2JXA6HM?authuser=0&hl=id&rclk=1","UPSTAIRS GYM","5,0","(122)","Tempat Fitness","·","Jl. Kaliurang No.Km 9, RW.3","Buka","· Tutup pukul 23.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEH0W4MZt5A4rDg-cUfHkjC9Fr_Wg-Y7P1yKZoDW8yQFxzNNcquh_lRC7H_f4gwK_P8Ga81f27vo0Q3YbBtfX-0eUTKjuwF-dxV-AoqQCCm50FzbCyfy2mHdGehFndrVvtfk9CaqztkCx9s=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Masih vibe yang sama,","gym","yg rasanya homie, kayak main dirumah aja.""","",""
"https://www.google.com/maps/place/Sanggar+Senam+YULITA/data=!4m7!3m6!1s0x2e7a59757488f6ef:0xb4fc85cb2272f7ea!8m2!3d-7.7530147!4d110.4068302!16s%2Fg%2F11b6dcvsgp!19sChIJ7_aIdHVZei4R6vdyIsuF_LQ?authuser=0&hl=id&rclk=1","Sanggar Senam YULITA","4,2","(15)","Pusat Kebugaran","·","·","Tutup","· Buka Sen pukul 07.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFl-dqLRfShGaCMblFwHXc9q6PX68ycFUzINhl-QMfbobYwV21cRpCF03q93NSKAjNu7BerPR9dQZewKR68-2aMoeowQERJkeigMXUoSeRIxYurjt-fRCcvGza43NgZ3x85KJYL3g=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""The ownernya super Hospitality
Semangat ibuuuu Yulita

Sarang e 💙💙💙""","","","","Jl. Cemp. Baru No.59"
"https://www.google.com/maps/place/MASTER+GYM/data=!4m7!3m6!1s0x2e7a591f351dbf67:0x16add91a281dcb1!8m2!3d-7.7348101!4d110.3844044!16s%2Fg%2F11c1n3qp7h!19sChIJZ78dNR9Zei4RsdyBopHdagE?authuser=0&hl=id&rclk=1","MASTER GYM","4,6","(341)","Tempat Fitness","·","·","Tutup","· Buka Sen pukul 07.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFr8hQr0AjSwHYItMffKdxtYvJRRNJvfVQ4jXEdoWPLlImKS6DySmv-aQFebiEDjTbR6JLmK5pQdKuzXJO7XZR_B4Bm-MOTw3Cgsf9imCm-Fl8XDOqC645Yk0MGBDSc4lEBg8h8NSa8_4Mg=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Harga terjangkau, Warga","gym","nya ramah, sering ada bule juga.""","","798M+3QC"
"https://www.google.com/maps/place/Kolam+Renang+Club+House+Casa+Grande/data=!4m7!3m6!1s0x2e7a59ac3a736d89:0x41201ff4f0ec1b5e!8m2!3d-7.7609027!4d110.4206439!16s%2Fg%2F11g1j0071m!19sChIJiW1zOqxZei4RXhvs8PQfIEE?authuser=0&hl=id&rclk=1","Kolam Renang Club House Casa Grande","4,3","(303)","Tempat Fitness","·","","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGtfwUeb2WS6b2YMj6ASAecCZJEO5PBC2hjJlUJQzwnS-ZBRDycIHms_DVlo0-NQsyn-5V13lrrIBhvEi3ANc6TMgvZTGww_sV-CZ6uNTtevVU10rjLsn7z_Chluuh3VJG3kwY-=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Gratis utk penghuni kompleks""","","","",""
"https://www.google.com/maps/place/Sarwahita+Rumah+Bugar/data=!4m7!3m6!1s0x2e7a59c414216f5f:0xb96fc3d7817f423f!8m2!3d-7.780135!4d110.395192!16s%2Fg%2F1pzrhlrnb!19sChIJX28hFMRZei4RP0J_gdfDb7k?authuser=0&hl=id&rclk=1","Sarwahita Rumah Bugar","","","Studio Yoga","·","JL. Ampel, No. 18, Papringan","","","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zeEY9ZnysXdAr4tonq5Q8g&cb_client=search.gws-prod.gps&w=80&h=92&yaw=115.555565&pitch=0&thumbfov=100","","","","","",""
"https://www.google.com/maps/place/Bandit+Gym+fitness/data=!4m7!3m6!1s0x2e7a596635a529f5:0xb290ea3292a57907!8m2!3d-7.7365453!4d110.3730699!16s%2Fg%2F11wv2trcpp!19sChIJ9SmlNWZZei4RB3mlkjLqkLI?authuser=0&hl=id&rclk=1","Bandit Gym fitness","5,0","(1)","Klub Olahraga","·","Tegal","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFpkj5DdXPkGscWXiPSRvhpLxjzMEiy62TbfBDGLEKx_FyC_WWeXDD5VKZhH_eXFZyzxKK6kDrh8nIq6doJC6UbK2bWjJFI11ZFyRgh9WN963MB-MEAdbjr3u_v-fl-Tt9ov27lgA=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","Gym","ala Majapahit milik Pak Dhe, cukup kalau untuk latihan sederhana.""","",""
"https://www.google.com/maps/place/Gedung+Olahraga+%28GOR%29+Universitas+Negeri+Yogyakarta/data=!4m7!3m6!1s0x2e7a578710d48cb3:0xaa09de2c7eacae99!8m2!3d-7.7763294!4d110.3839923!16s%2Fg%2F1pzpsvhp6!19sChIJs4zUEIdXei4Rma6sfizeCao?authuser=0&hl=id&rclk=1","Gedung Olahraga (GOR) Universitas Negeri Yogyakarta","4,6","(5.153)","Kompleks Olahraga","·","·","Tutup","· Buka Sen pukul 07.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAH92EC8RmB1TToIIox9cQo-EJoOXcX9fsx-Cx-gN5pV-AISDdIWThJ3xTtBo_nt-YY-mmVyEzDZDuQsuq4JL3eYJJO5kXEQuExp_0fZ93NtGkm71rQ-gFaAzkGahqFi1ew6d9Nh3A=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""kompleks","olahraga","yang bagus banget.""","","Jl. Colombo No.1"
"https://www.google.com/maps/place/Rambo+MuayThai+Yogyakarta/data=!4m7!3m6!1s0x2e7a59f188b3dda5:0x9d40e5a4a82817a7!8m2!3d-7.7784226!4d110.4165009!16s%2Fg%2F11hczdg8d4!19sChIJpd2ziPFZei4RpxcoqKTlQJ0?authuser=0&hl=id&rclk=1","Rambo MuayThai Yogyakarta","4,4","(12)","Gym Tinju Muay Thai","·","Balai Tambakbayan TB5/10, Jl. Babarsari","Segera tutup","· 19.00 · Buka Sel pukul 17.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGq9bmjfOtg4OF5MwENF1MPagHAJwASy7Q883FmwrrzfotbM51IY9AOOMrRtf1bIZb2RHR7FGu6cmBUOCldKJM7pKabou85aw8Pa83I574V-On00vh7jyyU2zONGKmSVqOtw3Pe=w138-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tutupnya jam berapa?""","","","",""
"https://www.google.com/maps/place/Pogung+Muaythai+Camp/data=!4m7!3m6!1s0x2e7a59cedb998b37:0xafb075e58b3e5a55!8m2!3d-7.7552773!4d110.3740972!16s%2Fg%2F11g1lw8fy_!19sChIJN4uZ285Zei4RVVo-i-V1sK8?authuser=0&hl=id&rclk=1","Pogung Muaythai Camp","4,3","(6)","Gym Tinju Muay Thai","·","69VF+VJQ, Gedung Serba Guna Pogung Lor, RT.08/RW.47","Tutup","· Buka Sel pukul 18.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGiLwuOFgFNs513a0mEENudw3VBVht9eOu3JpyStZf2XqGJG4Cw1HGdEaq14XyFrtoTjbKbfNlmUxLOY1MdoyFCDKLgOjuZHcE3BceIyR79t6bLC-i7hygStQVo0GcyQ2Oka-aa=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Ikut Member Latihan Muaythai berapa y Kak?""","","","",""
"https://www.google.com/maps/place/Kost+Pak+Oko+%2F+Andreas/data=!4m7!3m6!1s0x2e7a590004e57741:0x8aa623253cb03db7!8m2!3d-7.7809316!4d110.3688719!16s%2Fg%2F11xp3xpdvt!19sChIJQXflBABZei4Rtz2wPCUjpoo?authuser=0&hl=id&rclk=1","Kost Pak Oko / Andreas","4,0","(1)","Tempat Fitness","·","Gg. Cokrokusuman No.JT2/918","","","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=R0eWal5bAygVOUp-tBToAA&cb_client=search.gws-prod.gps&w=80&h=92&yaw=192.64941&pitch=0&thumbfov=100","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Ada nomor wa?""","","","",""
"https://www.google.com/maps/place/Bestie+Fit+%26+Fun/data=!4m7!3m6!1s0x2e7a5973be984587:0x448e298293913d88!8m2!3d-7.7462181!4d110.4065108!16s%2Fg%2F11w1hj4zhc!19sChIJh0WYvnNZei4RiD2Rk4IpjkQ?authuser=0&hl=id&rclk=1","Bestie Fit & Fun","","","Tempat Fitness","·","Jl. Gurameh Raya C No.3","","","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=NVUAkaVwKHlUxR5nXnOZTQ&cb_client=search.gws-prod.gps&w=80&h=92&yaw=303.9433&pitch=0&thumbfov=100","","","","","",""
"https://www.google.com/maps/place/Body+Fit+Tengah+Sawah+%28Gym+apparel+Equipment+%26+Fitness+Center%29/data=!4m7!3m6!1s0x2e7a59fed686125b:0x9a9bd63ead31d27a!8m2!3d-7.7195578!4d110.396491!16s%2Fg%2F11y2140zb6!19sChIJWxKG1v5Zei4RetIxrT7Wm5o?authuser=0&hl=id&rclk=1","Body Fit Tengah Sawah (Gym apparel Equipment & Fitness Center)","5,0","(240)","Tempat Fitness","·","Jl. Kasuari No.61","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFDCqkwUT3s_vwtVlmIvy-2GbggxeCwGDzRby8mVqJcA9pMjGcopgoLNwhOQB498IcHczrhY6vwMTmi5tif3G9zbK7HWykjHWD9ZOR8PoXQ7H7DAvvGG6J2JPmS45zobUCAuDg=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""environment","gym","nya juga friendly dan asik orang-orangnyaa.""","",""
"","","","","","","","","","","","","","","",""
