"hfpxzc href","qBF1Pd","MW4etd","UY7F9","AJB7ye","AJB7ye 2","W4Efsd","W4Efsd 2","W4Efsd 3","W4Efsd 4","FQ2IWe src","Jn12ke src","ah5Ghc","ah5Ghc 2","ah5Ghc 3","doJOZc","W4Efsd 5","W4Efsd 6","A1zNzb href","J8zHNe","bbPy1","M4A5Cf"
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"https://www.google.com/maps/place/Rumah+Makan+Karunia+Jaya+Masakan+Padang/data=!4m7!3m6!1s0x2e69f7e983443923:0x54d7a2ade3d530bd!8m2!3d-6.1848188!4d106.7776272!16s%2Fg%2F11vdrlly4p!19sChIJIzlEg-n3aS4RvTDV462i11Q?authuser=0&hl=id&rclk=1","Rumah Makan Karunia Jaya Masakan Padang","4,1","(97)","·","Rp 1–25.000","Indonesia","·","Jl. Kebon Raya No.37, RT.8/RW.6","Buka 24 jam","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGGAXA-gOFPfRAeJzq7wUtAa7ney8x-gfx0B3rG4KW7y81Wny6xw8dZE2uEyk864QPNbdicd804ySWqdQ67FyhFuD3beLd_gIF0HEDvnkICHWF3ZBbv8443K-ecfzGthGhCkYyQdSiwZeBd=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Masakan","Padang","Karunia Jasa recommended banget!""","","","","","","",""
"https://www.google.com/maps/place/Rumah+Makan+Karunia+Jaya/data=!4m7!3m6!1s0x2e69f72290cb33bf:0x415d56aa790ac9d!8m2!3d-6.1993408!4d106.7609278!16s%2Fg%2F11f06lv4vk!19sChIJvzPLkCL3aS4RnayQp2rVFQQ?authuser=0&hl=id&rclk=1","Rumah Makan Karunia Jaya","4,5","(382)","·","Rp 1–25.000","Padang","·","·","Buka 24 jam","https://lh3.googleusercontent.com/gps-cs-s/APNQkAE3jrQUYVhDph17X6RmdLbWuNKw3qGcDg7ZG7xwRH3Q5CT_8qr74nsvQ4bsc_GUa4eHZjeSmN3AqEtAx5jhSPxB0gjCe9PAj4lkmilUCAQl5CDn6xofVWzudtKj3ONJoEPFAoco=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makanan nya enak murah","padang","yg masih 10rb dan enak""","","Pasar Pengampuan, Jl. Ps. Pengampuan No.25 1, RT.1/RW.7","","","","",""
"https://www.google.com/maps/place/MASAKAN+PADANG+%27Simpang+Pondok%27/data=!4m7!3m6!1s0x2e69f7ec93627263:0x76282ffc460614ce!8m2!3d-6.1883179!4d106.7689299!16s%2Fg%2F11rylcj9n5!19sChIJY3Jik-z3aS4RzhQGRvwvKHY?authuser=0&hl=id&rclk=1","MASAKAN PADANG 'Simpang Pondok'","4,9","(66)","·","Rp 50–75 rb","Indonesia","·","Jl. Panjang No.56-59, RT.6/RW.1","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAF9KH8TOw2kxbXQqla1UJc3lk655suSQZMrL5hs7tg76uSBKASuPfsnuNZTzofXVzeUzTlHXTwQJaNUZ8tKeg06cqelGGRx1V4YrTZfu3rbkfpGRSJH2Os72HpmK3L5VL9KPT6V4w=w85-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Masakan enak khas","padang","… bumbu berasa sekalii wajib di cobaa""","","","· Buka Min pukul 10.00","https://www.google.com/viewer/chooseprovider?mid=/g/11rylcj9n5&g2lbs=AIBNGdVtfFiWaTd0Sqse8eEsWPSAXZMA8LzM6pBrUhIkokTg69_qfcp1OWaJfp6i0YD953zgRhG-80cRQUvY5Mgp63x9RizkLA%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=mrHjaZrcPPmGjuMPz4Ou6Qg&ei=mrHjaZrcPPmGjuMPz4Ou6Qg&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","",""
"https://www.google.com/maps/place/Rumah+Makan+Sinar+Tanjung/data=!4m7!3m6!1s0x2e69f6fc54b70d93:0x264f1f9dacd4395c!8m2!3d-6.1856003!4d106.7736615!16s%2Fg%2F11f401knxb!19sChIJkw23VPz2aS4RXDnUrJ0fTyY?authuser=0&hl=id&rclk=1","Rumah Makan Sinar Tanjung","4,5","(317)","·","Rp 25–50 rb","Padang","·","Jl. Kb. Raya 2 No.5, RT.1/RW.1","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHqExDNAQWoaLeCGORv8evPAtIFpKZ1nUyJ-WvXqprKZswwBqkyQvkShBSkSLY1CY7lRMYtHx-daWSCvXl5sr9QoifDL-52RRFCoCyVXn77JqUEIIv4FkJm94BD4uX1R27jm0X0=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Langganan nasi","padang",", joss, rasa originale, harga murah,""","","","· Buka Min pukul 08.00","https://www.google.com/viewer/chooseprovider?mid=/g/11f401knxb&g2lbs=AIBNGdU8lCVhTi6uaN8zZztwUPSZipmjne6Ep5sSmMov53sSxi4wvIxYtG_HM7k39LseBrXidJHoh-kXcMKn6gFWQsLOXvIhIQ%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=mrHjaZrcPPmGjuMPz4Ou6Qg&ei=mrHjaZrcPPmGjuMPz4Ou6Qg&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","",""
"https://www.google.com/maps/place/RM+Padang+Koto+Tanjung/data=!4m7!3m6!1s0x2e69f6ef80654601:0x6332e44fcd19368b!8m2!3d-6.1904194!4d106.7824761!16s%2Fg%2F11gfmcx6_f!19sChIJAUZlgO_2aS4RizYZzU_kMmM?authuser=0&hl=id&rclk=1","RM Padang Koto Tanjung","4,6","(107)","·","Rp 25–50 rb","Padang","·","Jl. Budi Raya No.90-3, RT.7/RW.9","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAF0jv-96Tiw9cWOJLsOJ2BsYZAwZ5w6sSVHESFXf6v4PjVO2IAZVBNbFdA8MnxUhmWAQuve95CIOUZ0UMVsuipKfia1ii65ubL31-Rl9BKJHDRyngHHLcJWJ0lqPQYLo-9uHxjg=w92-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Harganya murah terjangkau dengan porsi standar masakan","padang",".""","","","· Buka Min pukul 09.30","https://www.google.com/viewer/chooseprovider?mid=/g/11gfmcx6_f&g2lbs=AIBNGdW3YH7haj2SDbar3Tbupo8LfMV6ymLwBWLa-d_Q73w8L1J-3T9KhaRAPc7RETBZnHQ2x8cHQBWnBEozZA4aV5wlIoqWmA%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=mrHjaZrcPPmGjuMPz4Ou6Qg&ei=mrHjaZrcPPmGjuMPz4Ou6Qg&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","",""
"https://www.google.com/maps/place/Rumah+Makan+Kota+Baru/data=!4m7!3m6!1s0x2e69f6c34e864223:0xca77d1d2dc883301!8m2!3d-6.2025435!4d106.7828293!16s%2Fg%2F1hm3lg33_!19sChIJI0KGTsP2aS4RATOI3NLRd8o?authuser=0&hl=id&rclk=1","Rumah Makan Kota Baru","4,5","(257)","·","Rp 25–50 rb","Padang","·","·","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGo2V0fliUJidFlwEm1uv0CcuqlrVrmJunDTQmt1pA5GVzMgrRGQ5z6WQE2QiN6K28EiLBaY5UtKVktWcKjIva5QL2Juc337zfg8SpL2QJ1D0nxZtX2sqauxJYZ85K3FU4AziwEmw=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Rendangnya enak cuma dagingnya terlalu kering jd sdikit alot.""","","","","Jalan Rawa Belong No.32 A RT.8/RW.15 RT.9, RT.8/RW.15","· Buka Min pukul 09.00","https://www.google.com/viewer/chooseprovider?mid=/g/1hm3lg33_&g2lbs=AIBNGdWF1MvBj5CztNYEbO0YooW55MLUc6v3of99M5KMC13EkwEcxI9T4OYkNpvVvGuf1--nPnunffuweCscCPrhnZ5GMwNYqw%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=mrHjaZrcPPmGjuMPz4Ou6Qg&ei=mrHjaZrcPPmGjuMPz4Ou6Qg&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","",""
"https://www.google.com/maps/place/Rumah+Makan+Padang+Minang+Permai+Kemanggisan/data=!4m7!3m6!1s0x2e69f730a6299907:0xb1eb4a09849fcd84!8m2!3d-6.1932856!4d106.7833333!16s%2Fg%2F11nnz4vqhv!19sChIJB5kppjD3aS4RhM2fhAlK67E?authuser=0&hl=id&rclk=1","Rumah Makan Padang Minang Permai Kemanggisan","4,7","(28)","·","Rp 1–25.000","Restoran","·","Jl. Kemanggisan Raya No.123 5, RT.5/RW.13","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEmvtcob6tNEbPnKbaeGU1mmJ-vojp_8yG5hEJQ-BBP8ZCb44mDnieYa-A-ICt9f1zm8CpEX10ZErn1Hgb4YtdCZ4RpTHFTsJXXktE5Zn5DFQFAXPlGsFR4j-Zt01EdhsV6GyI=w89-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Masakan disini enak2,spesialnya rendang dagingnya mantaaap…""","","","","","· Buka Min pukul 05.30","","","",""
"https://www.google.com/maps/place/Lapau+Bukittinggi+-+Masakan+Minangkabau/data=!4m7!3m6!1s0x2e69f6dbd86a0a77:0x9fde08a209d4a19a!8m2!3d-6.2065139!4d106.7766886!16s%2Fg%2F11cnxn71rc!19sChIJdwpq2Nv2aS4RmqHUCaII3p8?authuser=0&hl=id&rclk=1","Lapau Bukittinggi - Masakan Minangkabau","4,6","(931)","·","Rp 25–50 rb","Padang","·","·","Segera tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAG3fIFwPceUtkrqsOYyo4VicD6yAALyczJHtPqcNFVDlqHzFbczcKyaPPLnUrmh1r5GreI8WvXmlP1i7I40Nq9Nr5Qj_dkDWc-jG6A2izjttO1jFSzxZ-MBU2__7ZyiZAncetxiFg=w80-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""... enak dan jarang ada di tempat lain menu2 ciri khas","padang","""","","8, Jl. Isa No.18 A, RT.8/RW.3","· 00.00 · Buka Min pukul 17.00","","","",""
"https://www.google.com/maps/place/RM.+KARTIKA+MINANG/data=!4m7!3m6!1s0x2e69f700038bec5d:0xe5a80918d604f409!8m2!3d-6.2032574!4d106.7793712!16s%2Fg%2F11yqxb9r3m!19sChIJXeyLAwD3aS4RCfQE1hgJqOU?authuser=0&hl=id&rclk=1","RM. KARTIKA MINANG","5,0","(15)","·","Rp 1–25.000","Padang","·","Jl. Salam 3 No.3B","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGqhdria6xhSfHaJPUNaZnRYoVCJPfNk6qrNegVMwQGb_q5wIggAG8GC4IKMil4N9TB62B8vi47wESkPb9bR8Z8Ot6prqpejKyRYpBJ6ww2rrBBx5As3rXIlhcgbyq257gegnHmnpeurwc=w80-h142-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Ini baru asli","padang","bumbunya terasa banget, enak, tempatnya nyaman""","","","· Buka Min pukul 10.00","https://www.google.com/viewer/chooseprovider?mid=/g/11yqxb9r3m&g2lbs=AIBNGdWu--M64rj5tnxKtGFiq_TEJs8tBAZcLhTnJSqrnEPQoQAew-vagGBbZIG37IIICeTYOl-J95Dt4-FPdyD9S6ci9ZPn4A%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=mrHjaZrcPPmGjuMPz4Ou6Qg&ei=mrHjaZrcPPmGjuMPz4Ou6Qg&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","",""
"https://www.google.com/maps/place/Rumah+Makan+Mutiara+Indah+2/data=!4m7!3m6!1s0x2e69f71babffc859:0x8739fd7283b5554a!8m2!3d-6.1909441!4d106.7621476!16s%2Fg%2F1hm5_tpw5!19sChIJWcj_qxv3aS4RSlW1g3L9OYc?authuser=0&hl=id&rclk=1","Rumah Makan Mutiara Indah 2","4,4","(249)","·","Rp 25–50 rb","Padang","·","Jl. Perjuangan No.4, RT.3/RW.7","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFcLf322JWivYBA7USroyRf1X-m8bla-aMSrFGG4RxaYnNT8wDMfh-To9-2NYt6sKpu3uGu31z_XfcDidMMCir-lfIp78_MBHU5_H_E-Bqm4wqL-J3DhA8-wgg74-yFEpdBIOhvug=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Nasi","Padang","yang enak tapi agak mahal harganya sesuai.🙏""","","","· Buka Min pukul 09.00","https://www.google.com/viewer/chooseprovider?mid=/g/1hm5_tpw5&g2lbs=AIBNGdVD2sd4FiVRwCdDt6lWp1_9OEWCl3af1wwO8ttN8Aba6ZfmhTbIXIAyas_F6alxVXkwUe-eZioNsv-c838ZSuaDRy7S4Q%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=mrHjaZrcPPmGjuMPz4Ou6Qg&ei=mrHjaZrcPPmGjuMPz4Ou6Qg&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","",""
"https://www.google.com/maps/place/Sinar+Jaya+Restaurant/data=!4m7!3m6!1s0x2e69f71c55e23b9d:0xa0abd6c8aa230111!8m2!3d-6.1904782!4d106.766707!16s%2Fg%2F1xgt_hpz!19sChIJnTviVRz3aS4REQEjqsjWq6A?authuser=0&hl=id&rclk=1","Sinar Jaya Restaurant","2,7","(235)","","","Padang","·","Jl. Perjuangan No.11, RT.11/RW.10","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFbDymZvU3pJbKeEu-SQXkT045oukeD4syK_OUtUr6w8mZQdImOrARTA_x8oVIdXx_K3RUAUI-IU3sVT_ZlJ9XpNXwJEPoJAH3hE2xcat8fjm21N7pVvobWdtewYuQPd-j1Hi3c1g=w80-h142-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Dendeng Balado, Rendang, Ayam Pop are recommended""","","","","","· Buka Min pukul 10.00","","","",""
"https://www.google.com/maps/place/Rumah+Makan+Bersaudara/data=!4m7!3m6!1s0x2e69f727b0277b0d:0x13c6873450cc84f8!8m2!3d-6.2031833!4d106.7709796!16s%2Fg%2F11b6dppb57!19sChIJDXsnsCf3aS4R-ITMUDSHxhM?authuser=0&hl=id&rclk=1","Rumah Makan Bersaudara","4,6","(192)","·","Rp 1–25.000","Padang","·","·","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHbv2xHts5lFTYOtQd-kiTewJbxVBKNK0U7fNvd51362XHDw6oR6YDtvsXh4-ltvvc9E8WDesMw8JdtnogkpMKCugPA2pnIjBxoCSYrT1voyQWHOXLTYE2RYEYOGpa3l6tdnPH1=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Bumbu rendang nya mantep banget, enak dan murah juga sesuai lahh.""","","","","Jl. Anggrek No.46, RT.8/RW.2","· Buka Min pukul 09.00","https://www.google.com/viewer/chooseprovider?mid=/g/11b6dppb57&g2lbs=AIBNGdVkTbxdrXtYaFVv55wnwLPecYNBohD3ocBFL0Q8nXtHpRQCYmT2ObGfrV6AlxfRSC88hg4kvpzFV9_RKmGV4ePb5GlmjA%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=mrHjaZrcPPmGjuMPz4Ou6Qg&ei=mrHjaZrcPPmGjuMPz4Ou6Qg&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","",""
"https://www.google.com/maps/place/rumah+makan+toboh+permai/data=!4m7!3m6!1s0x2e69f6c28e0fbed7:0xbc2ed143b69feebd!8m2!3d-6.1992496!4d106.7847292!16s%2Fg%2F11bw4_jtsr!19sChIJ174PjsL2aS4Rve6ftkPRLrw?authuser=0&hl=id&rclk=1","rumah makan toboh permai","4,7","(41)","·","Rp 25–50 rb","Restoran","·","Jl. KH. Syahdan, Gang H. Senin No. 65B, RT 10 / RW 12, RT.10/RW.12, Palmerah, RT.10/RW.12","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEsswWB28t1g5W_7NGef6714VMAYvtgAzz6_DPQX2efJpSLiWky2khLPoxR_I2rvJan_EMKD_ZnnKwGHiuVlZagaHPRs2MJCtFfQKYqp5g13s5LLzpaRGhflkVmw428a72nkQY=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Masakan","padang","paling #approved di kawasan syahdan Binus.""","","","· Buka Min pukul 07.00","","","",""
"https://www.google.com/maps/place/Anggrek+Minang/data=!4m7!3m6!1s0x2e69f6dc614c7283:0x80bd2853ab3088fa!8m2!3d-6.2023437!4d106.7792153!16s%2Fg%2F11bzrq49cq!19sChIJg3JMYdz2aS4R-ogwq1MovYA?authuser=0&hl=id&rclk=1","Anggrek Minang","4,3","(51)","·","$$","Padang","·","·","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAF4Qp4Sw0S_79fzGyAApIFi2FWKzcroStRAknlQ1mBWfva4IwFeGQ7nJ_omvIJVshsa4yjTYI_DHPI1_OL8Wry58YlaJf3W3PI5FaGHGPkY0ivVRyejTwFxRMwizChsBEp6iv0x=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""makanan sedap dengan harga terjangkau""","","","","Jl. Anggrek Cakra No.1 7, RT.7/RW.9","· Buka Min pukul 10.00","","","",""
"https://www.google.com/maps/place/Seafood+38/data=!4m7!3m6!1s0x2e69f71f09e629a9:0x1130ee96ff68136c!8m2!3d-6.1969709!4d106.7676039!16s%2Fg%2F11crt2_l2s!19sChIJqSnmCR_3aS4RbBNo_5buMBE?authuser=0&hl=id&rclk=1","Seafood 38","4,6","(3.996)","·","$$","Hidangan Laut","·","·","Buka","https://lh3.googleusercontent.com/gps-cs-s/APNQkAE3ENHePIa4fe1W6Mt3H-5Iynsu3m0LHr0yV00GaiNnuMvoGy3xFElaciwdIk-PAdvwTHbKoqS8BvMRCYSDWQ4E7PdOkyAhOTgf9vR8V1jmV0bqEB62OpLXzTUguTxIQw6ccVF3=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""... rasa enak khususnya saos asam manis dan saos","padang","nga.""","","Jl. Lapangan Bola No.34A, RT.4/RW.10","· Tutup pukul 01.00","","","",""
"https://www.google.com/maps/place/RM+SALERO+MINANG/data=!4m7!3m6!1s0x2e69f6fd0e56aabf:0x375e0ba17a8835d4!8m2!3d-6.1861061!4d106.7727207!16s%2Fg%2F1pzqdlzn2!19sChIJv6pWDv32aS4R1DWIeqELXjc?authuser=0&hl=id&rclk=1","RM SALERO MINANG","4,5","(103)","","","Padang","·","·","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHXVDlRR9bEJL8huUahlkhUWbsVJ73uhSQLi4PK2-lBW6mkeHqVUlhJZZn70hVX10aB6nOvgvmF4aoOlmiFrYSNljj7fikInGNjK2DTvQe_xD3z3q6ook2SYMSgVxSOIOIF0VKF-BOS_uDZ=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Sebagai orang minang tulen, ini rasa nasi","padang","yang beneran.""","","Jl. Duri Raya No.10, RT.2/RW.7","· Buka Min pukul 08.00","https://www.google.com/viewer/chooseprovider?mid=/g/1pzqdlzn2&g2lbs=AIBNGdVelV9xaja5E3cfVfSZI5lUpbfGu1cylmBQO53GrDF3IFndIU0mc4NZ8XYTEs_MaAE_P0N_MFUI0S1iG_QW2AE0oYe08A%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=mrHjaZrcPPmGjuMPz4Ou6Qg&ei=mrHjaZrcPPmGjuMPz4Ou6Qg&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","",""
"https://www.google.com/maps/place/RM.+Minang+Safari/data=!4m7!3m6!1s0x2e69f6ddf06bb055:0xaf69958e1b8b5281!8m2!3d-6.1989595!4d106.777407!16s%2Fg%2F1hm2b5bxt!19sChIJVbBr8N32aS4RgVKLG46Vaa8?authuser=0&hl=id&rclk=1","RM. Minang Safari","4,5","(123)","·","Rp 1–25.000","Padang","·","·","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHk4NvGNQNLuEUuBvukLDgxZd7q1mgMQ6XIcnTBkWdl15F9ZcZY8MdXeH6a4ZnST4fhYVQsARqK06IZvAq4fIkFjZDAOXX9c7PmcU_IE5EDavlekLpEp8IaZm3zomO-0PrWWgEJ=w92-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Rendang nya mantep,","padang","harga terjangkau tapi menu nya berkualitas""","","Jl. Raya Kb. Jeruk No.37, RT.7/RW.2","· Buka Min pukul 12.00","https://www.google.com/viewer/chooseprovider?mid=/g/1hm2b5bxt&g2lbs=AIBNGdWu8_yGtwaLRSeB_amfCMT1kbGGZhtoCboXi350TXyldyPb0BJOqcPzaFjYWbL3_l9RQX5qqlQTQO9KPiiWZ0bFMWxJMA%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=mrHjaZrcPPmGjuMPz4Ou6Qg&ei=mrHjaZrcPPmGjuMPz4Ou6Qg&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","",""
"https://www.google.com/maps/place/Sate+Padang+Pariaman+Doa+Mandeh/data=!4m7!3m6!1s0x2e69f6c3526be2e3:0x41389d125d62f456!8m2!3d-6.2028237!4d106.782723!16s%2Fg%2F11cjj0l436!19sChIJ4-JrUsP2aS4RVvRiXRKdOEE?authuser=0&hl=id&rclk=1","Sate Padang Pariaman Doa Mandeh","4,6","(52)","","","Sate","·","·","Segera tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAETmk99V0F91NPcaoGJbRKpnHS9MzJ2sHYls8lj5tQNvpHJlwm-feB9DmArtMM4EiYXLeTitVw3tY2qgr70nLDbxJee2IgvwP5W8OckEgU_9XolTPyxRNDfGIh0JW1rzhTURg2Q1g=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Kualitas rasa agak beda/menurun karena sudah beda yg masak.""","","","","3, Jl. Rw. Belong No.41B, RT.3/RW.6","· 00.00 · Buka Min pukul 16.00","https://www.google.com/viewer/chooseprovider?mid=/g/11cjj0l436&g2lbs=AIBNGdVNc2Blq8qALv9jUHsycG1AF6yfn4gkRdssOc1XMOFF6lbbpcnBllokJ3xXlYpkcOZeNlV9L-Ro9dkjDADSV8Qw4CGIKw%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=mrHjaZrcPPmGjuMPz4Ou6Qg&ei=mrHjaZrcPPmGjuMPz4Ou6Qg&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","",""
"https://www.google.com/maps/place/Solok+maimbau+rumah+makan+minang/data=!4m7!3m6!1s0x2e69f6e61a8a9ecd:0x1cc93c28cb8fb688!8m2!3d-6.19392!4d106.781791!16s%2Fg%2F11g8zy6sgy!19sChIJzZ6KGub2aS4RiLaPyyg8yRw?authuser=0&hl=id&rclk=1","Solok maimbau rumah makan minang","4,7","(26)","","","Padang","·","Jl. Gili Sampeng No.11 36B, RT.11/RW.5","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEPYHzoEF6YHT8RnGzUGiBx50V9BCp0z7eIPJ-ULIH5Qc3JlFT9xfFQWj7MpgeIS9TT9cp0b0dWU209O2wDekqabFlo7Pe0S7-MGQgEj385RNXjO8J0Fuzj8Cc_Sw0t78HRiAgj=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makanannya lumayan enak""","","","","","· Buka Min pukul 09.00","","","",""
"https://www.google.com/maps/place/Restoran+Sederhana+Kebun+Jeruk/data=!4m7!3m6!1s0x2e69f6d54bbf3ef7:0x7ef1e543d53837c2!8m2!3d-6.204567!4d106.769632!16s%2Fg%2F1pzrxnwv3!19sChIJ9z6_S9X2aS4Rwjc41UPl8X4?authuser=0&hl=id&rclk=1","Restoran Sederhana Kebun Jeruk","4,5","(1.755)","·","Rp 50–75 rb","Padang","·","6, Jl. Panjang No.18, RT.6/RW.2","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGXolYBaphh1ZSzWF9xTvw_DAmk3F66Ba8mW_dmXOPoFlZQYMsaniXCNd4qqdxqwaXRBGPpQEVjTz22WLLZSh3I_fG8QZkEnmXqDi5i8HdNxnmF-0iTxARGNbeiNBJCLsDpFZw=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Enak deh surprisingly terutama yang nasi goreng rendang!""","","","","","· Buka Min pukul 08.00","https://www.google.com/viewer/chooseprovider?mid=/g/1pzrxnwv3&g2lbs=AIBNGdXr3LpSUpawiCzaqrsMo-YlZg4RmCyTwjdUFrJFZSkCyFEf9ZbjdECBAbixYWH3mBWrChVfNtgt3Tim4YrnvRwi8dGFXw%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=mrHjaZrcPPmGjuMPz4Ou6Qg&ei=mrHjaZrcPPmGjuMPz4Ou6Qg&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","",""
"https://www.google.com/maps/place/RM.+MINANG+SEJATI/data=!4m7!3m6!1s0x2e69f6e4292b6729:0xb9d764a21bf8a676!8m2!3d-6.1929055!4d106.7790879!16s%2Fg%2F11c1wxv7yk!19sChIJKWcrKeT2aS4Rdqb4G6Jk17k?authuser=0&hl=id&rclk=1","RM. MINANG SEJATI","4,4","(46)","","","Padang","·","·","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEdRNCGgas3icsRpni0QqRS7II29iRjnQRQEB3r7uhXO4glNcA5DBS1mofw7YyEp-8_GWRRNkhXNRCfuw5x45q46HtUoTbi9kgmcRyzMojJYmrIm3Yw0XpJs4zU1bm5klJmDcdJ=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Bumbu balado dan gulai khas","padang","jawa, enak.""","","Jl. Gili Sampeng No.9 No. 100Q, RT.9/RW.3","· Buka Min pukul 08.00","","","",""
