"hfpxzc href","qBF1Pd","MW4etd","UY7F9","W4Efsd","W4Efsd 2","doJOZc","W4Efsd 3","W4Efsd 4","W4Efsd 5","FQ2IWe src","ah5Ghc","M4A5Cf","ah5Ghc 2","W4Efsd 6"
"https://www.google.com/maps/place/Warteg+UTAMA+RASA+2/data=!4m7!3m6!1s0x2e69f731169ef30b:0x2f4332cd675541c6!8m2!3d-6.1850716!4d106.7699591!16s%2Fg%2F11gl3b8j81!19sChIJC_OeFjH3aS4RxkFVZ80yQy8?authuser=0&hl=id&rclk=1","Warteg UTAMA RASA 2","4,4","(7)","Tegal","·","","·","Jl. Duri Raya No.rt 02/07, RT.1/RW.2","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFJpsBW3FGgw44AQsIBmJeXk06AIvL4--wGmginZVRg55K6LDxuUXIf5MVB53JgYaiOMJcI8zapCIZhyacIngY8B8BGxnuFZZikYZD8bJxyYSXeFPvucZgC-L9LkG4erBhEudix=w80-h106-k-no","Makan di tempat","·","Bawa pulang","· Buka Min pukul 09.00"
"https://www.google.com/maps/place/Warteg+Ijo+Bahari/data=!4m7!3m6!1s0x2e69f75a24285a87:0xdd2a7090270992b3!8m2!3d-6.2019588!4d106.784117!16s%2Fg%2F11vbwdqs8k!19sChIJh1ooJFr3aS4Rs5IJJ5BwKt0?authuser=0&hl=id&rclk=1","Warteg Ijo Bahari","5,0","(2)","Tegal","·","","9, Jl. U Raya Jl. U No.20, RT.9/RW.15","","","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3lvItACN4svOYZdLJl_5UA&cb_client=search.gws-prod.gps&w=80&h=92&yaw=335.5669&pitch=0&thumbfov=100","Makan di tempat","·","Bawa pulang",""
"https://www.google.com/maps/place/Warteg+Putra+Jaya/data=!4m7!3m6!1s0x2e69f722832c7363:0x361db27b8c6cf50c!8m2!3d-6.1990818!4d106.7610779!16s%2Fg%2F11bz__z144!19sChIJY3MsgyL3aS4RDPVsjHuyHTY?authuser=0&hl=id&rclk=1","Warteg Putra Jaya","5,0","(2)","Tegal","·","","Jl. Meruya Ilir Raya No.23 1, RT.1/RW.7","","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEzq3oLEZxeOEgY_s5N3fzW747eAMEagqm1ddJrDIvruEdTBSMba2wyfUeEsH17PuO9CEsKYpMrjhNcInv-ifGnlQ5i7NkVymkMg5HxyVcjFOcTWTEVYJoMpwIFAJZifTbbbqT-=w163-h92-k-no","Makan di tempat","·","Bawa pulang","· Buka Min pukul 08.00"
"https://www.google.com/maps/place/Warteg+Mahkota/data=!4m7!3m6!1s0x2e69f7ebf14e6827:0xdaac20b040572a5a!8m2!3d-6.1855529!4d106.7706753!16s%2Fg%2F11fm_97tvh!19sChIJJ2hO8ev3aS4RWipXQLAgrNo?authuser=0&hl=id&rclk=1","Warteg Mahkota","4,5","(2)","Tegal","·","","·","5, RT.5/RW.1","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGYSs_VtU65ggsOf0DAh8E6Z147MACNJIxRfj9S-vh9-J4B0iHjrGnU1hXbFbc3VQiK6gODKSz_YCwr1X7A2cbbyZGB2VyYTilbofB9rULIQ5tY41asWDrCY_gDBYzahBnnIYcE=w80-h142-k-no","Makan di tempat","·","Bawa pulang","· Buka Min pukul 06.00"
"https://www.google.com/maps/place/Warteg+Grand+Bahari+BINUS/data=!4m7!3m6!1s0x2e69f700014c9ed7:0x8eb6d9421c6218c4!8m2!3d-6.2020166!4d106.7767467!16s%2Fg%2F11x912xbqp!19sChIJ155MAQD3aS4RxBhiHELZto4?authuser=0&hl=id&rclk=1","Warteg Grand Bahari BINUS","","","Indonesia","·","","QQXG+5MX, Jl. Anggrek Cakra, RT.4/RW.9","","Buka 24 jam","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=dSVyHLiVoi3RAmVaZcGmxA&cb_client=search.gws-prod.gps&w=80&h=92&yaw=289.8235&pitch=0&thumbfov=100","Makan di tempat","·","Bawa pulang",""
"https://www.google.com/maps/place/WARTEG+SARKEM/data=!4m7!3m6!1s0x2e69f707065052af:0xd458acc3ed97a02b!8m2!3d-6.2031934!4d106.75943!16s%2Fg%2F11jf9f9qd_!19sChIJr1JQBgf3aS4RK6CX7cOsWNQ?authuser=0&hl=id&rclk=1","WARTEG SARKEM","5,0","(1)","Tegal","·","","·","2, RT.2/RW.5","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAG6ioQcZeZy9_ezk6Z9jDLAX4aiRI9ZLl-SXhytmloMYVBoV_RZBuffc5MsQnAZcKTY5jnsXI0p2G_p_mjmZU6RcXNvl7RhmXC4giYBugTbGc4k6kYnxjd273cm5gSGcLG0Y3vw=w163-h92-k-no","Makan di tempat","·","Bawa pulang",""
"https://www.google.com/maps/place/Warteg+Gurame+asam+manis/data=!4m7!3m6!1s0x2e69f7fc032a82af:0xaf87305416ecd268!8m2!3d-6.1983154!4d106.7645896!16s%2Fg%2F11ghfdm13t!19sChIJr4IqA_z3aS4RaNLsFlQwh68?authuser=0&hl=id&rclk=1","Warteg Gurame asam manis","4,3","(3)","Tegal","·","","5,RW.1, RT.5/RW.1","","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAE84hqJh4M7qSjwI3py4rdOGr-QXF6bI6jI-2_j70GM-NASTVhBQmuigL9GttAfufYY-WMIyJc9t6th5afD_X_c8Kh85TRdLL043EXMJLlNz8tWKF7u1PNW2TJlfL1y-006gnotPQ=w163-h92-k-no","Makan di tempat","·","Bawa pulang","· Buka Min pukul 09.00"
"https://www.google.com/maps/place/Warteg+Ayu+Dewi./data=!4m7!3m6!1s0x2e69f7fb9dc2739b:0xdc88e72fef1a5c35!8m2!3d-6.2035217!4d106.7746747!16s%2Fg%2F11f79468pl!19sChIJm3PCnfv3aS4RNVwa7y_niNw?authuser=0&hl=id&rclk=1","Warteg Ayu Dewi.","4,8","(5)","Tegal","·","","·","QQWF+HVV, Jl. Anggrek, RT.5/RW.5","Tutup","https://lh3.googleusercontent.com/gps-proxy/ALd4DhFUkw-2D2I4pdG8JtmGuTbOqSo--trCSN-ZHMDOcEzlwlie2fnugeQx2j-GtH8dq4KfNSJ3k3kX0sp09pMTIC77ui3qmIbHfrw7hsu_OLXIev69afXrlj8oHQ3539ZoQzKYjDrwTC6GRti13XUvcBs-FGNdfG0ho5_VCZoFb_KT-Fxs6m6O4aIJDPrptDMWtfja1o4=w122-h92-k-no","Makan di tempat","·","Bawa pulang","· Buka Min pukul 06.00"
"https://www.google.com/maps/place/WARTEG+SOTO+AYAM/data=!4m7!3m6!1s0x2e69f7a0e1bdf5ad:0xc8c2bff4d870c730!8m2!3d-6.18413!4d106.76835!16s%2Fg%2F11kcwjxs0q!19sChIJrfW94aD3aS4RMMdw2PS_wsg?authuser=0&hl=id&rclk=1","WARTEG SOTO AYAM","4,7","(3)","Kedai Kopi","·","","Jl. Kedoya Duri Raya No.31 1, RT.1/RW.7","","Segera tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFVhpPN3REgqjqUP_cKyWpB9lYKO2YIfjacZP7JW8NdYHhmCA3DPIdrXkC-Ufs91Y4uggHIu9eCAlvUKsxAoCy1ERy6_TiXIZQgbhrzfWsgRumhGQN_3RPhrTOap3ROmO0sFRI5=w80-h142-k-no","Makan di tempat","·","Bawa pulang","· 23.00 · Buka Min pukul 07.00"
"https://www.google.com/maps/place/Warteg+Mpok+Caca/data=!4m7!3m6!1s0x2e69f7b8efec866f:0xbd1cc6df102a1b91!8m2!3d-6.1879503!4d106.7633229!16s%2Fg%2F11t5d9vnt7!19sChIJb4bs77j3aS4RkRsqEN_GHL0?authuser=0&hl=id&rclk=1","Warteg Mpok Caca","4,0","(1)","Dapur Umum","·","","Jl. Kedoya Agave VII No.9, RT.9/RW.4","","","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=QhOehwMtBFKtIyY1gqjC-A&cb_client=search.gws-prod.gps&w=80&h=92&yaw=184.30806&pitch=0&thumbfov=100","","","",""
"https://www.google.com/maps/place/WARTEG+Langgeng+Jaya/data=!4m7!3m6!1s0x2e69f717f51cc9b9:0x995a5a49cbfe6fd6!8m2!3d-6.197871!4d106.7586733!16s%2Fg%2F11gdr3prrt!19sChIJuckc9Rf3aS4R1m_-y0laWpk?authuser=0&hl=id&rclk=1","WARTEG Langgeng Jaya","5,0","(2)","Tegal","·","","Jl. Meruya Ilir Raya No.28 4, RT.4/RW.1","","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHUzIV8hgdTukMfelbyavir0YVQ9pauQvdC5wuEe4c3g8qBMJr_uApqizplRu9OHlM4AW3fe6trre0KLQ_sptbSZXMC3GwzXHB9FzXYu-M17sRbg8zbpAUp5W55Z8yJcsiYCYrJ=w122-h92-k-no","Makan di tempat","·","Bawa pulang","· Buka Min pukul 06.00"
"https://www.google.com/maps/place/Warteg+kharisma+bahari+gg+keluarga+kemanggisan/data=!4m7!3m6!1s0x2e69f7d33eaebee9:0x8e79f74d4e940669!8m2!3d-6.2001471!4d106.783618!16s%2Fg%2F11vpsb8zkt!19sChIJ6b6uPtP3aS4RaQaUTk33eY4?authuser=0&hl=id&rclk=1","Warteg kharisma bahari gg keluarga kemanggisan","","","Tegal","·","","Jl. Kh.Syahdan Gg. Keluarga No.39, RT.6/RW.12","","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFUzutItMed5QrbhzA00MsYVfRQyctvoKfEU0neUFl8qZZbHpFJxK60dOLEXNjh5Yw9fD1g2i6c1paF8q6pV8aIAShtmrIpQgtffv0Z8R4CDg7B_vb1IEcXd3VpUSlnzYSjZR--4w=w122-h92-k-no","Makan di tempat","·","Bawa pulang","· Buka Min pukul 07.00"
"https://www.google.com/maps/place/Warteg+Komplek+DPR+Kemanggisan/data=!4m7!3m6!1s0x2e69f6e83c723cc3:0x36b011e314da600c!8m2!3d-6.1972914!4d106.78413!16s%2Fg%2F11g9k0k_3v!19sChIJwzxyPOj2aS4RDGDaFOMRsDY?authuser=0&hl=id&rclk=1","Warteg Komplek DPR Kemanggisan","4,7","(22)","Tegal","·","","·","Jl. Kemanggisan Ilir VI No.7, RT.2/RW.12","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGltKdxJKI78NSRAecLUY3Ky002sVCLtnM1jOlr76w_MqGLL-EJB5T-0zVLXbpJyYx14nzeJaxOtAADEJENpg8CemIHwg5FZV4MgNjCQ62tlAaVexQ4C3XjD5FQI65GvCEIYXYd=w80-h106-k-no","Makan di tempat","·","Bawa pulang","· Buka Min pukul 05.00"
"https://www.google.com/maps/place/Warteg+Rasa/data=!4m7!3m6!1s0x2e69f717ae458947:0x348224171ba5fdc5!8m2!3d-6.1970322!4d106.7564208!16s%2Fg%2F11c2kltgf8!19sChIJR4lFrhf3aS4Rxf2lGxckgjQ?authuser=0&hl=id&rclk=1","Warteg Rasa","5,0","(1)","Tegal","·","","Jl. Srengseng Raya No.46 4, RT.4/RW.1","","Tutup","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fxQEnEE9tdevwI2L_sx1sg&cb_client=search.gws-prod.gps&w=80&h=92&yaw=78.77519&pitch=0&thumbfov=100","Makan di tempat","·","Bawa pulang","· Buka Min pukul 06.00"
"https://www.google.com/maps/place/Warteg+berkah+jaya/data=!4m7!3m6!1s0x2e69f73610129a39:0x1eeca114e6506c5c!8m2!3d-6.1975671!4d106.7731806!16s%2Fg%2F11sz3v0xhr!19sChIJOZoSEDb3aS4RXGxQ5hSh7B4?authuser=0&hl=id&rclk=1","Warteg berkah jaya","3,0","(1)","Indonesia","·","","Jl. Raya Kb. Jeruk No.011, RT.1/RW.2","","","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=P53Oi6CfHl-x6P7GlB7L7A&cb_client=search.gws-prod.gps&w=80&h=92&yaw=181.94855&pitch=0&thumbfov=100","Makan di tempat","·","Bawa pulang",""
"https://www.google.com/maps/place/WARTEG+PILAR+JAYA+KBN+JTK/data=!4m7!3m6!1s0x2e69f70060a86565:0x67aa1079dd890ea6!8m2!3d-6.1843731!4d106.7611595!16s%2Fg%2F11yzvh7rsm!19sChIJZWWoYAD3aS4Rpg6J3XkQqmc?authuser=0&hl=id&rclk=1","WARTEG PILAR JAYA KBN JTK","","","Nasi","·","","Jl. Pilar Baru No.1, RT.5/RW.3","","","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=pYpdjjQG8WnMMqzxV1HhxQ&cb_client=search.gws-prod.gps&w=80&h=92&yaw=213.6002&pitch=0&thumbfov=100","","","",""
"https://www.google.com/maps/place/Warteg+duabelas/data=!4m7!3m6!1s0x2e69f752cbecac25:0xcd53d6ae5f0d3976!8m2!3d-6.1995166!4d106.7824965!16s%2Fg%2F11trwq5nv9!19sChIJJazsy1L3aS4RdjkNX67WU80?authuser=0&hl=id&rclk=1","Warteg duabelas","","","Dapur Umum","·","","RQ2J+5XX, Jl. Rw. Belong Jl. Kemanggisan Raya, RT.007/015/RW.no.12","","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFlvkeHWHYaxTDC5pnAvl04-4maI0nSrUVkHE3-d-rfByICgX9KLfPLQ3jmQIy9W4HNRRfd808Owk2AnqkWRa1be4O-7rqH_DmQ7vljnA1B9v7E4xOv8xC7VpYP-_m_2onkFQ-t=w189-h92-k-no","","","","· Buka Min pukul 07.00"
"https://www.google.com/maps/place/Warteg+Cahaya+Bahari/data=!4m7!3m6!1s0x2e69f73a29ed0ed7:0x4da3c6f5966797a2!8m2!3d-6.2004472!4d106.7847363!16s%2Fg%2F11vf6pdqpt!19sChIJ1w7tKTr3aS4RopdnlvXGo00?authuser=0&hl=id&rclk=1","Warteg Cahaya Bahari","5,0","(1)","Tegal","·","","6, Jl. H. Senin Gg. Delima No.23, RT.6/RW.12","","Tutup","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=VeTXhGDcmtqL7pRpvLrwuw&cb_client=search.gws-prod.gps&w=80&h=92&yaw=70.55659&pitch=0&thumbfov=100","Makan di tempat","·","Bawa pulang","· Buka Min pukul 07.00"
"https://www.google.com/maps/place/Warteg+Lancar/data=!4m7!3m6!1s0x2e69f6e0bdd305d1:0x2808a7a0fcfbd7eb!8m2!3d-6.1976343!4d106.7753082!16s%2Fg%2F1hm304gy4!19sChIJ0QXTveD2aS4R69f7_KCnCCg?authuser=0&hl=id&rclk=1","Warteg Lancar","4,2","(60)","Tegal","·","","·","Jl. Raya Kb. Jeruk No.18 8, RT.8/RW.2","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAE-oB9TrSeeRv-L5-ViRXjQCUGgP31P4HUmxsbNjGHLeCGn9em8unA-_26Tgy3m3bIazH4ldCWk1uOmGy_lnWmKWLp2wvoN8PPRRIeIQ2T4JxjZYlmftOVD35GzuWfJms5KQLo=w80-h106-k-no","Makan di tempat","·","Bawa pulang","· Buka Min pukul 08.00"
"https://www.google.com/maps/place/Warteg+KPK+%28+Komisi+Pemberantas+Kelaparan%29/data=!4m7!3m6!1s0x2e69f7f99c5439fb:0x71605db8d1cd7c96!8m2!3d-6.2005746!4d106.7827424!16s%2Fg%2F11j8w5dgmg!19sChIJ-zlUnPn3aS4RlnzN0bhdYHE?authuser=0&hl=id&rclk=1","Warteg KPK ( Komisi Pemberantas Kelaparan)","4,5","(2)","Tegal","·","","Jl. Raya Kb. Jeruk No.11 J, RT.6/RW.12","","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHFom_p7LMnMka9ueAMETgih-BCLxg9-gJP4Mtz5YUTrDWJt36hR1BLm8bf5QZtyD1j4VZbyYInxlkruwi0H0Q_rPjEUbUxfQFoTVeNsoMElEdomp1U_3TgJzD5kAxBxLOeezHV=w80-h106-k-no","Makan di tempat","·","Bawa pulang","· Buka Min pukul 09.00"
"https://www.google.com/maps/place/Warteg+Mulyadi/data=!4m7!3m6!1s0x2e69f6e08d981165:0x95ae3b9e854b74b!8m2!3d-6.197394!4d106.774244!16s%2Fg%2F11by_k1gx5!19sChIJZRGYjeD2aS4RS7dU6LnjWgk?authuser=0&hl=id&rclk=1","Warteg Mulyadi","3,3","(3)","Jawa","·","","Raya B,, Jl. Raya Kb. Jeruk No.25, RT.9/RW.2","","Tutup","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=jFbgWTBSAVrF2yyyiUsxZA&cb_client=search.gws-prod.gps&w=80&h=92&yaw=234.10712&pitch=0&thumbfov=100","Makan di tempat","·","Bawa pulang","· Buka Sen pukul 07.00"
"https://www.google.com/maps/place/Warteg+Mamoka+Bahari/data=!4m7!3m6!1s0x2e69f6c327a8f8a5:0xd941d29eca4c81d2!8m2!3d-6.199999!4d106.783251!16s%2Fg%2F11hhz7gp9k!19sChIJpfioJ8P2aS4R0oFMyp7SQdk?authuser=0&hl=id&rclk=1","Warteg Mamoka Bahari","2,3","(9)","Tegal","·","","Jl. Kyai H. Syahdan No.39 6, RT.7/RW.12","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAG5zJgQX43RjXZ8YjdjQ8gvFGIyMqdm6BFYnVnl0Yh1RikZgxLZIPp571jFkHxbuZnYiaiPS_xnKjxRd04LmwtNUOQP4lY0j08frA_3hHhfXcdelDRAVFkpbp7cQQBiqUZpG1fUuw=w80-h106-k-no","Makan di tempat","·","Bawa pulang",""
"https://www.google.com/maps/place/Warteg+Sitrun/data=!4m7!3m6!1s0x2e69f71f028eac87:0x8688de6487439ab0!8m2!3d-6.1966029!4d106.767351!16s%2Fg%2F1hm5s5w44!19sChIJh6yOAh_3aS4RsJpDh2TeiIY?authuser=0&hl=id&rclk=1","Warteg Sitrun","4,2","(17)","Tegal","·","","·","Jl. Sitrun Gg. Mushola Dua No.4, RT.4/RW.10","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHksATxnGmD53OmCDv6dfQFnBsNo_WkioFNwGr7vr9I9xJM74T4FWRMA_hmVZKuJel9c8CK9X7CCrcXPCRIXDW3fIEZyqtAFslU8Fmp7jO-MChRWLfFugmyoR8YTCmUkphfZ7rCGw=w80-h177-k-no","Makan di tempat","·","Bawa pulang","· Buka Min pukul 04.30"
"https://www.google.com/maps/place/Warteg+Bu+Samroh/data=!4m7!3m6!1s0x2e69f6fa7d4b2595:0xed7be9bc417bce57!8m2!3d-6.1854019!4d106.7816957!16s%2Fg%2F11hd5dps26!19sChIJlSVLffr2aS4RV857Qbzpe-0?authuser=0&hl=id&rclk=1","Warteg Bu Samroh","5,0","(2)","Tegal","·","","Jl. Arjuna Utara No.1 A 5, RT.6/RW.2","","Tutup","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=IJi8SMsvmGq_0KvBv8O4SQ&cb_client=search.gws-prod.gps&w=80&h=92&yaw=8.498603&pitch=0&thumbfov=100","Makan di tempat","·","Bawa pulang","· Buka Min pukul 06.00"
"https://www.google.com/maps/place/Warung+Migo:+Warteg+2+Putra/data=!4m7!3m6!1s0x2e69f76dff2c0009:0x81483cb33a936c14!8m2!3d-6.1989928!4d106.7800392!16s%2Fg%2F11q8wfqjfz!19sChIJCQAs_233aS4RFGyTOrM8SIE?authuser=0&hl=id&rclk=1","Warung Migo: Warteg 2 Putra","","","Area Wi-Fi","·","","Jl. Raya Kb. Jeruk No.43, RT.:003/RW:09/RW.9","","Buka 24 jam","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=eT-aiUuPJFqp5F6sa6wEaw&cb_client=search.gws-prod.gps&w=80&h=92&yaw=170.53088&pitch=0&thumbfov=100","","","",""
"https://www.google.com/maps/place/Warteg+Gemilang+Bahari/data=!4m7!3m6!1s0x2e69f700764745b3:0x72bd7c03b1ff271e!8m2!3d-6.2024231!4d106.7675927!16s%2Fg%2F11ybh3jnv0!19sChIJs0VHdgD3aS4RHif_sQN8vXI?authuser=0&hl=id&rclk=1","Warteg Gemilang Bahari","2,6","(5)","Restoran","·","","Jl. E No.22, RT.2/RW.1","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEEynYt7tTkwkGeGAvfahB39Hxbp9sA7sm1iTothFPaLJRxIrycni28BX0JeMQA4LgXZj6dSsJxt79Rguipec7QmIIad-GIbL06XuPp4eFDoyf-C82Hp4_rW7FABmYYC-9GW9StQqgodZWu=w80-h106-k-no","Makan di tempat","·","Bawa pulang",""
"https://www.google.com/maps/place/WARTEG+DERISA/data=!4m7!3m6!1s0x2e69f6db0dd2e177:0x12b2660cf94ff53e!8m2!3d-6.2048611!4d106.7800783!16s%2Fg%2F11dxf0sphr!19sChIJd-HSDdv2aS4RPvVP-QxmshI?authuser=0&hl=id&rclk=1","WARTEG DERISA","5,0","(11)","Tegal","·","","·","Jl. Salam Raya No.23, RT.6/RW.6","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGsMMHwMBqSdDnD4JBc86Dc52geHk0rA2wd8eHo3pA1AUY9NTrBSolzYhxNDe5ENg00m7UznCTGvWzfA0kE2t89Y-R6nHvRkdDxU5BXxhcaEtX7Hrca1IaWkPbxslWwEbHyzv1Z=w80-h106-k-no","Makan di tempat","·","Bawa pulang","· Buka Min pukul 06.30"
"https://www.google.com/maps/place/Warteg+Sery+Jaya/data=!4m7!3m6!1s0x2e69f6fbe6fa4cdb:0x25c71edfa9b5bbb1!8m2!3d-6.1835568!4d106.7778786!16s%2Fg%2F11hf1_8twd!19sChIJ20z65vv2aS4Rsbu1qd8exyU?authuser=0&hl=id&rclk=1","Warteg Sery Jaya","5,0","(2)","Tegal","·","","·","Jl. Kebon Raya No.10, RT.1/RW.2","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEhZpCUaciEy7Mr2QabuYXBMEG7_BhWiM1p84Bf2mkar70I8yhrrVAvdZeVQf0gCNxjUXPsBDBRVd06aNKNV-WhYQ5oNq3PfirNyD6WzQdDf-B9lqlGFVGE7Ia6f_3CTGuMyvrUMqFy2Ig=w80-h106-k-no","Makan di tempat","·","Bawa pulang","· Buka Min pukul 06.00"
"https://www.google.com/maps/place/Warteg+kharisma+bahari/data=!4m7!3m6!1s0x2e69f7be6ba3751b:0xaea3ff344e24e147!8m2!3d-6.2007961!4d106.7848353!16s%2Fg%2F11yf6x6tzw!19sChIJG3Wja773aS4RR-EkTjT_o64?authuser=0&hl=id&rclk=1","Warteg kharisma bahari","","","Rumah Makan","·","","Jl. Kyai H. Syahdan No.18, RT.7/RW.12","","Segera tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGq66czET3Ala399zcV3ILV2N9W6h9jm32Z5DYX8USAynOr5Jg7Awv9IogBNg91pCSz7ablYivSCghZvSqRv0NL8Gs2L4WNoS8m6LEJvDMPWLJXD-Zfi6G82-82zmKXGb0PT8bOK9Hu_WY=w80-h105-k-no","Makan di tempat","·","Drive-through","· 23.00 · Buka Min pukul 08.00"
"https://www.google.com/maps/place/Warteg+Ar+-+Rizky+Soto+Ayam/data=!4m7!3m6!1s0x2e69f7181ca406d5:0xe9bb9ce5f09cd311!8m2!3d-6.1982796!4d106.7591828!16s%2Fg%2F11q_4cp99s!19sChIJ1QakHBj3aS4REdOc8OWcu-k?authuser=0&hl=id&rclk=1","Warteg Ar - Rizky Soto Ayam","5,0","(1)","Restoran","","","","","","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=a4bzNi0-fWLXVizfPWzCGA&cb_client=search.gws-prod.gps&w=80&h=92&yaw=254.77466&pitch=0&thumbfov=100","Makan di tempat","·","Bawa pulang",""
"https://www.google.com/maps/place/Warteg+ngga+ada+namanya/data=!4m7!3m6!1s0x2e69f70016944eab:0x48fb67e32d80130f!8m2!3d-6.1947707!4d106.7857489!16s%2Fg%2F11xvtjgqqd!19sChIJq06UFgD3aS4RDxOALeNn-0g?authuser=0&hl=id&rclk=1","Warteg ngga ada namanya","5,0","(1)","Restoran","·","","Jl. Anggaran No.52, RT.8/RW.13","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHlYpnFVeenPq_JGZsB4uSLQAh9a2BRwKanj_mfE8UDNlT18igHJKIQpI2SvDlV0a0gCbt9V0WuY8Ogo-D2dlm80-MsKbOoFUYRl9J3chPES7CuVDRv_s4DzSUjZklSl0Gp49P8cpVZSn0=w80-h106-k-no","Makan di tempat","","",""
"https://www.google.com/maps/place/Warteg+Sumber+Rejeki/data=!4m7!3m6!1s0x2e69f6f9891e5bb3:0xd170bc3a599c44c2!8m2!3d-6.1827738!4d106.7804141!16s%2Fg%2F11d_bnynhj!19sChIJs1seifn2aS4RwkScWTq8cNE?authuser=0&hl=id&rclk=1","Warteg Sumber Rejeki","4,3","(11)","Jawa","·","","·","Jl. Patra No.10, RT.3/RW.2","Buka","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGx4yVfiSWgb1RDC-pWvyfOIO6Jdrs2R7LSlP1N_fEOrud9yaCqMAJVZsNqu-laTQMABXOpX-qaFS0BJAsPhe8Hg_mZ0guNqQNGMILkDiTOfIg9eB-gn9b3MKLHLaIiz3BX_S4f3w=w163-h92-k-no","Makan di tempat","·","Bawa pulang","· Tutup pukul 00.00"
"https://www.google.com/maps/place/WARTEG+TEGAL+BAHARI/data=!4m7!3m6!1s0x2e69f6ef8892d419:0x7252baf8f507917f!8m2!3d-6.1898224!4d106.7826377!16s%2Fg%2F11md79z606!19sChIJGdSSiO_2aS4Rf5EH9fi6UnI?authuser=0&hl=id&rclk=1","WARTEG TEGAL BAHARI","","","Restoran","·","","RQ6M+337, Jl. Budi Raya No.101A, RT.1/RW.5","","","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=rk9tSOFDrRDQUWXtPflAdQ&cb_client=search.gws-prod.gps&w=80&h=92&yaw=297.8655&pitch=0&thumbfov=100","Makan di tempat","","",""
"https://www.google.com/maps/place/Warteg+Eka+Jaya+2/data=!4m7!3m6!1s0x2e69f7b5a7926e89:0xd0a059e4ab1fee8d!8m2!3d-6.1917877!4d106.7554545!16s%2Fg%2F11gjj2k1rf!19sChIJiW6Sp7X3aS4Rje4fq-RZoNA?authuser=0&hl=id&rclk=1","Warteg Eka Jaya 2","5,0","(2)","Tegal","·","","Jl. Kencana Murni No.RT 11 03, RT.11/RW.3","","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEYOSOx-KHACCrJ8v0oIR3TwyIqgBkCC3o5JmalW21a-iTc_j1obBotcvuHbKh9XktnKbKaZZWzf1Hku8QVDRI9KvjrskLf4TwHyq5AmXKBsbFoue4AT9QNv7VvjNB-JMMhx_w=w80-h142-k-no","Makan di tempat","·","Bawa pulang","· Buka Min pukul 06.34"
"https://www.google.com/maps/place/Warteg+gemilang+bahari/data=!4m7!3m6!1s0x2e69f7007a42dcc1:0xd2356743719a544d!8m2!3d-6.1987951!4d106.76547!16s%2Fg%2F11xtyr54vn!19sChIJwdxCegD3aS4RTVSacUNnNdI?authuser=0&hl=id&rclk=1","Warteg gemilang bahari","1,0","(1)","Indonesia","·","","RQ28+F5Q, RT.6/RW.1","","","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-eCE70jImZqgCxfrMlH3sw&cb_client=search.gws-prod.gps&w=80&h=92&yaw=139.31621&pitch=0&thumbfov=100","Makan di tempat","","",""
