"hfpxzc href","qBF1Pd","MW4etd","UY7F9","W4Efsd","W4Efsd 2","W4Efsd 3","W4Efsd 4","W4Efsd 5","FQ2IWe src","Jn12ke src","ah5Ghc","A1zNzb href","J8zHNe","bbPy1","AJB7ye","AJB7ye 2","ah5Ghc 2","M4A5Cf"
"https://www.google.com/maps/place/Olly%27s+Cafe+and+Cake/data=!4m7!3m6!1s0x2e69f71b5c682085:0x4a9574f266ccc16d!8m2!3d-6.189659!4d106.7638365!16s%2Fg%2F1td81lxm!19sChIJhSBoXBv3aS4RbcHMZvJ0lUo?authuser=0&hl=id&rclk=1","Olly's Cafe and Cake","4,5","(161)","Kafe","·","·","Tutup","· Buka Min pukul 08.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFlEmZ95c9C17rjbjHNtDg-WKh_TAjaLtAOtS8n79RxRP6tJ9TY6ilZ-s7l1ToFpnmAFAM4l-ceGjmLOp8x6rzj9-C9kaVAyVUIh3hyKFpTuhSgdMwBHJjLj8RA4ZYnTMjwPmZn=w92-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Ada beberapa pilihan makanan dan minuman yg OK 👍""","https://www.google.com/viewer/chooseprovider?mid=/g/1td81lxm&g2lbs=AIBNGdUII-h3UkfDrrBYZv9RGS8Oyxvkwat8ASx15X4Q8nZFjyWw37hQ6sH_VTxdxSCj2TutgYaycyjcgWgdtHQl9Am4vOxNKg%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=DKfjaYSoOJyanesPrKSZ8A4&ei=DKfjaYSoOJyanesPrKSZ8A4&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","·","Rp 50–75 rb","",""
"https://www.google.com/maps/place/Delico+Cafe+%26+Bakery+-+RS+JEC+Kedoya/data=!4m7!3m6!1s0x2e69f71adee3bbb1:0x6cfe928623efd9fb!8m2!3d-6.189521!4d106.7614866!16s%2Fg%2F11b6_9l12p!19sChIJsbvj3hr3aS4R-9nvI4aS_mw?authuser=0&hl=id&rclk=1","Delico Cafe & Bakery - RS JEC Kedoya","4,8","(82)","Kafe","·","Jalan Arjuna Utara, RT.7/RW.3","Tutup","· Buka Sen pukul 08.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAF1a_CxmXmHNMuhWTJlmHVncDD8M0scZtGI3RiKxoS0JzeKQ4bx6Uq-i6oqs7suPWyM02mYlPDVQUsuOUlfyyVvlDRko45QwgQhfSHiAyukNdJtDFXXG29Dfa7DCX8uFbBMuFxYDA=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Suka banget sama chicken bechamel croissant nya!""","https://www.google.com/viewer/chooseprovider?mid=/g/11b6_9l12p&g2lbs=AIBNGdUxYB_v8Q020ygiYbyal_RPXM9AjSw5PZ-jq5oQMOUBn418p0mcWojQyk501AJmOVOMLCsBQ_QRX4zyc7BY7omlExZ17A%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=DKfjaYSoOJyanesPrKSZ8A4&ei=DKfjaYSoOJyanesPrKSZ8A4&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","·","Rp 25–50 rb","",""
"https://www.google.com/maps/place/Flash+Coffee+-+H+Syahdan/data=!4m7!3m6!1s0x2e69f71f56cd641f:0xac6e82e5de9d3c6!8m2!3d-6.200469!4d106.7862817!16s%2Fg%2F11p010_6kg!19sChIJH2TNVh_3aS4RxtPpXS7oxgo?authuser=0&hl=id&rclk=1","Flash Coffee - H Syahdan","4,9","(76)","Kafe","·","2, Jl. Kyai H. Syahdan No.1, RT.2/RW.0120","Tutup","· Buka Min pukul 07.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAH-4_zXCfXQMp7kzXVYg87_Genov8d-SQYE4Xb9VExiqop9aAE3X1l2EBeOjR6DPIutt_nzxpJPkmsHOyxpoizx9QT66g9jq5RL9zbaVV1ce36Tgibh-YQw3nzp7_nYzs6lL9PR8w=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Kopi yang ditawarkan cukup enak, menu rekomendasinya macadamia latte.""","https://www.google.com/viewer/chooseprovider?mid=/g/11p010_6kg&g2lbs=AIBNGdWp_SAXfNwJlwJkRY0zkd7OG6Yi6xduf1xSCOHbRJPU9QurP2oXBo1QQ8-gktt2FeJliFLwNAcSXxliYd43tGrBylgCmg%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=DKfjaYSoOJyanesPrKSZ8A4&ei=DKfjaYSoOJyanesPrKSZ8A4&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","·","Rp 25–50 rb","",""
"https://www.google.com/maps/place/Esperto+Barista+Course/data=!4m7!3m6!1s0x2e69f425d6679067:0x12896b38041a9db7!8m2!3d-6.1913071!4d106.7645298!16s%2Fg%2F1pzwb9tl1!19sChIJZ5Bn1iX0aS4Rt50aBDhriRI?authuser=0&hl=id&rclk=1","Esperto Barista Course","4,7","(196)","Kafe","·","Jalan Raya Pejuangan no. 88 Kompleks Graha Kencana Blok EP, Jl. Perjuangan No.88, RT.14/RW.10","Tutup","· Buka Sen pukul 09.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGvcKnXmci8DfEgqiuPMs7im59fUJPA_x9VJw0hyjR40nSJlFFN5GtP00dXjR5z9bS7XZeBCDk6T0pO5cUes1Sg2nZjuD-PmCHXiMDTd8xLKzSVvRWt-MO01zXTrz-EpwdtaaUfkQ=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tempat dimana para barista handal dan coffee expert dihasilkan.""","","","","·","Rp 25–50 rb","",""
"https://www.google.com/maps/place/Cafe+Uthi/data=!4m7!3m6!1s0x2e69f7ef283e72f7:0x260080e9c29367e2!8m2!3d-6.1876242!4d106.7697335!16s%2Fg%2F11qr96lzr1!19sChIJ93I-KO_3aS4R4meTwumAACY?authuser=0&hl=id&rclk=1","Cafe Uthi","4,0","(1)","Kedai Kopi","·","Gg. Sejahtera No.7 7, RT.7/RW.1","Buka 24 jam","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEjgF1akpCRtLK6lKYN6czzHmh4-_5VRKXiI7PT21N_wIiUm0YaBewsNzCPD9ZiyChCdRs3mEHfyeQYB55cL8FMFPfSFfLpLShYgrxNJa5DjxqOYrd04_iQIRsQ9zWtm5f9ZsxjwA=w80-h142-k-no","","Makan di tempat","","","","","","Bawa pulang","·"
"https://www.google.com/maps/place/Heroys+Cafe/data=!4m7!3m6!1s0x2e69f6c284955515:0x8d79c57da95b5f80!8m2!3d-6.1988408!4d106.7847131!16s%2Fg%2F11hbv0sy3_!19sChIJFVWVhML2aS4RgF9bqX3FeY0?authuser=0&hl=id&rclk=1","Heroys Cafe","5,0","(2)","Kafe","·","Jl. H. Sennin No.5, RT.10/RW.12","Buka 24 jam","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFUKuQi_vZ_Ey_jd5rRYOwwGEMMc4RXTNBHC8VQfyDmxUzIKtzDUXLDiCXdLnyYubtqC8w9I-3DXAPIweYqC54GmLHQSLP4kGzwwmhI47sl3ARqVSAt6JHhwKDlBkgwS_AkO0sv7OjYn-0=w80-h106-k-no","","Makan di tempat","","","","","","Bawa pulang","·"
"https://www.google.com/maps/place/JOUSKA+CAFE/data=!4m7!3m6!1s0x2e69f7c4844d7aed:0x70a1ad2db77d8dcb!8m2!3d-6.1933707!4d106.7567961!16s%2Fg%2F11h22x4bnf!19sChIJ7XpNhMT3aS4Ry419ty2toXA?authuser=0&hl=id&rclk=1","JOUSKA CAFE","5,0","(3)","Kafe","·","kios, Apartement Puri Park View Blok AC No.10 Tower A, Jl. Pesanggrahan No.88, RT.9/RW.5","Buka","· Tutup pukul 00.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEEnWWFK9bn_mgKC3t38311zjO55Sf9MV2y1Nz3gq6LZR86g8gO-OS3T6uLAlEAhpmy1WlhxypdhVMeWiJOTGoCRyyl12z33mewFq94-_tziBsLPzFtbzNZqNdBXrfVhooPN-Zs=w149-h92-k-no","","Makan di tempat","","","","","","Bawa pulang","·"
"https://www.google.com/maps/place/Good+Moments+Cafe/data=!4m7!3m6!1s0x2e69f7471d9587df:0xe80d1b8e0a232c31!8m2!3d-6.1911173!4d106.7820608!16s%2Fg%2F11vj734xvt!19sChIJ34eVHUf3aS4RMSwjCo4bDeg?authuser=0&hl=id&rclk=1","Good Moments Cafe","4,0","(2)","Kedai Kopi","·","Jl. Budi Raya No.21 1, RT.1/RW.25","Tutup","· Buka Min pukul 09.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFJpXSccipn2bn3_r9IR0iNKlM3Zxp2zczdRwIs8g8Vd46vLo5jivOL9eI3k4Pehr9mlHN7mMr8FveKTpeHRKaSwETCehfkTazFZkTnJstw0GJ2tH3OnPtXR8YIRaHHcIWm6NLSjw=w80-h142-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Gw Hari ini udah pesen cappuccino/latte.""","https://www.google.com/viewer/chooseprovider?mid=/g/11vj734xvt&g2lbs=AIBNGdX9cbnInHE5dhbAYsz6Sd3VPhpl8YEuN-w_7CrDIaAkatLaWQ_i6XjHlUUlZfDg7rIcegjROnyPqmAOO397qkxomdXTGg%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=DKfjaYSoOJyanesPrKSZ8A4&ei=DKfjaYSoOJyanesPrKSZ8A4&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","","",""
"https://www.google.com/maps/place/Ayam+Gepuk+Pak+Gembus+Resto+And+Cafe/data=!4m7!3m6!1s0x2e69f7bbf18286c5:0xc425808a06e197bf!8m2!3d-6.1966897!4d106.7686129!16s%2Fg%2F11h10cztnl!19sChIJxYaC8bv3aS4Rv5fhBoqAJcQ?authuser=0&hl=id&rclk=1","Ayam Gepuk Pak Gembus Resto And Cafe","4,7","(3.515)","Indonesia","·","4, Jl. Lapangan Bola No.38, RT.4/RW.10","Buka 24 jam","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGb1agVuocJXZpDgpZN_PI8EPhZlRj6nRJaP1zR-gFZMN_X4JXekErxpcjDGj7wWaA8Jokz7jZj0dgwI_mLIkJd6OzQlzOSHq9PBrsH6ORDh8TpenUSgCZvva6Y4mTi_punzCfK9A=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Mantap, kopinya enak, tempatnya cozy, nyaman, sdm nya ramah.""","https://www.google.com/viewer/chooseprovider?mid=/g/11h10cztnl&g2lbs=AIBNGdWbWHPmsdQhUZ2l4HcvJAOm08JvLuQLgTJn4CFWvRoLU7ZYS6a6TzO-KY6wT8h5icHmx2LCGPl2tGXBxtDW5G7WCfgf4A%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=DKfjaYSoOJyanesPrKSZ8A4&ei=DKfjaYSoOJyanesPrKSZ8A4&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pesan online","","·","Rp 25–50 rb","",""
"https://www.google.com/maps/place/Kedai+tea+%26+coffee/data=!4m7!3m6!1s0x2e69f723a450ed73:0x6738bbc23df54d91!8m2!3d-6.1906268!4d106.7831563!16s%2Fg%2F11ndw9brgl!19sChIJc-1QpCP3aS4RkU31PcK7OGc?authuser=0&hl=id&rclk=1","Kedai tea & coffee","3,4","(16)","Kedai Kopi","·","Jl. Bakti V No.7 3, RT.7/RW.9","Buka","· Tutup pukul 23.55","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHTuuXNEGwFhJVJY7DLCFIOlQdzaqxrfnF6zeQDD72BOo2HVvyzXK_sb6auUqTKXIipXYX9iE93S2uCWY9nujH9ayPLSYvs1qWDAI-ZsUKN5OlnipzTC3JqOJvmhrotOloQ8Ls=w80-h142-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Ini sekarang pindah sebelah maranggi kan?""","","","","","","",""
"https://www.google.com/maps/place/Kafe+Ngemil+Kemanggisan/data=!4m7!3m6!1s0x2e69f6ed3cbdc807:0xc1330d7681806dc7!8m2!3d-6.1924366!4d106.7824044!16s%2Fg%2F1pzpwqjqy!19sChIJB8i9PO32aS4Rx22AgXYNM8E?authuser=0&hl=id&rclk=1","Kafe Ngemil Kemanggisan","4,2","(78)","Kafe","·","·","Tutup","· Buka Min pukul 09.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGbI4qp8XygmOg82RTF2MgQiedoITYmS7lwDxa4AB6TIGg00v0EDtupVf_oNuBT0dYpCBl_j5r8s4euQxh7Zr-EC8GGwtCSbL_gvwUEcewRgJra-HEhmZYvB--ObrrGT_4eGPKo=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tempatnya nyaman""","","","","","","",""
"https://www.google.com/maps/place/Daikoro+Cafe/data=!4m7!3m6!1s0x2e69f7ce60115955:0x6cd795fa9bcb7d70!8m2!3d-6.1869137!4d106.7656847!16s%2Fg%2F11x2769vlr!19sChIJVVkRYM73aS4RcH3Lm_qV12w?authuser=0&hl=id&rclk=1","Daikoro Cafe","4,8","(8)","Jepang","·","Sport Club Taman Kedoya, Komplek Taman Kedoya Baru Jl. Kedoya Palma Raya blok FC no 1","Tutup","· Buka Sen pukul 11.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGtapM8H8NBQeBactJmoO8eF0nYjn2HJ1vz4DEnG2JiHlP0OwPs3mG9Wd9jWnco3DDzhhPwkpF69f-lwZ8hXU9t9dzg3Z_j0OafK6djFriftCLT7vXqM020S1zBUqhdXw70v3f3EVsvj0g=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Menu ramen, sushi, rice bowl.""","https://www.google.com/viewer/chooseprovider?mid=/g/11x2769vlr&g2lbs=AIBNGdVkmXOJ03IGk5hdEMPrziytt-C0lRRRH8-BofsorLVG9D_xQRI7ugqykaxL6FQqQzybydyjuwIDapGhwzRq16SzM1dZbQ%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=DKfjaYSoOJyanesPrKSZ8A4&ei=DKfjaYSoOJyanesPrKSZ8A4&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","","",""
"https://www.google.com/maps/place/High+fantasy+cafe/data=!4m7!3m6!1s0x2e69f721604a583d:0x1f73989ff939328!8m2!3d-6.2024612!4d106.7648481!16s%2Fg%2F11c55cm19n!19sChIJPVhKYCH3aS4RKJOT_4k59wE?authuser=0&hl=id&rclk=1","High fantasy cafe","4,0","(1)","Kafe","·","QQX7+2W9, Jl. Dr.Kasih, RT.1/RW.1","Buka 24 jam","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAG3t-VaiwCZ247_ZiJUitRFFFZUGfJb2CP0p7GZEO2egg9Cs76ZTn8PvSaNzvza_0LY_zfAvA1txQwRDz2v6-pf2TxhSsRe7p3ZYMrenm9rVFH5ZZcYxIPXhM-gWLgBlG_1nv9v=w80-h92-k-no","","Makan di tempat","","","","","","Bawa pulang","·"
"https://www.google.com/maps/place/Cafe+Jadoel+77+JAKARTA/data=!4m7!3m6!1s0x2e69f7007fb4e961:0x2636cb11bfe3af84!8m2!3d-6.1929138!4d106.769264!16s%2Fg%2F11xlxt1s3d!19sChIJYem0fwD3aS4RhK_jvxHLNiY?authuser=0&hl=id&rclk=1","Cafe Jadoel 77 JAKARTA","5,0","(4)","Kedai Kopi","·","Jl. H. Ja'ani No.17, RT.6/RW.11","Tutup","· Buka Min pukul 09.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAF7OMAgsAW_POaINui4bKL635XmHEaayJ1DrdSwJYBi0dh-dhD6A8UpFs--tgMptjnt-6fdJsWwbujC_ivAhWP3y0F8CvIVnFd6PLcp2SsdthOWM2ogXUE-yIVbLCIL_xLTd9m9LAz50mmJ=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tempatnya enak dan makanannya enak""","","","","","","",""
"https://www.google.com/maps/place/Antique+Cafe+%26+Resto/data=!4m7!3m6!1s0x2e69f7001086f357:0x20e0b66a4ca7105d!8m2!3d-6.2085678!4d106.7697706!16s%2Fg%2F11x1vs6p96!19sChIJV_OGEAD3aS4RXRCnTGq24CA?authuser=0&hl=id&rclk=1","Antique Cafe & Resto","4,8","(43)","Kafe","·","Jl. H. Kelik III No.3","Segera tutup","· 23.30 · Buka Min pukul 09.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFJAcbSsbgZVMYWGBt8JDECGS7z1DpOu95DuSFUsHmma2ADLbRxkiL8tZ-tKdmKhyXE5KPXCOhKESNa6yVNzfha5kpX_ApniW17jzEVLR-DdCn8uJB_qjEDIWVhqcNcNlWsEG1I=w81-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Harus cobain snacks nya, terutama sambosa + masala pizza nya.""","","","","·","Rp 25–50 rb","",""
"https://www.google.com/maps/place/Lucky+Finger+Cafe/data=!4m7!3m6!1s0x2e69f77be9946595:0x4d51919478335af1!8m2!3d-6.1859365!4d106.7798472!16s%2Fg%2F11l75q1_hy!19sChIJlWWU6Xv3aS4R8VozeJSRUU0?authuser=0&hl=id&rclk=1","Lucky Finger Cafe","5,0","(7)","Kedai Kopi","·","Ruko Arjuna Square, Jl. Arjuna Utara No.7","Tutup","· Buka Min pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGSRFTFGyC6K4AIs_IApV_djaLO4BfMV1DIqSrtYuS5_dv_dYWPiyq3HaYmD_tqhT8YiT2vMCX624GnQsAOc0IapqoOOqoozevJABga9lULSXau0gkw1AwFI1ioPnES1c8OvIvAqFLsXwIE=w92-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Kopi dan minuman lainnya juga enak.""","","","","·","Rp 25–50 rb","",""
"https://www.google.com/maps/place/Harimi+Cafe/data=!4m7!3m6!1s0x2e69f7006bba4093:0xef418b6cf666b4cd!8m2!3d-6.2035583!4d106.7614017!16s%2Fg%2F11xldf5y97!19sChIJk0C6awD3aS4RzbRm9myLQe8?authuser=0&hl=id&rclk=1","Harimi Cafe","5,0","(5)","Kedai Kopi","·","Jl. Manggis No.34, RT.3/RW.5","Tutup","· Buka Min pukul 10.00","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=XzT1XVmWERgqoWOnZ9HhYQ&cb_client=search.gws-prod.gps&w=80&h=92&yaw=5.3866696&pitch=0&thumbfov=100","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""makanan nya enak' bgtt""","","","","·","Rp 25–50 rb","",""
"https://www.google.com/maps/place/Petang+Cafe+Gallery/data=!4m7!3m6!1s0x2e69f97a43c006fd:0xa323879896865c3e!8m2!3d-6.1982423!4d106.7589015!16s%2Fg%2F11rhprqf55!19sChIJ_QbAQ3r5aS4RPlyGlpiHI6M?authuser=0&hl=id&rclk=1","Petang Cafe Gallery","4,2","(5)","Restoran","·","·","Tutup","· Buka Min pukul 11.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFIb7kNhMb6ZjyGMw9lflmtK9ltqW9ovU8LyFmWeRiqyV97g919_psRXO1zdMDGo2-ohAvj22vpSGSOxnnXmcRS-bxWFVeL-QwxNWDEcuZgLSxXtmP3VcZpBWnOO0bcsS3nCizs4w=w80-h96-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makanannya dan minumannya enak2 banget, worth it buat sama harganya.""","","","","","","",""
"https://www.google.com/maps/place/Hey+Apri+!+Cafe/data=!4m7!3m6!1s0x2e69f7231cf6a709:0xdeb34200d183147a!8m2!3d-6.1791436!4d106.7576814!16s%2Fg%2F11y0zq9rpc!19sChIJCaf2HCP3aS4RehSD0QBCs94?authuser=0&hl=id&rclk=1","Hey Apri ! Cafe","5,0","(70)","Kafe","·","Jl. Kedoya Pesing No.42, RT.1 /RW.3, Kedoya Sel","Segera tutup","· 23.00 · Buka Min pukul 11.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHToR-QLR6AS39ILK6a436ZHcBWblg2iznpeLoh1nTcIdYnS3OnBJRKlIjT0RwN-3yOc3iL7ZtPHuv-ZGAz_XpX5qrkitxRKVQSL_1pyO7-xg5A7pEsLYxj3xowY4JMpWugzBSPRMJCL8s=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""tempatnya bagus aestetik, nyaman, pelayanan baik ramah, makanannya enak👍🏻""","https://www.google.com/viewer/chooseprovider?mid=/g/11y0zq9rpc&g2lbs=AIBNGdWyLorUx553RIPSlk0Aip9tmxKunwNHQjlmFu2HkVL3GSkED-3Xj5LGuQVOCdaXM3iNMxxNGCS6asOlNsqqWApKkzNOaw%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=GKfjafiFDraLseMPhvvTmQ4&ei=GKfjafiFDraLseMPhvvTmQ4&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","·","Rp 1–25.000","",""
"https://www.google.com/maps/place/PITSTOP+CAFE+KAWANUA/data=!4m7!3m6!1s0x2e69f7d9835722e9:0xde81df8c2493b32f!8m2!3d-6.1896247!4d106.7905957!16s%2Fg%2F11mkbstzz8!19sChIJ6SJXg9n3aS4RL7OTJIzfgd4?authuser=0&hl=id&rclk=1","PITSTOP CAFE KAWANUA","5,0","(27)","Kafe","·","Jl. Kemanggisan Utama Raya, RT.7/RW.8","Buka","· Tutup pukul 02.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFXUv6vA9dYPEcKdqHdDbg1d0Zq9qMwdNhxSvmhzyfhEYYaPiVSBMv51MoHoEd2V4dsgW2aSPBe_BfYn709A3P4dOpXCx_HCeXL4hnJnjK3dOkrTeOarQIWLx0tang8N_LtSn7B8FiaLxoK=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tempatnya nyaman buat nongkrong, kopinya enak dan pelayanannya ramah.""","","","","·","Rp 25–50 rb","",""
"https://www.google.com/maps/place/Java+Cafe/data=!4m7!3m6!1s0x2e69f7c15bed7613:0xf482f499e31a6b5e!8m2!3d-6.2025738!4d106.7830667!16s%2Fg%2F11gj0wpm9p!19sChIJE3btW8H3aS4RXmsa45n0gvQ?authuser=0&hl=id&rclk=1","Java Cafe","5,0","(1)","Kafe","·","Jl. U Raya No.33 8, RT.8/RW.15","Tutup","· Buka Min pukul 10.00","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=p2g8vvgcjNX857JrvX-e4A&cb_client=search.gws-prod.gps&w=80&h=92&yaw=345.7006&pitch=0&thumbfov=100","","Makan di tempat","","","","","","Bawa pulang","·"
"https://www.google.com/maps/place/The+Vault+Board+Game+Caf%C3%A9/data=!4m7!3m6!1s0x2e69f787a3513b01:0x6208413d7a79585f!8m2!3d-6.1783783!4d106.7803619!16s%2Fg%2F11vz1gn_6h!19sChIJATtRo4f3aS4RX1h5ej1BCGI?authuser=0&hl=id&rclk=1","The Vault Board Game Café","4,9","(2.199)","Klub permainan papan","·","Jl. Tanjung Duren Barat IV No.25, RT.10/RW.6","Buka","· Tutup pukul 00.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFMaj02y0FQJ8p1Ud566fnHEDDvpcr5N3xujkWMx7uuf9zdLyw5UA2F1Wpk_SeTwGkpEMc45rasKGo4V13lTfS5vMLwoUVaNCwofPLuyro11bUoTcENQgQ330Uk9IFkCh1to3JDIw=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Food and drink nya juga recommend sekali!""","","","","","","",""
"https://www.google.com/maps/place/Kedai+KOALAKU/data=!4m7!3m6!1s0x2e69f6c5c15e62c9:0x698c4b7f64320982!8m2!3d-6.2069348!4d106.7873995!16s%2Fg%2F11cjp87s7_!19sChIJyWJewcX2aS4RggkyZH9LjGk?authuser=0&hl=id&rclk=1","Kedai KOALAKU","4,6","(66)","Kedai Kopi","·","Jl. Palmerah Barat No.50","Buka","· Tutup pukul 01.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHJpvjcw_I28LqHwK71j8hOZ59dKhYq8HzHVMpLJJDufabCH8XIY11wc7Jo1V2levM3ofAnZ_pQl1qIqhX90ZhTyH-M8tOIeuN2BF4SjQali57BXUGj31OoFXrm2cGCGFd6BbxS=w80-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""nasi goreng petenya enak bangettt kesukaan nyonya putri""","https://www.google.com/viewer/chooseprovider?mid=/g/11cjp87s7_&g2lbs=AIBNGdUAx4XXVeKg58vJJcGoV9i9nmhln4Kodw0mLrpeYy6wymnLQShl8bJvRbpY2fODRrm-xCGVEfSPjfjPyw_2gzOp4n4Nsw%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=GKfjafiFDraLseMPhvvTmQ4&ei=GKfjafiFDraLseMPhvvTmQ4&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","·","$","",""
"https://www.google.com/maps/place/Lorissa+Cafe/data=!4m7!3m6!1s0x2e69f71cd31a9a4f:0x13c90df8b45f858c!8m2!3d-6.1972397!4d106.7614323!16s%2Fg%2F11kpyfy33m!19sChIJT5oa0xz3aS4RjIVftPgNyRM?authuser=0&hl=id&rclk=1","Lorissa Cafe","5,0","(5)","Restoran","·","Jl. Meruya Ilir Raya No.1, RT.1/RW.5","Tutup","· Buka Sen pukul 08.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGo4MxhXPcEYSEf9bXjPO36-304t1Mca99fWy5_X4phn41uU4rRXGTAA7TTmvzmo_ScupVBEtRt-nUGjr_tvZRb-aCLs7KJdurI1d5IX-G66I3N0OIDlgUqeeLCSTP029XrIxMrZQ=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Kopinya enak, rasanya balance dan aromanya bikin betah duduk agak lama.""","","","","·","Rp 50–75 rb","",""
"https://www.google.com/maps/place/cafe+kallonk/data=!4m7!3m6!1s0x2e69f70046f1ef59:0x6a66b032cb0a2a88!8m2!3d-6.1998539!4d106.7851322!16s%2Fg%2F11wg92gnl4!19sChIJWe_xRgD3aS4RiCoKyzKwZmo?authuser=0&hl=id&rclk=1","cafe kallonk","5,0","(1)","Sesuai untuk keluarga","·","Jl. KH. Syahdan Gg. H. Senin IIa No.35 9, RT.6/RW.12","","","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qwdJSFlcahMMKYNojvpigg&cb_client=search.gws-prod.gps&w=80&h=92&yaw=105.776634&pitch=0&thumbfov=100","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Asyik buat nongkrong, suasana happy dan bisa merefresh otak yg penat""","","","","","","",""
