"hfpxzc href","qBF1Pd","MW4etd","UY7F9","AJB7ye","AJB7ye 2","W4Efsd","W4Efsd 2","doJOZc","W4Efsd 3","W4Efsd 4","W4Efsd 5","W4Efsd 6","FQ2IWe src","Jn12ke src","ah5Ghc","ah5Ghc 2","ah5Ghc 3","A1zNzb href","J8zHNe","bbPy1"
"https://www.google.com/maps/place/RM+Payakumbuah,+Malang/data=!4m7!3m6!1s0x2dd6290052b5b663:0x34a99ba2e6da0216!8m2!3d-7.9687198!4d112.6228274!16s%2Fg%2F11w4wvjghv!19sChIJY7a1UgAp1i0RFgLa5qKbqTQ?authuser=0&hl=id&rclk=1","RM Payakumbuah, Malang","4,4","(832)","","","Padang","·","","Jl. Pahlawan Trip No.1","","Tutup","· Buka pukul 08.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAG6RTWFHcr-v95T5lOayCepmFlN9nYJt3wvla9P4Jk8RpPP1rUi5e0OYHhmVlO-96QQWxw_2WXO4DqV0Zfknt2PZ4YuGzjuKqM7yHOZYezyXg2W2EWcchS0lhMFH3SBIO9R1TqqIA=w193-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Nasi","padang","yang rasanya authentic untuk harga ya lumayan pricey.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF3NHd2amdodhgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=qDD2aYaVEfKo4-EPhf3F2Aw&ei=qDD2aYaVEfKo4-EPhf3F2Aw&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Rendang+Padang+Amak+Itjih/data=!4m7!3m6!1s0x2e788273e2256755:0x17aedfde6fbe1251!8m2!3d-7.9474212!4d112.6127484!16s%2Fg%2F11f_h_ygtd!19sChIJVWcl4nOCeC4RURK-b97frhc?authuser=0&hl=id&rclk=1","Rendang Padang Amak Itjih","","","","","Padang","·","","KPRI UB, Jl. MT. Haryono No.169","","Tutup","· Buka pukul 08.00","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=WZFb2RXxcQnwW3UUIdB-Jg&cb_client=search.gws-prod.gps&w=80&h=92&yaw=128.74986&pitch=0&thumbfov=100","","Makan di tempat","Bawa pulang","","","",""
"https://www.google.com/maps/place/Simpang+Raya+Malang+Kauman/data=!4m7!3m6!1s0x2dd629f531d5957b:0xc53defae3d87292d!8m2!3d-7.9837033!4d112.6304871!16s%2Fg%2F11tmfpq4bv!19sChIJe5XVMfUp1i0RLSmHPa7vPcU?authuser=0&hl=id&rclk=1","Simpang Raya Malang Kauman","4,6","(276)","·","Rp 25–50 rb","Padang","·","","·","Jl. Merdeka Selatan No.5","Tutup","· Buka pukul 09.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGjqaXfBW1ml5ilIAoSbXwgXrooDVIwioGMkrzpVgN8kdOYAMkyttp1zUqQ-9VwoTg2jOELT7D2bi1Sphb6YOx0QhXj6ZP4sCsnwULfelJwquO4PLURs2M9Sg5At2KVMRnQwjbVTtSQNno=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""resto","padang","yg tempatnya bagus dan nyaman banget.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF0bWZwcTRidhgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=qDD2aYaVEfKo4-EPhf3F2Aw&ei=qDD2aYaVEfKo4-EPhf3F2Aw&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Masakan+Padang+Talago+Indah,+Lowokwaru/data=!4m7!3m6!1s0x2dd62960bab93f99:0x6e1e6bcd8b7d7b9b!8m2!3d-7.9532412!4d112.6233348!16s%2Fg%2F11pzy7bp6d!19sChIJmT-5umAp1i0Rm3t9i81rHm4?authuser=0&hl=id&rclk=1","Masakan Padang Talago Indah, Lowokwaru","4,1","(127)","·","Rp 1–25.000","Padang","·","","·","2JWF+P84, Jl. Bunga Srigading, RT.01/RW.02","Tutup","· Buka pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGvhLvMobsijN9EgN1wqir0IGfUJ8AHpwyqTzQ7Iucro0_xpuRwrIl4077lSO7SFpMx3yhz2Ug4LqiF6-mxnz5Gn-Kox6w_q_yRWJhdZNSDoiA_y4fCFkOfYT-nTp5uogOXqBbw=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Sambalnya pedas, kuah rendang dan gulainya autentik khas Minang.""","","","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFwenk3YnA2ZBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=qDD2aYaVEfKo4-EPhf3F2Aw&ei=qDD2aYaVEfKo4-EPhf3F2Aw&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Rumah+Makan+Talago+Baru/data=!4m7!3m6!1s0x2e78826c36cd43c1:0xc61f03ace2577b9b!8m2!3d-7.9469299!4d112.604461!16s%2Fg%2F11b6dftzd9!19sChIJwUPNNmyCeC4Rm3tX4qwDH8Y?authuser=0&hl=id&rclk=1","Rumah Makan Talago Baru","4,3","(8)","","","Padang","·","","Jl. Mertojoyo Sel. No.10","","Tutup","· Buka pukul 07.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHUm_kUYn6bUTs7e--dHJPllIXV1-fxOKHUDMV_zS8OZyW-r2tgk9OV6cO9WfPcah29_j1ytAKLnRuEOhixS_DJW2ion61CQoB1t1Zqi0zdxt77JKJVy_hDbzFEKAxoTvSX2Iov_Q=w163-h92-k-no","","Makan di tempat","Bawa pulang","","","",""
"https://www.google.com/maps/place/Ketupat+Sayur+Payakumbuh+Khas+Padang/data=!4m7!3m6!1s0x2dd629dbd9908897:0xd17420fe225f2ebc!8m2!3d-7.9482904!4d112.6261533!16s%2Fg%2F11c2kn7w94!19sChIJl4iQ2dsp1i0RvC5fIv4gdNE?authuser=0&hl=id&rclk=1","Ketupat Sayur Payakumbuh Khas Padang","4,5","(353)","·","Rp 1–25.000","Sarapan","·","","·","Jl. Kalpataru No.112C","Tutup","· Buka pukul 06.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHUkBbN_7e-XrTlPGRqiMbQip_v4X6wPb0zligTBVbs5nyIAVtuSsEGfZI3GYVhtOPRfoKOQuOf8Nxyg7gko7GUIMz_iTnWW8drMEWMbxbbkoIu_YrIkRMDZP9oLUZ08lyRtF7hJw=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Salah satu spot sarapan, Ketupat Sayur Khas","Padang","di Malang.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFjMmtuN3c5NBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=qDD2aYaVEfKo4-EPhf3F2Aw&ei=qDD2aYaVEfKo4-EPhf3F2Aw&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Rumah+Makan+Padang+-MINANG+AGUNG/data=!4m7!3m6!1s0x2dd6293b09b72cf5:0x2b5ba21043e8ccee!8m2!3d-7.9665495!4d112.6133831!16s%2Fg%2F11t5_v7f5w!19sChIJ9Sy3CTsp1i0R7szoQxCiWys?authuser=0&hl=id&rclk=1","Rumah Makan Padang -MINANG AGUNG","3,2","(54)","·","Rp 1–25.000","Padang","·","","Utara lampu merah galunggung, Jl. Galunggung No.67j","","Buka 24 jam","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFZWzzU0SSpGcSS149hr6TXmZPjIjOiaqvEeKJd5Gl_-YCbomInldE4t3r6Cp49jICxTaAUW7eTUvpfdW2yvfN-IIWe1TjuIDSjj_aJ5HvLWL1TBRZDUpc0gXCQuDgAUpAGAqRNKw=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makanannya enak, aku pesen untuk take away ayam bakar pake kuah rendang.""","","","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF0NV92N2Y1dxgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=qDD2aYaVEfKo4-EPhf3F2Aw&ei=qDD2aYaVEfKo4-EPhf3F2Aw&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Ampera+Ranah+Minang/data=!4m7!3m6!1s0x2e7883a3d5e1dfc7:0x8d2aeadcc79a9ac6!8m2!3d-7.9492344!4d112.6149477!16s%2Fg%2F11fsk6f3bh!19sChIJx9_h1aODeC4Rxpqax9zqKo0?authuser=0&hl=id&rclk=1","Ampera Ranah Minang","","","","","Padang","·","","Jl. MT. Haryono No.51A","","Tutup","· Buka pukul 06.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFqPKsxN1Fwx09vYd_aYfxwIc3La8d0kMZ1bIVIS3YN4NEzxt5yfTTP8iO9K8-pSmMY8zCLxJCijZL3HLomB0l_0348nCSBMabMUb0p4uf1NjACDb4YEA7pwi3QYL_qe3oA4ZDC=w163-h92-k-no","","Makan di tempat","Bawa pulang","","","",""
"https://www.google.com/maps/place/Seafood+Kajiku/data=!4m7!3m6!1s0x2e7883001f6dd835:0x54335835c22f6072!8m2!3d-7.9467176!4d112.6081274!16s%2Fg%2F11xykrmvy9!19sChIJNdhtHwCDeC4RcmAvwjVYM1Q?authuser=0&hl=id&rclk=1","Seafood Kajiku","4,7","(6)","","","Restoran","·","","3J35+876, Jl. Simpang Gajayana","","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHGwkpAU9-hDwEm8cXbQASVZTE0D8jGYTawpVoFud8Y2IxBrhJpigxBjRFXRdBV_D-hfIDl39U3Wu2wTMmBCcy8OJQU2n0PjubNfOh82jL_ux3QftcvN2vifqv8MLEXuvVOLej3hfL8QOju=w80-h142-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Rasanya enak, pelayanan Joss
Kak Samson the best pelayanan nya""","","","","",""
"https://www.google.com/maps/place/Nasi+Padang+barokah+minang/data=!4m7!3m6!1s0x2e788300678b07af:0x9a5b777d98e0d9b!8m2!3d-7.9577483!4d112.6115906!16s%2Fg%2F11xcx80qd2!19sChIJrweLZwCDeC4Rmw2O2Xe3pQk?authuser=0&hl=id&rclk=1","Nasi Padang barokah minang","","","","","Indonesia","·","","Jl. Sigura - Gura No.51A","","","","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=w7o3QfojVfJMDGybEDy52Q&cb_client=search.gws-prod.gps&w=80&h=92&yaw=306.6364&pitch=0&thumbfov=100","","Makan di tempat","Bawa pulang","","","",""
"https://www.google.com/maps/place/MASAKAN+PADANG+%26+SATE+PADANG+AMPERA+MINANG+KLASIK+KENDALSARI/data=!4m7!3m6!1s0x2dd629d959feba43:0xec0ef13c3bc016af!8m2!3d-7.9471355!4d112.6254895!16s%2Fg%2F11c72q6rp8!19sChIJQ7r-Wdkp1i0RrxbAOzzxDuw?authuser=0&hl=id&rclk=1","MASAKAN PADANG & SATE PADANG AMPERA MINANG KLASIK KENDALSARI","4,4","(172)","·","Rp 1–25.000","Padang","·","","·","Jl. Kendalsari No.4","Tutup","· Buka pukul 09.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAF_i5Mmsa_zcfSM3uzcrlHjnZCLOiaDFUZIa2m6par9QjtjhFTaJHiLT8R1xVqAkgm3ffihPneyO2DjggFHguYi7a-F0euuzIfC8R19pXCqvX93kg47uIBVpqV9gzPBHMSaEFm24Q=w92-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""rasanya enak, otentik khas","Padang",", dan porsinya banyak.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFjNzJxNnJwOBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=qDD2aYaVEfKo4-EPhf3F2Aw&ei=qDD2aYaVEfKo4-EPhf3F2Aw&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Rumah+Makan+Masakan+Padang+Siang+Malam/data=!4m7!3m6!1s0x2e7883ab743e4e0b:0xff84efdfbc062709!8m2!3d-7.931087!4d112.6138123!16s%2Fg%2F11fl3yqy4y!19sChIJC04-dKuDeC4RCScGvN_vhP8?authuser=0&hl=id&rclk=1","Rumah Makan Masakan Padang Siang Malam","4,5","(227)","·","Rp 1–25.000","Padang","·","","·","Jl. Akordion No.115","Tutup","· Buka pukul 08.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFka0lU6oh9da7inl4cJxTjvkV8YJL5x34ilRRhaDrd0J8_pvLnfxz9PoiStjYlM-Y3BKlDvwI42uJcf-U5MIivII7U3_HFrfre6mXITFx6qx9BbASWqb8VmlJmQejgdD8uG4SGPQ=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Masakan","padang","yang menurutku enak.. sering beli di sini""","","",""
"https://www.google.com/maps/place/McDonald%27s+MT+Haryono+Malang/data=!4m7!3m6!1s0x2e78834cc396c2d3:0x9f93d96f1f5f53b2!8m2!3d-7.9468541!4d112.6127958!16s%2Fg%2F11g1lw1vfg!19sChIJ08KWw0yDeC4RslNfH2_Zk58?authuser=0&hl=id&rclk=1","McDonald's MT Haryono Malang","4,5","(6.484)","·","Rp 25–50 rb","Makanan Siap Saji","·","","·","Jl. MT. Haryono No.115","Buka 24 jam","Gerai burger & kentang cepat saji ikonis","https://lh3.googleusercontent.com/gps-cs-s/APNQkAE-s95wY6zLbbdJOKAGQvOy88vlwqb3NN_dJJAYL-05tzUt6YdRBUmPwj7xfwaraoX--4fTNoHA6KlbzJJvvYc9qIridDa4DVY_mZlnX6Zx5wpsNWBEq2E890rR9Zelpv-ZI0VU=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Yang varian pedasnya bumbunya agak kurang berasa, cuma berasa pedas aja.""","","","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFnMWx3MXZmZxgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=qDD2aYaVEfKo4-EPhf3F2Aw&ei=qDD2aYaVEfKo4-EPhf3F2Aw&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Harapan+Jaya+Ampera+Masakan+Padang/data=!4m7!3m6!1s0x2dd629e1e8c78245:0x6283790ef9ba234!8m2!3d-7.9375346!4d112.6205416!16s%2Fg%2F11btn15xt8!19sChIJRYLH6OEp1i0RNKKb75A3KAY?authuser=0&hl=id&rclk=1","Harapan Jaya Ampera Masakan Padang","4,2","(196)","·","Rp 1–25.000","Padang","·","","·","Jl. Candi Panggung No.33","Tutup","· Buka pukul 08.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFpfe1_5GfObLDVGyWXP-WkNcpw2YeEKiQkeg3LFJ81AbWgKaJ9Mw8nYUt1juGne-Ej6nVCdvMlNTc89VXOZkC5beChsaahug5xKbinHQq92M3AvC_FvE_F2zG_TlpOUDjKAujV=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Enak dan cocok di kantong ...harga 10tb saja sudah enak banget""","","","","",""
"https://www.google.com/maps/place/RM+Sakato/data=!4m7!3m6!1s0x2e78827260f6de13:0x26d47f4e56b5e10d!8m2!3d-7.9446672!4d112.6111353!16s%2Fg%2F1hm2gfscd!19sChIJE972YHKCeC4RDeG1Vk5_1CY?authuser=0&hl=id&rclk=1","RM Sakato","","","","","Padang","·","","Jalan Mt. Haryono Gang 10 No.1140","","Tutup","· Buka pukul 08.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAF4kHi9eT7e2vsf-gqdLRzLZSy7SyMDxR08oOjqeTkoCzmHISPxBlxPJ6i6N1pnfeFbFi5HJYyjx4zLRZXzsfij9xonZu-GJWPQFkpJZvwjiWGfzRKD4RYeGmRnbInH7N_xCXqD=w163-h92-k-no","","Makan di tempat","Bawa pulang","","","",""
"https://www.google.com/maps/place/Sate+Padang+Ajo+Merjosari/data=!4m7!3m6!1s0x2e7883cd0f90cf1f:0xe6694222006b3fe7!8m2!3d-7.9469597!4d112.6050024!16s%2Fg%2F11yyg1ddjw!19sChIJH8-QD82DeC4R5z9rACJCaeY?authuser=0&hl=id&rclk=1","Sate Padang Ajo Merjosari","5,0","(4)","","","Sate","·","","Jl. Mertojoyo Sel.","","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFiRbm551CEgBXT5RVP7U6Cg46vT5x3aS4MCanTxAywbeYN0T0oF9NcoCaoLlpq9Z9KtFGQBNep_N2ttJa3XtIFXaZ5ePY8kLj1pBBJPFYkcG2HQVVHP4x1buxyAsmPj8OuRPqZIh0LVkR5=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""nemu sate","padang","wenakkk di Malang.. mantaab rasanya""","","",""
"https://www.google.com/maps/place/Legenda+Minang/data=!4m7!3m6!1s0x2dd628253eb03879:0x14bbfe0cff4e0b06!8m2!3d-7.9732207!4d112.6307207!16s%2Fg%2F11b6dnm_z3!19sChIJeTiwPiUo1i0RBgtO_wz-uxQ?authuser=0&hl=id&rclk=1","Legenda Minang","4,3","(29)","·","Rp 1–25.000","Padang","·","","Jl. Jaksa Agung Suprapto No.8","","Buka","· Tutup pukul 02.00 · Buka kembali pukul 07.00","https://lh3.googleusercontent.com/gps-proxy/ALd4DhFW2rmmBFGaO35dlaC6VTVcvxqzRDe3IUWAaFFw0kEAPytP_wmxYUxI6HTcpVwFGhcg9dVttwVerJQDW9Z2oDLCWaMFvd7muLy8AKTII_Fv-370sMEGQnXJK5CUwJJI2Mj6v9YwW4hsg4aIR0Nen7SrFRQ_EdwNsG5I0lWZOPGFr-cP9u2e-RH11ZYzoUDn4kDUvkk=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Lumayan nasi pasangnya,tapi bumbu rendang kurang nendang .""","","","","",""
"https://www.google.com/maps/place/McDonald%27s+MT+Haryono+Malang/data=!4m7!3m6!1s0x2e78834cc396c2d3:0x9f93d96f1f5f53b2!8m2!3d-7.9468541!4d112.6127958!16s%2Fg%2F11g1lw1vfg!19sChIJ08KWw0yDeC4RslNfH2_Zk58?authuser=0&hl=id&rclk=1","McDonald's MT Haryono Malang","4,5","(6.484)","·","Rp 25–50 rb","Makanan Siap Saji","·","","·","Jl. MT. Haryono No.115","Buka 24 jam","Gerai burger & kentang cepat saji ikonis","https://lh3.googleusercontent.com/gps-cs-s/APNQkAE-s95wY6zLbbdJOKAGQvOy88vlwqb3NN_dJJAYL-05tzUt6YdRBUmPwj7xfwaraoX--4fTNoHA6KlbzJJvvYc9qIridDa4DVY_mZlnX6Zx5wpsNWBEq2E890rR9Zelpv-ZI0VU=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Yang varian pedasnya bumbunya agak kurang berasa, cuma berasa pedas aja.""","","","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFnMWx3MXZmZxgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=qjD2aZTuKuuz4-EPosyg-AU&ei=qjD2aZTuKuuz4-EPosyg-AU&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/RM+Padang+Sakato+Landungsari/data=!4m7!3m6!1s0x2e7882227242aa81:0x751f8745a79833f6!8m2!3d-7.9326169!4d112.5981309!16s%2Fg%2F11c5s80s_n!19sChIJgapCciKCeC4R9jOYp0WHH3U?authuser=0&hl=id&rclk=1","RM Padang Sakato Landungsari","4,5","(103)","·","Rp 1–25.000","Padang","·","","Jl. Peruhan landungsari indah No.11 blok O","","Tutup","· Buka pukul 08.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGmn5k7z9Agdon1Xuie15kal18oMdGOpSBAz4SIM2pkmJdsdILspZ85w2Ah1nnAGvnkVClLe5BAMPUbxygzpD77ylcrEsLfIwrhm5daDnhrARKaY1t-D7O5fqRzD1p2HTczp7c=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Nah yang menarik beli nasi","Padang","disimpan untuk besok, tidak bau.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFjNXM4MHNfbhgAOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=qjD2aZTuKuuz4-EPosyg-AU&ei=qjD2aZTuKuuz4-EPosyg-AU&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Masakan+Padang+Ampera+Kaliurang/data=!4m7!3m6!1s0x2dd6282d454a8ac3:0xc63533badc056354!8m2!3d-7.9643224!4d112.6342586!16s%2Fg%2F1pzxpnd1_!19sChIJw4pKRS0o1i0RVGMF3LozNcY?authuser=0&hl=id&rclk=1","Masakan Padang Ampera Kaliurang","4,5","(85)","·","Rp 1–25.000","Padang","·","","·","Jl. Kaliurang No.1","Tutup","· Buka pukul 08.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEIahE3yqWLGgDlks3U3DEN6DQ1aPhrbY4ysewV0RalQD-gxg8WswloUz1sMzFpxja77pMTPSwbG2aptocdELkERV3K0UTSMYgvGU8fv7jns_HWlHB-JriXI__qR_tfu5UXra_hnPN15dSM=w122-h92-k-no","","Makan di tempat","Bawa pulang","Pesan antar","","",""
"https://www.google.com/maps/place/Martabak+Mini+Saus+Padang/data=!4m7!3m6!1s0x2e78832e1db56fa9:0x654995c8a2ba4e6d!8m2!3d-7.9509787!4d112.610641!16s%2Fg%2F11tw_h_s9h!19sChIJqW-1HS6DeC4RbU66osiVSWU?authuser=0&hl=id&rclk=1","Martabak Mini Saus Padang","","","","","Restoran","·","","Jl. Kerto Leksono No.43","","Tutup","· Buka Sen pukul 08.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAH9skRIaC12SNbHSbLMdwhsPBhO4Uvra8XmpIVgx4DK58cW_O7jp76NqU25ExbxlYqZn5e1VWXmHGfetCScCfA_Kkt_AjyX9B3UluBA0o9QnR372WkZ7qiE83FS5ZmFL6kgoUc=w122-h92-k-no","","Makan di tempat","Drive-through","Antar tanpa bertemu","","",""
"https://www.google.com/maps/place/Warung+Putra+Masakan+Padang/data=!4m7!3m6!1s0x2dd6298922df8ac7:0xb20f7c9d2bd9f6c5!8m2!3d-7.9236794!4d112.6518049!16s%2Fg%2F11g9dt6gfm!19sChIJx4rfIokp1i0RxfbZK518D7I?authuser=0&hl=id&rclk=1","Warung Putra Masakan Padang","4,7","(176)","·","Rp 1–25.000","Padang","·","","·","Jl. Raya Balearjosari No.34","Tutup","· Buka pukul 09.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGwj1ZnjDOSerlCl7pzWdoxPdncJWD1j46G6o5spuAR9DJf11b3f2Q5ETrjv_Ui1_4VyE0gFHXI3aaj60iR9D3iP1SWw4UTThUEjABl4vP5QzrH_DSQGZX6wb9ewv1Hsa8DAtH4=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Pingin","makan","nasi","","",""
"https://www.google.com/maps/place/Rumah+Makan+Laura+Minang+Masakan+Padang/data=!4m7!3m6!1s0x2e788209926cebf9:0xb5817ee4a1be96e4!8m2!3d-7.9360911!4d112.6181064!16s%2Fg%2F11btn1f7v6!19sChIJ-etskgmCeC4R5Ja-oeR-gbU?authuser=0&hl=id&rclk=1","Rumah Makan Laura Minang Masakan Padang","3,8","(90)","·","Rp 1–25.000","Padang","·","","·","Jl. Candi Panggung Bar. No.62D","Tutup","· Buka pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHAXN_j5xlVeIEX9R3-fF3Jm9pJdI-DZKsgqvyJfxpIEM6DJBAqv8KGbX80Yegi49WkYSw9maggkSng5j2cx3PgGcHRKEL0Io0t0UaEfT47NiwCbxfcPLfw4yPCupUK9_BujCkK=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Harga standar.""","","","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFidG4xZjd2NhgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=qjD2aZTuKuuz4-EPosyg-AU&ei=qjD2aZTuKuuz4-EPosyg-AU&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Warung+2+Remaja/data=!4m7!3m6!1s0x2dd6282cab00c305:0x7c75a4ffc3d5e6ec!8m2!3d-7.9618855!4d112.6260188!16s%2Fg%2F11b6f0t685!19sChIJBcMAqywo1i0R7ObVw_-kdXw?authuser=0&hl=id&rclk=1","Warung 2 Remaja","4,9","(17)","·","Rp 1–25.000","Padang","·","","Jl. Mayjend Panjaitan No.29","","Tutup","· Buka pukul 08.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAF8K_IUj8-szLPDGQFzyTbR3o7wPeoz99nf58lAHqr49-vcIo26QxPSRgo-saNpMjmd5OsbhY5j13kooVD5VB2r7_d0PXBPy0v5wp3EPUQut21uZhArIHmsSRk2A2SbgzHpIQ4TgA=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""worth it buat mahasiswa yang mau cari","makan","enak dan ekonomis""","","",""
