"hfpxzc href","qBF1Pd","MW4etd","UY7F9","AJB7ye","AJB7ye 2","W4Efsd","W4Efsd 2","doJOZc","W4Efsd 3","W4Efsd 4","W4Efsd 5","FQ2IWe src","Jn12ke src","ah5Ghc","A1zNzb href","J8zHNe","bbPy1","W4Efsd 6","M4A5Cf","ah5Ghc 2"
"https://www.google.com/maps/place/Sate+Kelapa+Arudam/data=!4m7!3m6!1s0x2e78838e23a46c41:0x18fafc8dfc771a6!8m2!3d-7.9463553!4d112.6089995!16s%2Fg%2F11fb15l53q!19sChIJQWykI46DeC4RpnHH38ivjwE?authuser=0&hl=id&rclk=1","Sate Kelapa Arudam","4,0","(85)","·","Rp 1–25.000","Sate","·","","Jl. Gajayana No.574","","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFklDMUuIgm1uObY4FI2OH-0u15tEVXj0gFK1YQiXNbhBmHlLyYd9ZbAPysD2f5XcC98iBcoDEIbXm8Fv8Nkw7Rl8RqbhVM3w0GM8clsVTu8iEo31eq-tecTG8OGsDx6qw__Hsv-Ds9lug=w92-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Sate sapinya enak banget, empuk, murah 10 tusuk cuma 17k.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFmYjE1bDUzcRgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=kTD2aej7KJvE4-EP7Zi6oQE&ei=kTD2aej7KJvE4-EP7Zi6oQE&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","· Buka pukul 17.30","",""
"https://www.google.com/maps/place/Pluffy+Burger+%26+Geprek+NomNoman+%28Gajayana%29/data=!4m7!3m6!1s0x2dd62907bb8d2061:0x86e7f06991254ac3!8m2!3d-7.9471793!4d112.6089694!16s%2Fg%2F11ybv9l38x!19sChIJYSCNuwcp1i0Rw0olkWnw54Y?authuser=0&hl=id&rclk=1","Pluffy Burger & Geprek NomNoman (Gajayana)","4,7","(3)","","","Hamburger","·","","·","Jl. Gajayana No.11","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAESmbwjmAyb2o5mFvkuQPl9dkMg2LGgynrOt8B1YaSy8a54-K-KRYB_rQK3hcsjsLFsV988IqbcgthV1HKsNqhrEoNmPNsNEYf73RD3VW-bIC0hAytHGTZI72B4DgStpEbIF2KxcXm44Ph_=w92-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Pesan geprek ilmu hitam dan beef burger, rasa mantap.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF5YnY5bDM4eBgAOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=kTD2aej7KJvE4-EP7Zi6oQE&ei=kTD2aej7KJvE4-EP7Zi6oQE&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pesan online","","· Buka pukul 11.00","",""
"https://www.google.com/maps/place/Bakso+BNI+Pak+sarip/data=!4m7!3m6!1s0x2e7882792308f1ab:0xc1c349ab75c1a68f!8m2!3d-7.9560801!4d112.6163107!16s%2Fg%2F11c60dq_8l!19sChIJq_EII3mCeC4Rj6bBdatJw8E?authuser=0&hl=id&rclk=1","Bakso BNI Pak sarip","4,4","(36)","·","Rp 1–25.000","Bakso","·","","·","2JV8+HG7, Jl. Cimahi","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAF2KEg2hM1Rd-JU8obnCuVDwU6m0YpRE63CwWRxoh52yUp1I6XKywY9CLHL9uD3nuIP0I3eYEoFBSE5f45pU90iTGM-cgPWDBLsP52gUHlw161oJECou4o9FI_yCC50zLDRYYYm0Q=w80-h142-k-no","","Makan di tempat","","","","· Buka pukul 09.00","·","Bawa pulang"
"https://www.google.com/maps/place/Warung+Barokah/data=!4m7!3m6!1s0x2e788273005a44b5:0xbb91a71042b5c163!8m2!3d-7.9470605!4d112.6132537!16s%2Fg%2F11b6tqmwk_!19sChIJtURaAHOCeC4RY8G1QhCnkbs?authuser=0&hl=id&rclk=1","Warung Barokah","5,0","(3)","","","Jawa","·","","Gang 13 Jl. MT. Haryono No.445","","Tutup","https://lh3.googleusercontent.com/gps-proxy/ALd4DhERMXctaAEXmHFIzpvGNHQdv2xfMfu0xMiGFb9HbjA7K34n4kjb718-ZLmBkZEgl9gIm40IwhwUQs8ewIkyJVVUHzDxoH5m3E3DXZDV2AGZIpjTbYdeNRTf3E_pTX4fVpDyd6OtoOLwh2A9W899KBgbHqTN_wnQuwfA6IK92vBiXrcOrEKQwud9G02_whSoZAqNG0w=w122-h92-k-no","","Makan di tempat","","","","· Buka pukul 06.00","·","Bawa pulang"
"https://www.google.com/maps/place/Resto+52/data=!4m7!3m6!1s0x2dd628179e629f59:0xef0bf0cf30e25e1e!8m2!3d-7.9839649!4d112.6330882!16s%2Fg%2F1tggl1kw!19sChIJWZ9inhco1i0RHl7iMM_wC-8?authuser=0&hl=id&rclk=1","Resto 52","4,5","(2.733)","·","Rp 25–50 rb","Indonesia","·","","·","K. H, Jl. Agus Salim No.11","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHJTqPGni6zsVqXB6nJJIpod2Cm3vC1j6HhCOaro3-D-4EKvHE20U13BPGfFK3ic7YKK7W7m6krWF836vK2xbZQj5N6z6WmldZbF523KUj8xRj5URZE08W22-eZfnmvN323rGgRGQ=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Rasa makananya enak, menu variatif, pelayanan bagus dan susana enak.""","","","","· Buka pukul 10.00","",""
"https://www.google.com/maps/place/Warung+Crispy+Bu+Famili/data=!4m7!3m6!1s0x2e7882745e7db58b:0x754d432cb07c1d09!8m2!3d-7.944995!4d112.615734!16s%2Fg%2F11b6gnphk2!19sChIJi7V9XnSCeC4RCR18sCxDTXU?authuser=0&hl=id&rclk=1","Warung Crispy Bu Famili","4,7","(19)","·","$","Rumah Makan","·","","Jl. Semanggi Bar. No.3A","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGeIeGEcOyuguBII1ziPFrUNlGBdwY11Rfy7AxjzeS65y5NK_XWXbRmmVQh6hfOCkv0ujORC0WrvcQoU3Fay_4sn1vGMWkLxoCi6OWXJyy1wxcPDhUS-Yz8Y5gmIRvUX_GVT-i76g=w163-h92-k-no","","","","","","","",""
"https://www.google.com/maps/place/Ice+Cream+Belepotan+Polinema+%28Cabang+UB%29+ft+DnD+Snack/data=!4m7!3m6!1s0x2e7883da5e87035d:0x332fa900a21794a1!8m2!3d-7.945611!4d112.6164885!16s%2Fg%2F11l5qxm_g9!19sChIJXQOHXtqDeC4RoZQXogCpLzM?authuser=0&hl=id&rclk=1","Ice Cream Belepotan Polinema (Cabang UB) ft DnD Snack","4,7","(3)","","","Es Krim","·","","Jl. Semanggi Bar. No.17a","","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEsbLQTHSvysbg3-H1n4MrJKaZ7GaSmZBPrXWBDAFWcEZwD5b0ce5MsilS7qQNh600iXtyp9AsRSzNgydW9ee_y2DRWT3eHmanDTki_sfdENY5g-5muBO7ShTnZIn0Vb4hfzMXOFg=w113-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Boleh juga nih....... Es krim + roti enak juga""","","","","· Buka Sen pukul 08.00","",""
"https://www.google.com/maps/place/Bakso+kuah+soto+prasmanan/data=!4m7!3m6!1s0x2e788371516e19d9:0xbf61f8ec014cbd7a!8m2!3d-7.9563557!4d112.6167109!16s%2Fg%2F11nntj644m!19sChIJ2RluUXGDeC4Rer1MAez4Yb8?authuser=0&hl=id&rclk=1","Bakso kuah soto prasmanan","4,8","(9)","","","Bakso","·","","2JV8+FM4, Jl. Veteran","","Segera tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFr5CMzmeNs2A53_j0iBdA7WRwO3lZTUJW3FoMGCxrC9jViHaZv3M3D_oE5Q84npD999Lt3XyagD4KFVtbh_FHYMjBgBzmS4QzzckzPLkDMvGJ-NU1PQP7vqZa43LitZfRC5YA=w80-h141-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Langganan sudah hampir 10 tahun smenjak masih kuliah..""","","","","· 01.05 · Buka kembali pukul 05.30","",""
"https://www.google.com/maps/place/Depot+Sari+Rasa/data=!4m7!3m6!1s0x2dd628323738aa89:0x94cedc874f8d3cd1!8m2!3d-7.965469!4d112.6342434!16s%2Fg%2F1hm2t8f6f!19sChIJiao4NzIo1i0R0TyNT4fczpQ?authuser=0&hl=id&rclk=1","Depot Sari Rasa","4,5","(779)","·","Rp 25–50 rb","China","·","","Jl. Jaksa Agung Suprapto No.81, RW.3","","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEhgIN659c1RrasN8bG8xeXUM-UOJYWiEuD06JpRfIF8YtZApBaYqtfYUk-OwFw2SvCGBOS2Vm9KsjhRoWc6lyMp3iNkwCkxCtdjTMuu0aE6CZzq0rNr_VSpR5s5K4wVFGqrPJI=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tempat makan bersih dan nyaman
Masakan rasanya enak
Pelayanan ramah""","https://www.google.com/searchviewer/42?cvd=CLw_EiYKJOICITIfEhgiFtLX29IPEAoML2cvMWhtMnQ4ZjZmGAA6AwjwDQ%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=kTD2aej7KJvE4-EP7Zi6oQE&ei=kTD2aej7KJvE4-EP7Zi6oQE&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pesan online","","· Buka pukul 09.00","",""
"https://www.google.com/maps/place/Warung+Wareg/data=!4m7!3m6!1s0x2dd62a062f3653d5:0xb3ee7854252aded6!8m2!3d-7.9111853!4d112.6221773!16s%2Fg%2F1hm2sh_zj!19sChIJ1VM2LwYq1i0R1t4qJVR47rM?authuser=0&hl=id&rclk=1","Warung Wareg","4,4","(6.398)","·","Rp 25–50 rb","Jawa","·","","Jl. Raya kepuharjo No.7","Rumah makan bersuasana santai dan nyaman","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAG98-xbYhY0T8AZ54LFuvTD0-IqOzA38Gm4DeQ1HDjzGjIP0lmnCsXlNbfxN9FFdYrOIHo__UK0dBF7t_zbsssjlMMDyZCoiAD2nuI_lE4VzH5tF7gEf85O5fwkwjtoFPh7gb4y=w189-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Ini satu menu dateng, nunggu lagi lamaaaa buat datengin menu yang lain.""","https://www.google.com/searchviewer/42?cvd=CLw_EiYKJOICITIfEhgiFtLX29IPEAoML2cvMWhtMnNoX3pqGAE6AwjwDQ%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=kTD2aej7KJvE4-EP7Zi6oQE&ei=kTD2aej7KJvE4-EP7Zi6oQE&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","· Buka pukul 09.30","",""
"https://www.google.com/maps/place/Warung+Seruni+%28Masakan+Khas+Bali%29/data=!4m7!3m6!1s0x2e78828ebc6dae7b:0x2aeb41c1e7304384!8m2!3d-7.9691983!4d112.6029967!16s%2Fg%2F11hd4v3r99!19sChIJe65tvI6CeC4RhEMw58FB6yo?authuser=0&hl=id&rclk=1","Warung Seruni (Masakan Khas Bali)","4,8","(340)","·","Rp 50–75 rb","Bali","·","","·","Jl. Lembah Dieng","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHx3sRZNF6THoNX0_90kFdtXJW9lFdpP-qn_i7hsSv7zxEZiYzVmycTK4ZuSp0gMeWRmkvxAzkKSAFX1CCi-dOFE4xnOPXecVVFjpE_9PhjSLdPx2sJodLliE5ipMp7wsNsrL2q=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""nasi campur babinya enak, semua menu enak, authentic Bali banget!!""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFoZDR2M3I5ORgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=kTD2aej7KJvE4-EP7Zi6oQE&ei=kTD2aej7KJvE4-EP7Zi6oQE&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","· Buka pukul 08.00","",""
"https://www.google.com/maps/place/Moro+Luwe+Kitchen+%28+TIDAK+BUKA+CABANG+%29/data=!4m7!3m6!1s0x2e78829bcd59ac61:0x9d87047f7c7ba356!8m2!3d-7.9865719!4d112.6084518!16s%2Fg%2F11f51zn2qg!19sChIJYaxZzZuCeC4RVqN7fH8Eh50?authuser=0&hl=id&rclk=1","Moro Luwe Kitchen ( TIDAK BUKA CABANG )","4,8","(81)","·","Rp 1–25.000","Restoran","·","","Gg. 1J No.20","","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHMeGtWS_WUZmKgsV87Q1_7aspK73rCkgFVJXgchXyPBmNMC07bivG5QSUko59RAuBYaSzp07wO4UWXYPtAzm-rESZs0lIVdZ9lCA0n5NRopcgPN1wuyUQCzEn5j49xITGP2WFP=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Enak, murah, bisa wa dlu terus tinggal ambil
Mantap""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFmNTF6bjJxZxgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=kTD2aej7KJvE4-EP7Zi6oQE&ei=kTD2aej7KJvE4-EP7Zi6oQE&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","· Buka pukul 06.00","",""
"https://www.google.com/maps/place/Restoran+ayam+goreng+sabana+express/data=!4m7!3m6!1s0x2e78830010f9ee25:0x4ef900bafabdd39!8m2!3d-7.9562874!4d112.6107895!16s%2Fg%2F11vpzf6j_m!19sChIJJe75EACDeC4ROd2rrwuQ7wQ?authuser=0&hl=id&rclk=1","Restoran ayam goreng sabana express","3,0","(2)","","","Indonesia","·","","Bendungan Sigura2 barat 1 No.KAV.8","","","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=k26Bs4ROv6xiB33lLa3lUA&cb_client=search.gws-prod.gps&w=80&h=92&yaw=276.85007&pitch=0&thumbfov=100","","Makan di tempat","","","","","·","Bawa pulang"
"https://www.google.com/maps/place/Omah+Lele/data=!4m7!3m6!1s0x2e7883ef1f2727fd:0x41d4fa01fda3ad36!8m2!3d-7.9476242!4d112.6098553!16s%2Fg%2F11fhr1r2vz!19sChIJ_ScnH--DeC4RNq2j_QH61EE?authuser=0&hl=id&rclk=1","Omah Lele","4,8","(4)","","","Pecel Lele","·","","Jl. Kerto Raharjo No.68","","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEhCoI4EKYEJafz-M8EvG4z7ywQCnY7Gx8pRm5HI6qT6etHJHUTH6mh8iVALVYYIIzAsNSLIMGsHKAsv0DNR_9ZDPeKQwAKwevouMH4jKrOj_PytG0QPvAoGXqAj4w8EdSfQHPnFg=w165-h92-k-no","","Makan di tempat","","","","· Buka pukul 17.00","·","Bawa pulang"
"https://www.google.com/maps/place/OURA+-+Coffee+%26+Dining/data=!4m7!3m6!1s0x2dd629a804667379:0xfe0a12d748bd4c0f!8m2!3d-7.9678288!4d112.6217853!16s%2Fg%2F11gjs1l7yy!19sChIJeXNmBKgp1i0RD0y9SNcSCv4?authuser=0&hl=id&rclk=1","OURA - Coffee & Dining","4,7","(3.875)","·","$$","Restoran","·","","·","Jl. Pahlawan Trip No.A11","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAH37Y967KF3le235VAKBEuzCW8_HE_MQsOKrkQzwjd9eWoBNMdbNw5edHFYylSUsxRaifEYC8xz-gUrP_KS-ue-_g5tiqtD_Q8G-yhlt7rav0cvUx_3p3oQSMwrcYxJdxBbmnXKcKSGrG8=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Mulai dari makanan, minuman, tempat, dan service nya masih best banget.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFnanMxbDd5eRgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=kTD2aej7KJvE4-EP7Zi6oQE&ei=kTD2aej7KJvE4-EP7Zi6oQE&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","· Buka pukul 08.00","",""
"https://www.google.com/maps/place/Kantong+Kering/data=!4m7!3m6!1s0x2dd627dfe84a121b:0x1750cc46f52225aa!8m2!3d-7.9469659!4d112.6132537!16s%2Fg%2F1hm39f_qk!19sChIJGxJK6N8n1i0RqiUi9UbMUBc?authuser=0&hl=id&rclk=1","Kantong Kering","4,5","(148)","","","Restoran","·","","·","Jalan Mayjend M.T. Haryono No.1, Dinoyo","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGmwWKlQ16Recj_SAe8ddR71iBSgciO07ZDXbr-YF3Mf1-QMBT4bI7JgbkTKPaYUdENbpI2ZlHKlwgt2x-zJD2II8_NEcfPKPyxGGdvSYDzc32AK-L28ecUMeCGRXmQvHoFW2Id=w122-h92-k-no","","","","","","","",""
"https://www.google.com/maps/place/Rumah+Makan+Gloria+l+Since+1970/data=!4m7!3m6!1s0x2e7880d267ea2eab:0xe7b67137c38a0e53!8m2!3d-7.9841646!4d112.6335937!16s%2Fg%2F11g_jp4_k!19sChIJqy7qZ9KAeC4RUw6Kwzdxtuc?authuser=0&hl=id&rclk=1","Rumah Makan Gloria l Since 1970","4,4","(3.440)","·","Rp 50–75 rb","Restoran","·","","Jl. Agus Salim No.23","Restoran dgn hidangan khas Cina","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGzyn2ApVobHJV5O90CvpebjOyJlqatsexAeEnrOvCzygk5SKU8xIL9AmLTB_cJTzYQcSlERg0amFTU11Vj8JdB9Z4s-XASitKhRQIyNUbibPjWwMfvuzGv-Bm6HCZhB7g5t-7y=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""tempat nya enak, makanannya enak, pelayanan nya ramah dan baik banget""","https://www.google.com/searchviewer/42?cvd=CLw_EiYKJOICITIfEhgiFtLX29IPEAoML2cvMTFnX2pwNF9rGAA6AwjwDQ%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=kzD2aeqYHcnD4-EPjri8-QI&ei=kzD2aeqYHcnD4-EPjri8-QI&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pesan online","","· Buka pukul 09.00","",""
"https://www.google.com/maps/place/Omy+mochi/data=!4m7!3m6!1s0x2e7883005c4f9bf3:0x4dc80f684487a2c1!8m2!3d-7.9547243!4d112.6108644!16s%2Fg%2F11yx2fm0xg!19sChIJ85tPXACDeC4RwaKHRGgPyE0?authuser=0&hl=id&rclk=1","Omy mochi","5,0","(3)","","","Prasmanan Kue Manis dan Makanan Penutup","·","","2JW6+489, Jl. Raya Sumbersari","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEmwKo1hx5dDBvBZ6wmu40jvlDOhEQNRL5ZM8oHUw4GXAE_gv8AUV1WSjz0UWX6wbOje5Fkm0e5eGBTispZDWFtv9MZAlQA4HiS8Y9FEPzCjaRHrKiAov2uMz05rpkRL8pB0rUPg3DMSjg=w132-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Mochinya enak murah 5rb an, tidak over manis-pas,""","","","","","",""
"https://www.google.com/maps/place/SeblakinAja+Kertosari/data=!4m7!3m6!1s0x2e7883078481feff:0x7350d6edc31abd09!8m2!3d-7.9513244!4d112.6102755!16s%2Fg%2F11tfw66kbn!19sChIJ__6BhAeDeC4RCb0aw-3WUHM?authuser=0&hl=id&rclk=1","SeblakinAja Kertosari","5,0","(2)","","","Seblak","·","","Jl. Kertosari No.02","","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFUBTIbc_sCnduaLEOLwbGYSVdSEGu3PrHoFPCKbOAEyUyROt0S5tk8ps0F-VlpogM4o0ZT2FI5st2fca0cphW-9ypubUUtm8eLAdCIZ1sMqNpdSsbDDlTBWwaYZ_8ShVtvIdU=w80-h180-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""rasanya enak harganya murah, adorable bgt buat mahasiswa 🤫""","","","","· Buka pukul 14.00","",""
"https://www.google.com/maps/place/Depot+Dua+Satu/data=!4m7!3m6!1s0x2dd6282e6251e2d1:0x89adede8730055!8m2!3d-7.9675082!4d112.628995!16s%2Fg%2F11b6d61n4w!19sChIJ0eJRYi4o1i0RVQBz6O2tiQA?authuser=0&hl=id&rclk=1","Depot Dua Satu","4,5","(702)","·","Rp 50–75 rb","China","·","","·","Jl. Brigjend Slamet Riadi No.94A","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGbVSJzz6KolwNYjM2ZBN063mxRMefrE4Ozwt4V4PFYre96XxE6exOS0-BGrk94a-F8B-G44WHZU1-TN8j9i9sCLn1bHJUaiw-ls83dlvtX5O0m3f38Y4dfemD1i5Zn9e-MeY1TbkB7_ydF=w104-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makanannya enak, porsi lumayan banyak, ownernya baik friendly.""","","","","· Buka pukul 15.30","",""
"https://www.google.com/maps/place/Kedai+Si+Mbok+Matos/data=!4m7!3m6!1s0x2e7883d366554df5:0xdc9f5e8ed72e4542!8m2!3d-7.9571186!4d112.6185583!16s%2Fg%2F11j338ry8c!19sChIJ9U1VZtODeC4RQkUu145en9w?authuser=0&hl=id&rclk=1","Kedai Si Mbok Matos","3,4","(53)","·","Rp 25–50 rb","Restoran","·","","Malang Town Square, Jl. Veteran No.2","","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGMbBoAjqvfPQ12beefFypyPJWnPI864vJDeZi41SFRIIok7CHqBHdd9gWOaTBgn8Uds5fAoXO3MOiR9T3B7i7DiZrl5uFrv64bdRCO28qN1UeIuvrj1lpKOEWwxq2JabPGuLO2=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Menu favorit di sini pasti nasi goreng mawutnya""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFqMzM4cnk4YxgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=kzD2aeqYHcnD4-EPjri8-QI&ei=kzD2aeqYHcnD4-EPjri8-QI&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","· Buka pukul 10.30","",""
"https://www.google.com/maps/place/Mas+Ayu+Sekar+Ferisha+P.T/data=!4m7!3m6!1s0x2e78839b6acd1089:0x44a7294a683183fa!8m2!3d-7.946611!4d112.6134563!16s%2Fg%2F11l5zbwsz7!19sChIJiRDNapuDeC4R-oMxaEopp0Q?authuser=0&hl=id&rclk=1","Mas Ayu Sekar Ferisha P.T","","","","","Restoran Argentina","·","","Jl. Mayjen Haryono Gg. 1","","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGn4ItNhN9OaBAuvRSMaKnm_-8TYUYvxAvmK5tEqoazVDLkW7yKkFEB78UC50hyh5Gq-OKUMz7ubUVLyss0CUtcXkvXqYTFFBKblIeiJq2Qi9FgJrXGWlC3ifXnzw6LHHOKBwPt9Q=w138-h92-k-no","","Makan di tempat","","","","· Buka Sen pukul 07.00","·","Drive-through"
"https://www.google.com/maps/place/Warung+Mbak+Nur/data=!4m7!3m6!1s0x2e788273bc6d423f:0xd4513c752aa595fd!8m2!3d-7.9456827!4d112.6124215!16s%2Fg%2F11g6q34grh!19sChIJP0JtvHOCeC4R_ZWlKnU8UdQ?authuser=0&hl=id&rclk=1","Warung Mbak Nur","4,2","(485)","·","$","Jawa","·","","·","Jl. MT. Haryono No.9","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAG3nZ0xhj8A8Dmh_A6QQE8R8SeRPpbH6uHh7jrNujxbMe5Yl-C5oG2rbuktYO1bmYpuNBX307WCwvBmoP5hm4W68w9BsMQ-umCMvzrlCFAhHGB_YM5uV_2PRpgaP1LPctyWW13NEQ=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""tempat luas dan nyaman""","","","","","",""
"https://www.google.com/maps/place/Baso+Aci+Rindu+Dinoyo/data=!4m7!3m6!1s0x2e7883c0c0707875:0x154877b2af61ca63!8m2!3d-7.9468612!4d112.6082296!16s%2Fg%2F11h3blvytt!19sChIJdXhwwMCDeC4RY8phr7J3SBU?authuser=0&hl=id&rclk=1","Baso Aci Rindu Dinoyo","4,5","(473)","·","Rp 1–25.000","Bakso","·","","·","Jl. Simpang Gajayana","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGIlrVF8grRLRB05I3gBiKlGaiL_AasIQbg8D0AVV6PQKGI9L0QzP8RPm99Jyt-mAgHOgaqZ_w3tu8B7lgVvG6Swks7-dKvt4w5L8UjFhcIYtuYJWI7J8uN9-A5SnGbDGs3bGCwdg=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Oke bangett, menunya murahh jugaaa mantapp pelayanannya juga okee""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFoM2Jsdnl0dBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=kzD2aeqYHcnD4-EPjri8-QI&ei=kzD2aeqYHcnD4-EPjri8-QI&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","· Buka pukul 11.00","",""
"https://www.google.com/maps/place/Warung+Bethania+Batu/data=!4m7!3m6!1s0x2dd629b620f2c6f5:0xcf74d02453109dc9!8m2!3d-7.9708294!4d112.6257423!16s%2Fg%2F11btlwpm7s!19sChIJ9cbyILYp1i0RyZ0QUyTQdM8?authuser=0&hl=id&rclk=1","Warung Bethania Batu","4,3","(558)","·","Rp 50–75 rb","Sesuai untuk keluarga","·","","·","Jl. Buring No.44","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGkMmp9Bdx0vm2iBFM_G8vJm5T_a169AcfF1BDkO_GKzyes48nlQg85bdj4oE0uV7cSmw-xIzwNZ6nOAA06QaVq70-dEr2iJecC36KEX39gK3EXAzQLGcb_yWSLnRLHPD6RYMBP=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Untuk Gurame Bakar Asam Manisnya enak, renyah sampai makan sisa tulang.""","","","","· Buka pukul 11.00","",""
