"hfpxzc href","qBF1Pd","MW4etd","UY7F9","W4Efsd","W4Efsd 2","W4Efsd 3","W4Efsd 4","W4Efsd 5","FQ2IWe src","Jn12ke src","ah5Ghc","AJB7ye","AJB7ye 2","W4Efsd 6","M4A5Cf","ah5Ghc 2"
"https://www.google.com/maps/place/WARKOP+DEWOK/data=!4m7!3m6!1s0x2e7883b0a09cdb03:0xd129a5d36dc188a2!8m2!3d-7.9508831!4d112.6099535!16s%2Fg%2F11y4fzwr60!19sChIJA9ucoLCDeC4RoojBbdOlKdE?authuser=0&hl=id&rclk=1","WARKOP DEWOK","5,0","(1)","Kedai Kopi","·","Jl. Kertosentono No.23","Tutup","· Buka Min pukul 10.00","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Nh5Zp9k8oyo2pJWyxKKXJQ&cb_client=search.gws-prod.gps&w=80&h=92&yaw=348.7013&pitch=0&thumbfov=100","","Makan di tempat","","","","·","Ambil di tepi jalan"
"https://www.google.com/maps/place/Angkringan+26/data=!4m7!3m6!1s0x2e78832b6395a8ef:0x71d714f1b4d49885!8m2!3d-7.9513691!4d112.6089054!16s%2Fg%2F11t2cn1krx!19sChIJ76iVYyuDeC4RhZjUtPEU13E?authuser=0&hl=id&rclk=1","Angkringan 26","5,0","(1)","Kedai Kopi","·","Jl. Gajayana No.50","","","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=foZCm-KK8Ijo7h-mXwsxrw&cb_client=search.gws-prod.gps&w=80&h=92&yaw=250.70872&pitch=0&thumbfov=100","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Angkringan merebak di kota malang""","","","","",""
"https://www.google.com/maps/place/Singkong+keju+mamprang/data=!4m7!3m6!1s0x2e7883a6da5d8107:0xb7382a13820c818c!8m2!3d-7.9453972!4d112.6094234!16s%2Fg%2F11g1hk36xx!19sChIJB4Fd2qaDeC4RjIEMghMqOLc?authuser=0&hl=id&rclk=1","Singkong keju mamprang","4,3","(3)","Kafe","·","3J35+RQV, Jl. Gajayana","Tutup","· Buka Min pukul 14.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGoTFUK2o59hesQ0JSi3p9Kma7oTEgFz_nXeiaaWGikPH7Q3WsO3hdZZ7DNdFIfblA-SZj1k29ldYRMWUsyxHE97wxPnJaVnAe6UyTHuhWAknGnJYX6PFk-3C60lWk5Hdwq5Srq=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Enak porsi banyak""","","","","",""
"https://www.google.com/maps/place/Sanyada+Coffe+%26+Eatery/data=!4m7!3m6!1s0x2dd629c5a8a698f5:0x43b42cd5e9408e85!8m2!3d-7.9491833!4d112.6164059!16s%2Fg%2F11yc8rpqv8!19sChIJ9ZimqMUp1i0RhY5A6dUstEM?authuser=0&hl=id&rclk=1","Sanyada Coffe & Eatery","5,0","(1)","Kafe","·","·","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHSDdkJbE0Kqo15bO270PLHLb2CReqJQBd5nhClkRtqtTxx4EXRVDWGiinHCwmzDUUlEdFXkll3nJEJXRxp7i7-Y34xeqFUvEZTYB66093a_WZYJjaaGzS0gCXt2pKbOMp51fy6NJ2CMzbo=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Menu caffe  enak & sesuai price👍""","","","Jl. Soekarno Hatta No.2","",""
"https://www.google.com/maps/place/Kos+UB+sinar+brawijaya/data=!4m7!3m6!1s0x2e788354f97808f7:0x17911e1e80256d21!8m2!3d-7.9469908!4d112.6132707!16s%2Fg%2F11cs4ygmvy!19sChIJ9wh4-VSDeC4RIW0lgB4ekRc?authuser=0&hl=id&rclk=1","Kos UB sinar brawijaya","4,7","(44)","Hotel","·","Jl. MT. Haryono No.112 a","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAF2xP6MMLzrZeel-P7zDHaqmE_Sxe4iUwojv4OwbyMrHHngg0k48VpiXV4nL2k1uY8KaxedS9QCROuvwPUjXcaFecq3MHxVZyUTkyuNqyNn1XGhxzF3YoifymvpcTo_0UqYr0KU5I5g8nc=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""BENER BENER WORTH IT BANGET.""","","","","",""
"https://www.google.com/maps/place/Vosco+Coffee/data=!4m7!3m6!1s0x2dd629e9f7764b69:0xc573913af2f2e029!8m2!3d-7.940185!4d112.637716!16s%2Fg%2F11b6v9q4sc!19sChIJaUt29-kp1i0RKeDy8jqRc8U?authuser=0&hl=id&rclk=1","Vosco Coffee","4,5","(2.074)","Kedai Kopi","·","·","Tutup","· Buka Min pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAE3ynvu7Gp4p-eg9B2jpMxlPJyGQS62HIp5BzT6H4kxjZOWqOTqrNW6FKBRIyUzsGQD5sWE3X7wX2yZC5OMp_ntnKfbO0mk7xtGRqe31qz6DfjxDA0opV-P3WlckSzIYtIjwNbv=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tempatnya cozy banget, kopi dan makanannya enak.""","·","Rp 50–75 rb","Jl. Borobudur No.27A","",""
"https://www.google.com/maps/place/Simpang+Luwe+Cafe+%26+Resto/data=!4m7!3m6!1s0x2dd62833b21684c7:0x22d5ed427e469a64!8m2!3d-7.9644613!4d112.6352943!16s%2Fg%2F1pxq5_5b6!19sChIJx4QWsjMo1i0RZJpGfkLt1SI?authuser=0&hl=id&rclk=1","Simpang Luwe Cafe & Resto","4,4","(2.656)","Jawa","·","Jl. Letjen Sutoyo No.2","Segera tutup","· 00.00 · Buka Min pukul 11.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEwxODwef52nRZ_42dntpv5YA2Oo5DO0nr-AdAJI84o6TPfKa11G7xZjeZzYmSJTTwYLyemdXVN7XURg0T4baO9L994Ot_jYsPVWhh3j9wdptvnCf9rsJNWjW5-PHV3cX0jSkgz=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Hemmm... Rasa cappuccino g sesuai tempatnya yg asri""","·","Rp 25–50 rb","Kafe yang menyajikan konsep menu unik","",""
"https://www.google.com/maps/place/Teh+Poci/data=!4m7!3m6!1s0x2e78839ac55e6df1:0x407a8b70b73b6c58!8m2!3d-7.9464921!4d112.6107041!16s%2Fg%2F11fk1nwyp4!19sChIJ8W1exZqDeC4RWGw7t3CLekA?authuser=0&hl=id&rclk=1","Teh Poci","3,8","(13)","Kafe","·","·","Tutup","· Buka Min pukul 09.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEMYBb01AhdoKgn3pYjlVkvOZLqH2XKUMtmzwRVGW4160rTCjD9Fti8lBlSsdd4Dt8fMcj6C2Fe4Fu2j-EYPXUWruamXI9Q6QGLWhd0vYlpw_tS6OZ9LFPJkN2p20Ndeg_DORPR2A=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Jadi ga usah ragu, mampir saja ya kawan2""","·","Rp 1–25.000","Jl. Kerto Raharjo No.42b","",""
"https://www.google.com/maps/place/Rumah+Diva/data=!4m7!3m6!1s0x2e7883ee95531a9d:0xb844d708d00b3aee!8m2!3d-7.9543305!4d112.6102865!16s%2Fg%2F11t4m6kbh1!19sChIJnRpTle6DeC4R7joL0AjXRLg?authuser=0&hl=id&rclk=1","Rumah Diva","","","Kedai Kopi","·","Jl. Raya Sumbersari Gg. III No.230","","","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=WQBMMEQ9buagJn7PAvrV0A&cb_client=search.gws-prod.gps&w=80&h=92&yaw=125.72148&pitch=0&thumbfov=100","","Makan di tempat","","","","·","Bawa pulang"
"https://www.google.com/maps/place/Omah+jus+bu+sanik/data=!4m7!3m6!1s0x2e788273a22c8323:0xba9bbe31e31fc714!8m2!3d-7.9450859!4d112.6122294!16s%2Fg%2F11hblbs843!19sChIJI4MsonOCeC4RFMcf4zG-m7o?authuser=0&hl=id&rclk=1","Omah jus bu sanik","","","Kafe","·","3J36+XV9, Jl. Kertosentono","Tutup","· Buka Min pukul 08.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHXb2GkUhcluz6pScGnliEPnyX9igtawGhHRokwmVRcWc1g63IrAftXvbzuVbsfzIA9lBg6HMqFzgeW44bZ2ke2uA7sK9Q3yHuC_MrZ_MMj7GxXkkOajQDwX0OYnHZw_ukW5HwU=w162-h92-k-no","","Makan di tempat","","","","·","Bawa pulang"
"https://www.google.com/maps/place/Ud+Dorang+%28+Usahan+Dagang+Dodolan+Sembarang+Kuliner+%29/data=!4m7!3m6!1s0x2e78830020aea299:0xd7e6a6550ae16f3d!8m2!3d-7.9553706!4d112.6164919!16s%2Fg%2F11ldysbgj1!19sChIJmaKuIACDeC4RPW_hClWm5tc?authuser=0&hl=id&rclk=1","Ud Dorang ( Usahan Dagang Dodolan Sembarang Kuliner )","","","Kedai Kopi","·","Jl.Cipayung No.9","Tutup","· Buka Sen pukul 09.03","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGEaP1Sge5_92GIp2lGN91pqgnfDA7gvF5zH4yVNhyXa5jO9_bk6i8dO_AMcMvMNyD0bliNmlWWGi9AWRaDlUpga2qtsxmcA9-NBDICGKI4SX9A__cmG8Oo888JH5Ea5x0PMYU9=w95-h92-k-no","","Makan di tempat","","","","·","Bawa pulang"
"https://www.google.com/maps/place/BENEFIT+COFFEE+Malang+Jalan+Cimahi,+Sebelah+Transmart+Malang/data=!4m7!3m6!1s0x2e78834967f30b9d:0xdf160f373b9005ad!8m2!3d-7.9558343!4d112.6167029!16s%2Fg%2F11t16r5zz4!19sChIJnQvzZ0mDeC4RrQWQOzcPFt8?authuser=0&hl=id&rclk=1","BENEFIT COFFEE Malang Jalan Cimahi, Sebelah Transmart Malang","","","Kedai Kopi","·","Jl. Cimahi No.6","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFOwK1rJ4fS7iNl8bQ1Fs8hWj4npO1BsEPZ9rMr6gpErnewHKlhjf0PPewXTSsScMnqPKWyN5ejpUJ1DEWxFS_S6WQBlWdijNxMWb0HZtino18oUfQYCseYau-EjxnL2Od2mzd2=w163-h92-k-no","","","","","","",""
"https://www.google.com/maps/place/ngopi+bang/data=!4m7!3m6!1s0x2e78831feaa51289:0xab6c99698434f3a5!8m2!3d-7.9559642!4d112.6093282!16s%2Fg%2F11vztx5c_w!19sChIJiRKl6h-DeC4RpfM0hGmZbKs?authuser=0&hl=id&rclk=1","ngopi bang","","","Bar Kopi Espresso","","","","","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=M4kkrK04rKlc0WSzI9xbMQ&cb_client=search.gws-prod.gps&w=80&h=92&yaw=101.69921&pitch=0&thumbfov=100","","Makan di tempat","","","","·","Bawa pulang"
"https://www.google.com/maps/place/NK+Cafe/data=!4m7!3m6!1s0x2e7881c383e28109:0x4a031d50a397bd8!8m2!3d-7.9143686!4d112.6079681!16s%2Fg%2F11jxsfs3k1!19sChIJCYHig8OBeC4R2Hs5CtUxoAQ?authuser=0&hl=id&rclk=1","NK Cafe","4,5","(8.969)","Kafe","·","Jl. Raya Kasin","Tutup","· Buka Min pukul 06.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHUtUmgx1rkEfSdBaIIudtrpgB09kC6gBRKRV3tuFx0T9asnnKEIZKBL4cfxDu-_mEPVpBGbGwqiN0o2md_5Wzlyud8zALeRWizR-TyrmnDfWAMRvrFgVVKxjPAZuLPN28Z7FeVsBvIWbLM=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tempatnya cozy dan instagramable, bersih dan good service.""","·","Rp 25–50 rb","","",""
"https://www.google.com/maps/place/Monster+Ice+Blend+Malang/data=!4m7!3m6!1s0x2e7882722efc3807:0xfde80da2bbbde6fd!8m2!3d-7.9469206!4d112.6104017!16s%2Fg%2F11clzv51b4!19sChIJBzj8LnKCeC4R_ea9u6IN6P0?authuser=0&hl=id&rclk=1","Monster Ice Blend Malang","4,3","(3)","Kafe","·","Jl. Kerto Raharjo No.83","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGZjqe7-mwxfkI2nY7JSBG9BK6hAMhgjBF7DvTXNNxzbAuHHZLLlbmZ3fQYhO9OOGAzDecZIvfYjg3PXrI_wKVGQ_Xaxj0RxhDvNdnA92jJKbVNtn5wCpxAunrWo-HySNh_yNDC=w92-h92-k-no","","","","","","",""
"https://www.google.com/maps/place/COFFEE+HUNTER+INDONESIA/data=!4m7!3m6!1s0x2dd6299eb5afb821:0x8b32ac16a7567e93!8m2!3d-7.9399588!4d112.6920548!16s%2Fg%2F11mprlyqzd!19sChIJIbivtZ4p1i0Rk35WpxasMos?authuser=0&hl=id&rclk=1","COFFEE HUNTER INDONESIA","4,9","(25)","Kafe","·","Graha Gardenia Jl. Saptoraya No.B 11","Tutup","· Buka Min pukul 14.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHPxBbQHuSWeUnsf3ztnqPyqYVQALiuEaD6SLcXGvJIek89cVQefw32zLCFEq7nmkalc5bFvOnkOog1g3JvR9mej0RcRI3--H-e95O5KhSGF0RiNzSV1aQtB6oAlG-sMByNJ_4k=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Recomend to any other""","·","Rp 1–25.000","","",""
"","","","","","","","","","","","","","","","",""
